Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1300360,22-Jul-15,29-May-14,20863194,2086319400,20863194,100,1278,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300360,SRX554165,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621451,SAMN02739943,simple,100272,uncultured eukaryote,MMETSP1310,,,,,,,no,,,,,NCGR,SRA167331,,public,B5ABA7B9E6D10651DBDFA1C09F236E59,CC2BD5545280EFC8BB4DF4D4E17C69EC
SRR1300361,22-Jul-15,29-May-14,22578275,2257827500,22578275,100,1413,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300361,SRX554166,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621452,SAMN02739940,simple,676789,Prasinoderma singularis,MMETSP1315,,,,,,,no,,,,,NCGR,SRA167331,,public,900F54B713B86E28D710ACD539EA7D52,7375043B5688553E2D015F6CD7B30A4A
SRR1300362,22-Jul-15,29-May-14,20613467,2061346700,20613467,100,1253,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300362,SRX554167,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621453,SAMN02739942,simple,41880,Pycnococcus provasolii,MMETSP1316,,,,,,,no,,,,,NCGR,SRA167331,,public,4DC8A41E47187EB2BF3EE39366B91B6E,EFC6EBA0DC8707894526A49E2B6505E5
SRR1300363,22-Jul-15,29-May-14,21643500,2164350000,21643500,100,1308,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300363,SRX554168,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621454,SAMN02740123,simple,91992,Bolidomonas pacifica,MMETSP1319,,,,,,,no,,,,,NCGR,SRA167331,,public,0498F11DD98BA06752978D31FD035108,5A320226F5DCD85B87B318EDF1E99237
SRR1300364,22-Jul-15,29-May-14,17427790,1742779000,17427790,100,1041,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300364,SRX554169,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621455,SAMN02740258,simple,91990,Bolidomonas,MMETSP1321,,,,,,,no,,,,,NCGR,SRA167331,,public,BF96B884820B52CB2C3716E3A116D339,78584676BE031751B2BA6FEED9B06FFF
SRR1300365,22-Jul-15,29-May-14,12008303,1200830300,12008303,100,734,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300365,SRX554170,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621456,SAMN02740261,simple,236787,Florenciella parvula,MMETSP1323,,,,,,,no,,,,,NCGR,SRA167331,,public,03FBB0343FC21A2CFC04C130D26754CC,6D83E91B634EB41869F9A1389509EBBC
SRR1300366,22-Jul-15,29-May-14,28846464,2884646400,28846464,100,1834,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300366,SRX554171,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621457,SAMN02740260,simple,236786,Florenciella,MMETSP1324,,,,,,,no,,,,,NCGR,SRA167331,,public,43A52E5566A5FA1830ABB6B72BC253BD,D0015A2D6209C314A56123FD4CD3CE16
SRR1300367,22-Jul-15,29-May-14,22915194,2291519400,22915194,100,1407,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300367,SRX554172,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621458,SAMN02740320,simple,38833,Micromonas pusilla,MMETSP1327,,,,,,,no,,,,,NCGR,SRA167331,,public,92DE0A350B199DCE33206344FCBC8D1D,D0A1B9738DEB60DC9BC32744B60CD176
SRR1300368,22-Jul-15,29-May-14,23295843,2329584300,23295843,100,1435,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300368,SRX554173,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621459,SAMN02740231,simple,35677,Pelagomonas calceolata,MMETSP1328,,,,,,,no,,,,,NCGR,SRA167331,,public,9DDC078E9E2C14CA38C4B7614FCCD1AA,98EB29079DDC5DFDD0F5DB0043D20794
SRR1300369,22-Jul-15,29-May-14,24928327,2492832700,24928327,100,1525,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300369,SRX554174,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621460,SAMN02740229,simple,100272,uncultured eukaryote,MMETSP1329,,,,,,,no,,,,,NCGR,SRA167331,,public,F6B4151D30DE9B26797FCC44CE148891,0760A14D2D3212A5387195C64673BB1E
