Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1300453,22-Jul-15,30-May-14,21543470,2154347000,21543470,100,1248,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300453,SRX554258,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621543,SAMN02740064,simple,41875,Bathycoccus prasinos,MMETSP1399,,,,,,,no,,,,,NCGR,SRA167331,,public,CE63A24BF110EB493F3F93E964F69557,F21E1CE2E3E8D9B29731FCAACD47BB6C
SRR1300454,22-Jul-15,30-May-14,21328638,2132863800,21328638,100,1364,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300454,SRX554259,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621544,SAMN02740050,simple,38832,Micromonas,MMETSP1400,,,,,,,no,,,,,NCGR,SRA167331,,public,5236B122EC6A6C76C28DB430F5D925FA,8FC439F74FF250CB33DB681937863474
SRR1300455,22-Jul-15,30-May-14,21997808,2199780800,21997808,100,1418,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300455,SRX554260,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621546,SAMN02740132,simple,38833,Micromonas pusilla,MMETSP1401,,,,,,,no,,,,,NCGR,SRA167331,,public,AA89B07B091E33B960E64EA94FF6B2FB,3C10CFA93235B93AC16499C7A0A6F2D9
SRR1300456,22-Jul-15,30-May-14,19188178,1918817800,19188178,100,1219,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300456,SRX554261,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621545,SAMN02740259,simple,38833,Micromonas pusilla,MMETSP1402,,,,,,,no,,,,,NCGR,SRA167331,,public,303324E675A1F80507281933567E10AC,B3D783F75F00D866E3EF2243DEA108D4
SRR1300457,22-Jul-15,30-May-14,18875788,1887578800,18875788,100,1122,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300457,SRX554262,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621547,SAMN02740090,simple,38833,Micromonas pusilla,MMETSP1403,,,,,,,no,,,,,NCGR,SRA167331,,public,267A61E1F6DB2E874BF8B363BB99A2CE,1409A9C4E82BF3FB960929D6AD64E950
SRR1300458,22-Jul-15,30-May-14,18886293,1888629300,18886293,100,1200,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300458,SRX554263,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621548,SAMN02740040,simple,38833,Micromonas pusilla,MMETSP1404,,,,,,,no,,,,,NCGR,SRA167331,,public,AC361C23F5D55F680B50466AE5FBDA0D,5CDD0D75160974246F9A1876A5AC9348
SRR1300459,22-Jul-15,30-May-14,17471807,1747180700,17471807,100,956,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300459,SRX554264,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621549,SAMN02740603,simple,5936,Moneuplotes crassus,MMETSP1380,,,,,,,no,,,,,NCGR,SRA167331,,public,7D388AF00E165C373E3A4A10567F7485,E6ACA6F679D543098F5F62BD461FC815
SRR1300460,22-Jul-15,30-May-14,23828999,2382899900,23828999,100,1464,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300460,SRX554265,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621550,SAMN02740377,simple,311385,Pseudokeronopsis,MMETSP1396,,,,,,,no,,,,,NCGR,SRA167331,,public,F0B8478283D253AEC64A305026109024,5456D063016205EF01312FF751597261
SRR1300461,22-Jul-15,30-May-14,21274958,4254991600,21274958,200,2563,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300461,SRX554266,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621551,SAMN02740608,simple,49980,Climacostomum virens,MMETSP1397,,,,,,,no,,,,,NCGR,SRA167331,,public,C7177845187714B8371FE4B73D635A09,7ADCA5E88AC32152B6D0BCC33E2AF05E
SRR1300462,22-Jul-15,30-May-14,20929170,2092917000,20929170,100,1173,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300462,SRX554267,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621552,SAMN02740609,simple,267567,Skeletonema marinoi,MMETSP1428,,,,,,,no,,,,,NCGR,SRA167331,,public,9EC0F903F251CFDD1372873FC3CB982D,C6515F64003984F21BEB471E958FB80E
SRR1300463,22-Jul-15,30-May-14,16951181,1695118100,16951181,100,950,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300463,SRX554268,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621553,SAMN02740610,simple,49240,Chaetoceros sp.,MMETSP1429,,,,,,,no,,,,,NCGR,SRA167331,,public,2ECC5CE89B7B8F145F8586162D94E1DD,DA10BA8FCADDB52E6CB82E7988224186
SRR1300464,22-Jul-15,30-May-14,13299930,1329993000,13299930,100,754,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300464,SRX554269,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621554,SAMN02740611,simple,44447,Pseudo-nitzschia delicatissima,MMETSP1432,,,,,,,no,,,,,NCGR,SRA167331,,public,5AD63EFEC6B1696DBF6BA57A6AA07B51,D20BA377C964AE9468E7D488376713C0
SRR1300465,22-Jul-15,30-May-14,30299389,6059877800,30299389,200,3664,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300465,SRX554270,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621555,SAMN02740099,simple,39448,Prorocentrum lima,MMETSP0252,,,,,,,no,,,,,NCGR,SRA167331,,public,CB6757C73892985DA3196B88CC508FEE,509043EFD12DB18EB6DD90AAA9E9C0D9
SRR1300466,22-Jul-15,30-May-14,70683384,14136676800,70683384,200,8564,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300466,SRX554271,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621556,SAMN02740441,simple,2945,Prorocentrum micans,MMETSP0251_2,,,,,,,no,,,,,NCGR,SRA167331,,public,063BF79A57C3E9DC77BC093EA6E52B3D,259EBE9D28A2D67A6825B59BEA2859A0
SRR1300467,22-Jul-15,30-May-14,31325330,3132533000,31325330,100,1982,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300467,SRX554272,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621557,SAMN02740436,simple,2972,Pyrocystis lunula,MMETSP0229_2,,,,,,,no,,,,,NCGR,SRA167331,,public,A41676E84A1D5902989D44EC4F24D742,21B1972ECF6009ABE3318FC03993C961
SRR1300468,22-Jul-15,30-May-14,32509492,3250949200,32509492,100,2060,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300468,SRX554273,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621558,SAMN02740199,simple,210733,Lessardia elongata,MMETSP1147,,,,,,,no,,,,,NCGR,SRA167331,,public,26709A1C155285B258AF0C6186008D71,D93E13C02AAFD6AB6A40F279E731803C
SRR1300469,22-Jul-15,30-May-14,30459864,3045986400,30459864,100,1915,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300469,SRX554274,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621559,SAMN02740200,simple,285985,Gyrodinium dominans,MMETSP1148,,,,,,,no,,,,,NCGR,SRA167331,,public,C2012623A56FFBA6CA0FFD83F8596E98,4690F483D45B5B21A53B9DE4050BFCB1
SRR1300470,22-Jul-15,30-May-14,17979373,1797937300,17979373,100,1040,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300470,SRX554275,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621560,SAMN02740600,simple,2950,Symbiodinium sp.,MMETSP1370,,,,,,,no,,,,,NCGR,SRA167331,,public,159133438D9CF562DF09106F4E67DCC3,FB8C1725B850AC5A420DEB04A3763930
SRR1300471,22-Jul-15,30-May-14,19591980,1959198000,19591980,100,1127,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300471,SRX554276,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621561,SAMN02740601,simple,2950,Symbiodinium sp.,MMETSP1371,,,,,,,no,,,,,NCGR,SRA167331,,public,20981432B34518226792220D8F5A82A6,F4A4565AC13BF2D534F399A08A61441B
SRR1300472,22-Jul-15,31-May-14,18294955,1829495500,18294955,100,1095,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300472,SRX554277,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621562,SAMN02739989,simple,2969,Oxyrrhis marina,MMETSP1424,,,,,,,no,,,,,NCGR,SRA167331,,public,E541E70B6C62E78A71D5E04FEFBFEF79,C9F6F5056DAF22F504C22632F0C4CB88
SRR1300473,22-Jul-15,31-May-14,19966975,1996697500,19966975,100,1188,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300473,SRX554278,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621563,SAMN02739990,simple,2969,Oxyrrhis marina,MMETSP1425,,,,,,,no,,,,,NCGR,SRA167331,,public,7CC5DBAF43E5D9ABDD1551E0D1ECBB37,AC1408265792CDD95B5EFEEFD3ADC73C
SRR1300474,22-Jul-15,31-May-14,23289414,4657882800,23289414,200,2843,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300474,SRX554279,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621564,SAMN02739991,simple,2969,Oxyrrhis marina,MMETSP1426,,,,,,,no,,,,,NCGR,SRA167331,,public,6BF10F6ADDFB578E78D4E7B0A36348CD,EE41A626FE80594A452F81706CB55421
SRR1300475,22-Jul-15,31-May-14,22738024,2273802400,22738024,100,1399,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300475,SRX554280,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621565,SAMN02740606,simple,933848,Elphidium margaritaceum,MMETSP1385,,,,,,,no,,,,,NCGR,SRA167331,,public,F29F8643176E5D09704AA05DD53E5F93,4FAF9968C6B184D4136CD0D6A6CD8C3F
SRR1300476,22-Jul-15,31-May-14,19788124,1978812400,19788124,100,1247,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300476,SRX554281,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621566,SAMN02740002,simple,67004,Thalassiosira weissflogii,MMETSP1405,,,,,,,no,,,,,NCGR,SRA167331,,public,AD37C5D9BD8C0737B46CBCCF3D1E27E7,A423BADB05CE2C68875D42A891386795
SRR1300477,22-Jul-15,31-May-14,23487721,2348772100,23487721,100,1482,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300477,SRX554282,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621567,SAMN02740003,simple,67004,Thalassiosira weissflogii,MMETSP1406,,,,,,,no,,,,,NCGR,SRA167331,,public,38E3CDF579DC2B56ADB2B2B6CE6A8592,CA706E1C4F00ECED60C643DA8F328D79
SRR1300478,22-Jul-15,31-May-14,20032366,2003236600,20032366,100,1143,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300478,SRX554283,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621568,SAMN02740004,simple,67004,Thalassiosira weissflogii,MMETSP1407,,,,,,,no,,,,,NCGR,SRA167331,,public,84D344DDC2BDB0A8C58BF8A2CF1243D0,72967869FAB0D4294772502A2092394E
SRR1300479,22-Jul-15,31-May-14,25158093,2515809300,25158093,100,1583,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300479,SRX554284,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621570,SAMN02740005,simple,67004,Thalassiosira weissflogii,MMETSP1408,,,,,,,no,,,,,NCGR,SRA167331,,public,F3CCCBD392CB308FA442F7ACA3476E01,1BBA2CEE1A1D99179D3D6F62C7C6611F
SRR1300480,22-Jul-15,31-May-14,22907864,2290786400,22907864,100,1443,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300480,SRX554285,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621569,SAMN02740006,simple,67004,Thalassiosira weissflogii,MMETSP1409,,,,,,,no,,,,,NCGR,SRA167331,,public,5672AAE3171391BC465A98B4446BEC11,26CAA09931DC6D21CCAAEC0BEA6BB4CB
SRR1300481,22-Jul-15,31-May-14,24124476,2412447600,24124476,100,1515,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300481,SRX554286,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621571,SAMN02740007,simple,67004,Thalassiosira weissflogii,MMETSP1410,,,,,,,no,,,,,NCGR,SRA167331,,public,2D001DB7598F13881F7DD43A01A2DBA6,E7A9A1CE798BED33C7F359D380C2EFA7
SRR1300482,22-Jul-15,31-May-14,26388670,2638867000,26388670,100,1658,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300482,SRX554287,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621572,SAMN02740009,simple,67004,Thalassiosira weissflogii,MMETSP1412,,,,,,,no,,,,,NCGR,SRA167331,,public,06D8FF43AC5D0D3DD098A7C9DCEADC75,B4FA963F2AE3AA184D720D550BB45103
SRR1300483,22-Jul-15,31-May-14,19218722,1921872200,19218722,100,1181,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300483,SRX554288,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621573,SAMN02740010,simple,67004,Thalassiosira weissflogii,MMETSP1413,,,,,,,no,,,,,NCGR,SRA167331,,public,235C6DFAFF3A8B807CD624CA987E6B80,3795971A48005DFB3478B03B69CE0666
SRR1300484,22-Jul-15,31-May-14,21861163,2186116300,21861163,100,1344,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300484,SRX554289,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621574,SAMN02740011,simple,67004,Thalassiosira weissflogii,MMETSP1414,,,,,,,no,,,,,NCGR,SRA167331,,public,488ED340A852127B07E655EB269BEEAB,02011510B00DD9558AB479AF6C5A9CE9
SRR1300485,22-Jul-15,31-May-14,19515055,1951505500,19515055,100,1207,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300485,SRX554290,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621575,SAMN02740012,simple,67004,Thalassiosira weissflogii,MMETSP1415,,,,,,,no,,,,,NCGR,SRA167331,,public,87C44C798B4C215C2FC73563FD8446E5,BD6AF691D07FD1E567FFCF5865280BFF
SRR1300486,22-Jul-15,31-May-14,23135069,2313506900,23135069,100,1426,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300486,SRX554291,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621576,SAMN02740013,simple,67004,Thalassiosira weissflogii,MMETSP1416,,,,,,,no,,,,,NCGR,SRA167331,,public,28582C99CFA8CB486747B703A2E0D097,CF2D18ED0228CD97421E853739942BC6
SRR1300487,22-Jul-15,31-May-14,20353676,2035367600,20353676,100,1255,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300487,SRX554292,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621577,SAMN02740014,simple,67004,Thalassiosira weissflogii,MMETSP1417,,,,,,,no,,,,,NCGR,SRA167331,,public,DBA4D8432EFE164883F109177229AE42,AB4643038F13066648806A7AAF00FDD7
SRR1300488,22-Jul-15,31-May-14,21356988,2135698800,21356988,100,1310,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300488,SRX554293,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621579,SAMN02740015,simple,67004,Thalassiosira weissflogii,MMETSP1418,,,,,,,no,,,,,NCGR,SRA167331,,public,0C2F485288EDE5647315818E27D801D4,EA767FEACE4AC04636A24C022E7E68DD
SRR1300489,22-Jul-15,31-May-14,22985175,2298517500,22985175,100,1411,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300489,SRX554294,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621578,SAMN02740016,simple,67004,Thalassiosira weissflogii,MMETSP1419,,,,,,,no,,,,,NCGR,SRA167331,,public,A4CCFB25898F9352F9D0EB78192BE286,40660A0BD61847AEE7C4AF86CAB9A637
SRR1300490,22-Jul-15,31-May-14,25531993,2553199300,25531993,100,1567,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300490,SRX554295,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621580,SAMN02740017,simple,67004,Thalassiosira weissflogii,MMETSP1420,,,,,,,no,,,,,NCGR,SRA167331,,public,A153BCAC6541ABBE1BC62FA8924CBFA4,AA4A6BB51B4D93AD3BC9A09B9589299A
SRR1300491,22-Jul-15,31-May-14,21287532,2128753200,21287532,100,1335,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300491,SRX554296,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621581,SAMN02740019,simple,67004,Thalassiosira weissflogii,MMETSP1422,,,,,,,no,,,,,NCGR,SRA167331,,public,8D666F23BB45114803C0A6DA33D262D2,287BFB28754C93133861A76783BE27E7
