Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1300481,22-Jul-15,31-May-14,24124476,2412447600,24124476,100,1515,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300481,SRX554286,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621571,SAMN02740007,simple,67004,Thalassiosira weissflogii,MMETSP1410,,,,,,,no,,,,,NCGR,SRA167331,,public,2D001DB7598F13881F7DD43A01A2DBA6,E7A9A1CE798BED33C7F359D380C2EFA7
SRR1300482,22-Jul-15,31-May-14,26388670,2638867000,26388670,100,1658,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300482,SRX554287,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621572,SAMN02740009,simple,67004,Thalassiosira weissflogii,MMETSP1412,,,,,,,no,,,,,NCGR,SRA167331,,public,06D8FF43AC5D0D3DD098A7C9DCEADC75,B4FA963F2AE3AA184D720D550BB45103
SRR1300483,22-Jul-15,31-May-14,19218722,1921872200,19218722,100,1181,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300483,SRX554288,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621573,SAMN02740010,simple,67004,Thalassiosira weissflogii,MMETSP1413,,,,,,,no,,,,,NCGR,SRA167331,,public,235C6DFAFF3A8B807CD624CA987E6B80,3795971A48005DFB3478B03B69CE0666
SRR1300484,22-Jul-15,31-May-14,21861163,2186116300,21861163,100,1344,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300484,SRX554289,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621574,SAMN02740011,simple,67004,Thalassiosira weissflogii,MMETSP1414,,,,,,,no,,,,,NCGR,SRA167331,,public,488ED340A852127B07E655EB269BEEAB,02011510B00DD9558AB479AF6C5A9CE9
SRR1300485,22-Jul-15,31-May-14,19515055,1951505500,19515055,100,1207,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300485,SRX554290,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621575,SAMN02740012,simple,67004,Thalassiosira weissflogii,MMETSP1415,,,,,,,no,,,,,NCGR,SRA167331,,public,87C44C798B4C215C2FC73563FD8446E5,BD6AF691D07FD1E567FFCF5865280BFF
SRR1300486,22-Jul-15,31-May-14,23135069,2313506900,23135069,100,1426,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300486,SRX554291,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621576,SAMN02740013,simple,67004,Thalassiosira weissflogii,MMETSP1416,,,,,,,no,,,,,NCGR,SRA167331,,public,28582C99CFA8CB486747B703A2E0D097,CF2D18ED0228CD97421E853739942BC6
SRR1300487,22-Jul-15,31-May-14,20353676,2035367600,20353676,100,1255,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300487,SRX554292,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621577,SAMN02740014,simple,67004,Thalassiosira weissflogii,MMETSP1417,,,,,,,no,,,,,NCGR,SRA167331,,public,DBA4D8432EFE164883F109177229AE42,AB4643038F13066648806A7AAF00FDD7
SRR1300488,22-Jul-15,31-May-14,21356988,2135698800,21356988,100,1310,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300488,SRX554293,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621579,SAMN02740015,simple,67004,Thalassiosira weissflogii,MMETSP1418,,,,,,,no,,,,,NCGR,SRA167331,,public,0C2F485288EDE5647315818E27D801D4,EA767FEACE4AC04636A24C022E7E68DD
SRR1300489,22-Jul-15,31-May-14,22985175,2298517500,22985175,100,1411,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300489,SRX554294,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621578,SAMN02740016,simple,67004,Thalassiosira weissflogii,MMETSP1419,,,,,,,no,,,,,NCGR,SRA167331,,public,A4CCFB25898F9352F9D0EB78192BE286,40660A0BD61847AEE7C4AF86CAB9A637
SRR1300490,22-Jul-15,31-May-14,25531993,2553199300,25531993,100,1567,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300490,SRX554295,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621580,SAMN02740017,simple,67004,Thalassiosira weissflogii,MMETSP1420,,,,,,,no,,,,,NCGR,SRA167331,,public,A153BCAC6541ABBE1BC62FA8924CBFA4,AA4A6BB51B4D93AD3BC9A09B9589299A
