Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1296886,22-Jul-15,26-Jul-15,19453511,1945351100,19453511,100,1148,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296886,SRX551293,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619002,SAMN02740317,simple,218659,Vexillifera,MMETSP0173_2,,,,,,,no,,,,,NCGR,SRA166822,,public,384262ADA5DF3775893891E98E7E5FBE,D4E51EE33110B21631418990EAD97988
SRR1296887,22-Jul-15,26-Jul-15,19508671,1950867100,19508671,100,1147,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296887,SRX551294,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619003,SAMN02740430,simple,37353,Rosalina,MMETSP0190_2,,,,,,,no,,,,,NCGR,SRA166822,,public,24FF69C4C88E456DB71426348D4B08CE,3F86D41971D6F335C81D7172E6450892
SRR1296888,22-Jul-15,26-Jul-15,31732185,3173218500,31732185,100,2006,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296888,SRX551295,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619004,SAMN02740463,simple,265554,Amphora coffeiformis,MMETSP0318_2,,,,,,,no,,,,,NCGR,SRA166822,,public,21D25AC7BFB5DC16F20F271259D80F1A,BCE17E9D313C6F71926545712A548709
SRR1296889,22-Jul-15,26-Jul-15,31259964,3125996400,31259964,100,1879,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296889,SRX551296,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619005,SAMN02740465,simple,2866,Crypthecodinium cohnii,MMETSP0324_2,,,,,,,no,,,,,NCGR,SRA166822,,public,273978CA04291C9AEE64CDFAF7986BE0,DA198D801C61EA7B31B73D42AC446F93
SRR1296890,22-Jul-15,26-Jul-15,37516145,3751614500,37516145,100,2261,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296890,SRX551297,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619006,SAMN02740466,simple,2866,Crypthecodinium cohnii,MMETSP0325_2,,,,,,,no,,,,,NCGR,SRA166822,,public,87979C75C360A72E9B9DAC337394A065,B23CD1BD087F338EA3F42035437430D9
SRR1296891,22-Jul-15,26-Jul-15,32010529,3201052900,32010529,100,1998,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296891,SRX551298,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619007,SAMN02740272,simple,49240,Chaetoceros sp.,MMETSP0200_2,,,,,,,no,,,,,NCGR,SRA166822,,public,4EE9ACB53FA2E25CD30CD0AEEAA22A16,F5B2039EF5BE77D74FD9FC28F929738C
SRR1296892,22-Jul-15,26-Jul-15,32486634,3248663400,32486634,100,2083,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296892,SRX551299,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619008,SAMN02740069,simple,160604,Amphidinium massartii,MMETSP0689_2,,,,,,,no,,,,,NCGR,SRA166822,,public,8754E4228E7EC57D0940660D2DCDD347,0D6CFDF737C4834FA59F8D6B36A5CF62
SRR1296893,22-Jul-15,26-Jul-15,29128195,2912819500,29128195,100,1802,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296893,SRX551300,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619009,SAMN02740246,simple,439317,Gambierdiscus australes,MMETSP0766_2,,,,,,,no,,,,,NCGR,SRA166822,,public,F45F16A48173D5D70EC26353EC0E3DB2,BF0763C7449788AAE375F5272B01EE4A
SRR1296894,22-Jul-15,26-Jul-15,31231475,3123147500,31231475,100,1994,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296894,SRX551301,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619010,SAMN02740477,simple,1042828,Stygamoeba regulata,MMETSP0447,,,,,,,no,,,,,NCGR,SRA166822,,public,217228E3333F56CE2A9C3260AA650F4B,BC9EBE0B35FA9269C82B774A03BD345C
SRR1296895,22-Jul-15,26-Jul-15,24216257,2421625700,24216257,100,1578,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296895,SRX551302,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619011,SAMN02740405,simple,311494,Alexandrium monilatum,MMETSP0093,,,,,,,no,,,,,NCGR,SRA166822,,public,B1367A004C86B8F466FA2046B87D8A8C,C04C3B1B6C724E4E00825B6C1FCE28DE
SRR1296896,22-Jul-15,26-Jul-15,28871474,2887147400,28871474,100,1874,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296896,SRX551303,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619012,SAMN02740406,simple,311494,Alexandrium monilatum,MMETSP0095,,,,,,,no,,,,,NCGR,SRA166822,,public,F9671AC21A6CC517B266A44326F77F14,0401AF970FD583F6B0D1DC18E635BB5E
SRR1296897,22-Jul-15,26-Jul-15,23523548,2352354800,23523548,100,1529,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296897,SRX551304,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619013,SAMN02740407,simple,311494,Alexandrium monilatum,MMETSP0096,,,,,,,no,,,,,NCGR,SRA166822,,public,3763B25B35E9D1D60FF4D109A3AF5D8F,6BA38EAE5637FF59578F7A61513EF565
SRR1296898,22-Jul-15,26-Jul-15,33579814,3357981400,33579814,100,2179,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296898,SRX551305,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619014,SAMN02740408,simple,311494,Alexandrium monilatum,MMETSP0097,,,,,,,no,,,,,NCGR,SRA166822,,public,328301963AC69D96D44C2EC968054F89,F0023154C37A35890B956F0A33ADC081
SRR1296899,22-Jul-15,26-Jul-15,27508269,2750826900,27508269,100,1719,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296899,SRX551306,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619015,SAMN02740333,simple,626734,Schmidingerella taraikaensis,MMETSP0436,,,,,,,no,,,,,NCGR,SRA166822,,public,CECC06D712D99B5D333A039586D2D09B,3D1E3A9A2728088880522CC00FD7D093
SRR1296900,22-Jul-15,26-Jul-15,25389999,2538999900,25389999,100,1606,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296900,SRX551307,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619016,SAMN02740481,simple,2969,Oxyrrhis marina,MMETSP0468,,,,,,,no,,,,,NCGR,SRA166822,,public,25E6897F30FA67F0BE5655553F650DA1,A272F19779AEEEFD237772D5A22DCAE9
SRR1296901,22-Jul-15,26-Jul-15,31049832,6209966400,31049832,200,3889,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296901,SRX551308,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619017,SAMN02740482,simple,2969,Oxyrrhis marina,MMETSP0469,,,,,,,no,,,,,NCGR,SRA166822,,public,A863600E72ADC940FEFA0A37482FC6B9,E773AF402AE9204411A4DC902B160282
SRR1296902,22-Jul-15,26-Jul-15,26039134,2603913400,26039134,100,1507,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296902,SRX551309,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619018,SAMN02740245,simple,40633,Condylostoma magnum,MMETSP0210,,,,,,,no,,,,,NCGR,SRA166822,,public,8DC49B254092F2B6162F5BF09B21BA97,6C466039251B6B89663F717670BC8E69
SRR1296903,22-Jul-15,26-Jul-15,28638609,2863860900,28638609,100,1759,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296903,SRX551310,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619020,SAMN02740483,simple,2969,Oxyrrhis marina,MMETSP0470,,,,,,,no,,,,,NCGR,SRA166822,,public,EE31F811226BB3FA1893B60AB441DC74,767FC6897E4CAB22BF6DE6F057909A47
SRR1296904,22-Jul-15,26-Jul-15,20748923,2074892300,20748923,100,1255,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296904,SRX551311,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619019,SAMN02739944,simple,37099,Isochrysis galbana,MMETSP0595,,,,,,,no,,,,,NCGR,SRA166822,,public,0E7063C4C39B654A236A69199E01DD2E,214607DC344CEACE68B75D534EAAF2F6
SRR1296905,22-Jul-15,26-Jul-15,21751016,2175101600,21751016,100,1291,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296905,SRX551312,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619021,SAMN02740418,simple,938130,Platyophrya macrostoma,MMETSP0127,,,,,,,no,,,,,NCGR,SRA166822,,public,2882F4079017136DF71954130378FE37,683C31201113C08949FD36CA78DFE36D
SRR1296906,22-Jul-15,26-Jul-15,26680921,2668092100,26680921,100,1604,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296906,SRX551313,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619022,SAMN02740191,simple,151035,Euplotes harpa,MMETSP0213,,,,,,,no,,,,,NCGR,SRA166822,,public,254B860FF10108D6F4952FB3FE71C41D,A9B487C159D006373B79B51E48E30C50
SRR1296907,22-Jul-15,26-Jul-15,37949715,3794971500,37949715,100,2388,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296907,SRX551314,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619023,SAMN02740484,simple,2969,Oxyrrhis marina,MMETSP0471,,,,,,,no,,,,,NCGR,SRA166822,,public,1B7C961AA16D33252EEC9E97F44AFBFC,6FE872F160499BC69A0BD3587EA2BFCE
SRR1296908,22-Jul-15,26-Jul-15,32637722,3263772200,32637722,100,1951,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296908,SRX551315,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619024,SAMN02740177,simple,311385,Pseudokeronopsis,MMETSP0211,,,,,,,no,,,,,NCGR,SRA166822,,public,A58B33F3646D1386C9AB978E476B6DDF,0CB1494FD7FA7BEAAE48486D9CF50BE7
SRR1296909,22-Jul-15,26-Jul-15,24509508,2450950800,24509508,100,1420,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296909,SRX551316,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619025,SAMN02740496,simple,186038,Fragilariopsis kerguelensis,MMETSP0733,,,,,,,no,,,,,NCGR,SRA166822,,public,B7FF3802059D0322F3CF1CEDFEFC1118,CD1FA6A86C0CC2FBA1436A62FCF803AA
SRR1296910,22-Jul-15,26-Jul-15,21562148,2156214800,21562148,100,1286,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296910,SRX551317,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619026,SAMN02740497,simple,186038,Fragilariopsis kerguelensis,MMETSP0734,,,,,,,no,,,,,NCGR,SRA166822,,public,14490A3BD5E8DFE73E6B0382DA36ED70,901E83BC1C1C6F58617ECDE13F421341
SRR1296911,22-Jul-15,26-Jul-15,23568163,2356816300,23568163,100,1413,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296911,SRX551318,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619027,SAMN02740498,simple,186038,Fragilariopsis kerguelensis,MMETSP0735,,,,,,,no,,,,,NCGR,SRA166822,,public,98FD3CDB9822B66002507768ECCB0427,4C6102BA1AC65241D5A254E87421EBF7
SRR1296912,22-Jul-15,26-Jul-15,22776659,2277665900,22776659,100,1356,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296912,SRX551319,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619028,SAMN02740499,simple,186038,Fragilariopsis kerguelensis,MMETSP0736,,,,,,,no,,,,,NCGR,SRA166822,,public,4128C66E1291DF29A3643F506CC480A1,C8AD54A2BD6DA71CEEBC28F910308681
SRR1296913,22-Jul-15,26-Jul-15,32622070,3262207000,32622070,100,2059,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296913,SRX551320,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619029,SAMN02740452,simple,2829,Heterosigma akashiwo,MMETSP0292,,,,,,,no,,,,,NCGR,SRA166822,,public,F81B93B840D7A73331168B70498B15E7,DA59590BB47DAB8FA7617240A775CFA2
SRR1296914,22-Jul-15,26-Jul-15,31175731,3117573100,31175731,100,1971,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296914,SRX551321,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619030,SAMN02740453,simple,2829,Heterosigma akashiwo,MMETSP0294,,,,,,,no,,,,,NCGR,SRA166822,,public,3A666C9973728D46A79C9CAA55F47FA9,A178946055AE87A117490E4B9953CBD0
SRR1296915,22-Jul-15,26-Jul-15,23209198,2320919800,23209198,100,1468,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296915,SRX551322,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619031,SAMN02740454,simple,2829,Heterosigma akashiwo,MMETSP0295,,,,,,,no,,,,,NCGR,SRA166822,,public,A069F454B336B5D3A076F8758254FE3A,90638597B86370ABC9F80F312F6AA6B3
SRR1296916,22-Jul-15,26-Jul-15,28094148,2809414800,28094148,100,1652,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296916,SRX551323,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619032,SAMN02740455,simple,2829,Heterosigma akashiwo,MMETSP0296,,,,,,,no,,,,,NCGR,SRA166822,,public,7824787907B529A95915B8374A828B1E,0607602D50147C94EBD1629ACAA4BFB7
SRR1296917,22-Jul-15,26-Jul-15,21466210,2146621000,21466210,100,1426,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296917,SRX551324,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619034,SAMN02740300,simple,97485,Prymnesium parvum,MMETSP0006_2,,,,,,,no,,,,,NCGR,SRA166822,,public,F8806E89E26340014EC08263DD6080B5,BB3E9B7A3AD34ADFCBE578ED857B087C
SRR1296918,22-Jul-15,26-Jul-15,26360693,2636069300,26360693,100,1614,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296918,SRX551325,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619033,SAMN02740223,simple,122233,Chaetoceros debilis,MMETSP0149,,,,,,,no,,,,,NCGR,SRA166822,,public,D8F6E6A1AD5F276C6AE068A3B400AECF,5EA46B9B3798FA9D241C353B12D5ACC6
SRR1296919,22-Jul-15,26-Jul-15,25757656,2575765600,25757656,100,1579,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296919,SRX551326,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619035,SAMN02740224,simple,122233,Chaetoceros debilis,MMETSP0150,,,,,,,no,,,,,NCGR,SRA166822,,public,6A6A71047C87598B812271D69757582D,C4C7C209C8EB1DCD1AC510BE42DF2901
SRR1296920,22-Jul-15,26-Jul-15,22839663,2283966300,22839663,100,1377,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296920,SRX551327,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619039,SAMN02740290,simple,1049557,Thalassiothrix antarctica,MMETSP0152,,,,,,,no,,,,,NCGR,SRA166822,,public,6A8B5B7F8AD03AFF075362E30DACE790,B9D843DEAB634D1E02A0019814E7AD96
SRR1296921,22-Jul-15,26-Jul-15,23573411,2357341100,23573411,100,1423,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296921,SRX551328,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619036,SAMN02740291,simple,1049557,Thalassiothrix antarctica,MMETSP0154,,,,,,,no,,,,,NCGR,SRA166822,,public,42AE59FB6E1C5A4D241FCC15F231C394,0365205304B1EB75ADDEE9F21FEC8E2A
SRR1296922,22-Jul-15,26-Jul-15,26264741,2626474100,26264741,100,1601,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296922,SRX551329,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619037,SAMN02740296,simple,33649,Thalassionema nitzschioides,MMETSP0156,,,,,,,no,,,,,NCGR,SRA166822,,public,6838569357CF95A02A090E42EED0F98B,B68F988C0CD3950C6C8E625857A71FA0
SRR1296923,22-Jul-15,26-Jul-15,28552179,2855217900,28552179,100,1743,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296923,SRX551330,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619038,SAMN02740297,simple,33649,Thalassionema nitzschioides,MMETSP0158,,,,,,,no,,,,,NCGR,SRA166822,,public,4446E4131CBA488C02C0EDCE7EDDCBF5,45A5CCE5637B62BEA9516984C8E229A6
SRR1296924,22-Jul-15,26-Jul-15,25730477,2573047700,25730477,100,1618,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296924,SRX551331,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS619040,SAMN02740288,simple,218684,Corethron pennatum,MMETSP0169,,,,,,,no,,,,,NCGR,SRA166822,,public,9CA787B8300E6CD254866317EDFC518C,BE4A57964C51EFF59057ACDED3C06135
