Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1300380,22-Jul-15,29-May-14,18581636,1858163600,18581636,100,1144,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300380,SRX554185,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621471,SAMN02740577,simple,33656,Phaeocystis,MMETSP1162,,,,,,,no,,,,,NCGR,SRA167331,,public,1606B157B9C7C84B3692073E4FD2A0AE,D9A7EA3E06D0E58F51A780A9779572D6
SRR1300381,22-Jul-15,29-May-14,22282799,2228279900,22282799,100,1384,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300381,SRX554186,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621472,SAMN02740054,simple,1034831,Rhizochromulina marina,MMETSP1173,,,,,,,no,,,,,NCGR,SRA167331,,public,C946EC219195BE6AB4467A70847424C2,233A7CD95BDF81B4DFB88B1F375D4278
SRR1300382,22-Jul-15,29-May-14,19360814,1936081400,19360814,100,1141,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300382,SRX554187,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621474,SAMN02740582,simple,265551,Synedropsis cf. recta,MMETSP1176,,,,,,,no,,,,,NCGR,SRA167331,,public,E0D2DC4DFF8038BC52BD94112E5E2B3D,FED36A0A6A7AF6F755D6543DED5ECDC2
SRR1300383,22-Jul-15,29-May-14,22416939,2241693900,22416939,100,1286,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300383,SRX554188,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621473,SAMN02740124,simple,2985,Ochromonas,MMETSP1177,,,,,,,no,,,,,NCGR,SRA167331,,public,A7CBC9EB1BC333C6D9400FC8035211F3,4EAE259307658924CEAB017042849228
SRR1300384,22-Jul-15,29-May-14,22874070,2287407000,22874070,100,1402,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300384,SRX554189,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621475,SAMN02740130,simple,100272,uncultured eukaryote,MMETSP1178,,,,,,,no,,,,,NCGR,SRA167331,,public,C409157314EA4B3F387B559EC7C50BFC,BB3FB9D7417A37DD49D90C84A11E6C8D
SRR1300385,22-Jul-15,29-May-14,12910956,1291095600,12910956,100,771,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300385,SRX554190,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621476,SAMN02740262,simple,1411660,Chrysocystis fragilis,MMETSP1165,,,,,,,no,,,,,NCGR,SRA167331,,public,951BCFE945EE80970632DBC168653889,0B9A00C3C0866F5DC0CE55D0794C8A8B
SRR1300387,22-Jul-15,30-May-14,25408681,2540868100,25408681,100,1541,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300387,SRX554192,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621477,SAMN02740143,simple,708627,Timspurckia oligopyrenoides,MMETSP1172,,,,,,,no,,,,,NCGR,SRA167331,,public,CE38B2A898E37FC935AFD63CD72CEA9B,DCEDF46308BA8C9193AE1E5470D44353
SRR1300388,22-Jul-15,29-May-14,25229035,2522903500,25229035,100,1573,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300388,SRX554193,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621478,SAMN02740578,simple,1104430,Chrysoreinhardia,MMETSP1164,,,,,,,no,,,,,NCGR,SRA167331,,public,CC5055EEF949038AB447344EA8EE793A,0460A78733A1C6CE1E4AC6822F171E3B
SRR1300389,22-Jul-15,30-May-14,21857694,2185769400,21857694,100,1386,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300389,SRX554194,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621479,SAMN02740232,simple,249344,Picochlorum,MMETSP1330,,,,,,,no,,,,,NCGR,SRA167331,,public,E7CD1251A390FF147B8B5D168B887135,DE46D96E4141EB83670C899086413BE9
SRR1300390,22-Jul-15,30-May-14,42318868,4231886800,42318868,100,2577,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300390,SRX554195,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS621480,SAMN02740037,simple,29205,Cyclotella meneghiniana,MMETSP1057,,,,,,,no,,,,,NCGR,SRA167331,,public,56956667A47DEFA48FFB94AEE544EED8,C1EEE79368F63411A1E69E29F3839557
