assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/scratch/ljcohen/mmetsp/MMETSP0005/trinity/MMETSP0005.Trinity.fixed.fasta,32824,201,11058,27684811,843.43197,0,9573,2,16407,80.15649,352,803,1283,1894,3042,0.478,0.01152,0.00794,2.01424,0,0.0,0.16132,31087,31087,0.94708,1.02102,26966,0.88567,23286,0.7648,22995,0.75525,22350,0.73406,21935,0.72043,21320,0.70023,0.73888,,,,MMETSP0005,MMETSP0005
/mnt/scratch/ljcohen/mmetsp/MMETSP0812/trinity/MMETSP0812.Trinity.fixed.fasta,32473,201,9250,25713630,791.84646,0,8061,0,14105,77.62616,332,718,1179,1818,3197,0.44767,0.01319,0.00744,1.90847,0,0.0,0.15066,30892,30892,0.95131,1.09344,26652,0.94337,24802,0.87788,24543,0.86872,23896,0.84582,23525,0.83268,23007,0.81435,0.83113,,,,MMETSP0812,MMETSP0812
/mnt/scratch/ljcohen/mmetsp/MMETSP1469/trinity/MMETSP1469.Trinity.fixed.fasta,14645,201,11915,15082691,1029.88672,0,5425,1,8342,76.75209,422,1066,1669,2398,3830,0.57053,0.0153,0.01335,1.79278,0,0.0,0.17697,14026,14026,0.95773,1.05475,12145,0.9133,10790,0.8114,10704,0.80493,10553,0.79358,10425,0.78395,10196,0.76673,0.77472,,,,MMETSP1469,MMETSP1469
/mnt/scratch/ljcohen/mmetsp/MMETSP1059/trinity/MMETSP1059.Trinity.fixed.fasta,22519,201,14976,26758307,1188.25467,0,9706,9,14440,80.95327,554,1179,1793,2637,4455,0.47599,0.00452,-0.00114,1.73889,0,0.0,0.21021,21563,21563,0.95755,1.22894,16685,0.95093,15567,0.88721,15382,0.87667,14975,0.85347,14677,0.83649,14086,0.8028,0.84515,,,,MMETSP1059,MMETSP1059
/mnt/scratch/ljcohen/mmetsp/MMETSP1129/trinity/MMETSP1129.Trinity.fixed.fasta,28337,201,14042,27500777,970.49007,0,9981,9,14104,76.82296,382,1032,1602,2265,3700,0.59225,0.01299,0.00528,2.1962,0,0.0,0.1752,27722,27722,0.9783,1.03618,25827,0.96535,24546,0.91747,24465,0.91444,24299,0.90824,24201,0.90458,24027,0.89807,0.88451,,,,MMETSP1129,MMETSP1129
/mnt/scratch/ljcohen/mmetsp/MMETSP1463/trinity/MMETSP1463.Trinity.fixed.fasta,21930,201,9232,13480812,614.72011,0,3455,0,10021,88.41002,286,518,808,1206,1968,0.68418,0.00474,0.00052,2.6367,0,0.0,0.10929,21006,21006,0.95787,1.05749,18985,0.95575,17781,0.89514,17704,0.89126,17524,0.8822,17403,0.87611,17167,0.86423,0.87732,,,,MMETSP1463,MMETSP1463
/mnt/scratch/ljcohen/mmetsp/MMETSP1414/trinity/MMETSP1414.Trinity.fixed.fasta,32138,201,9271,30507730,949.27282,0,11175,0,18360,83.68261,422,927,1396,2042,3269,0.46884,0.00676,0.00576,1.93346,0,0.0,0.17764,30761,30761,0.95715,1.17818,24892,0.95339,23389,0.89582,23161,0.88709,22603,0.86572,22121,0.84726,21325,0.81677,0.86787,,,,MMETSP1414,MMETSP1414
/mnt/scratch/ljcohen/mmetsp/MMETSP0580/trinity/MMETSP0580.Trinity.fixed.fasta,23345,201,10232,23214629,994.41546,0,8668,1,12630,78.71575,435,998,1481,2138,3532,0.38731,0.00882,0.00794,1.65218,0,0.0,0.17706,22232,22232,0.95232,1.10778,18643,0.92895,17148,0.85445,16983,0.84623,16560,0.82515,16296,0.812,15756,0.78509,0.8457,,,,MMETSP0580,MMETSP0580
/mnt/scratch/ljcohen/mmetsp/MMETSP1435/trinity/MMETSP1435.Trinity.fixed.fasta,8658,201,3421,3822554,441.50543,0,256,0,1891,77.23747,246,368,509,667,956,0.43234,0.02762,0.01459,1.76907,0,0.0,0.09498,7926,7926,0.91545,1.07632,7073,0.96048,6690,0.90847,6664,0.90494,6487,0.88091,6370,0.86502,6246,0.84818,0.88546,,,,MMETSP1435,MMETSP1435
/mnt/scratch/ljcohen/mmetsp/MMETSP1442/trinity/MMETSP1442.Trinity.fixed.fasta,25015,201,8063,19477270,778.62363,0,6922,0,11887,68.78556,340,753,1111,1532,2351,0.53581,0.00692,0.00571,2.08786,0,0.0,0.15118,23934,23934,0.95679,1.0573,21393,0.94505,20002,0.8836,19887,0.87852,19644,0.86778,19507,0.86173,19268,0.85117,0.86063,,,,MMETSP1442,MMETSP1442
/mnt/scratch/ljcohen/mmetsp/MMETSP0327/trinity/MMETSP0327.Trinity.fixed.fasta,22826,201,14716,27017903,1183.64597,0,10262,4,14619,78.39992,566,1186,1753,2509,3951,0.47418,0.00346,0.00761,2.00266,0,0.0,0.21212,21866,21866,0.95794,1.23516,16718,0.94436,15404,0.87014,15274,0.86279,14935,0.84364,14682,0.82935,14092,0.79602,0.8514,,,,MMETSP0327,MMETSP0327
/mnt/scratch/ljcohen/mmetsp/MMETSP1349/trinity/MMETSP1349.Trinity.fixed.fasta,21247,201,5431,18903505,889.70231,0,7790,0,9952,60.42562,401,923,1306,1720,2396,0.39386,0.01178,0.00708,1.98011,0,0.0,0.17142,20709,20709,0.97468,1.08147,18445,0.96324,17645,0.92146,17573,0.9177,17391,0.90819,17269,0.90182,17048,0.89028,0.90478,,,,MMETSP1349,MMETSP1349
/mnt/scratch/ljcohen/mmetsp/MMETSP0451/trinity/MMETSP0451.Trinity.fixed.fasta,4441,201,1774,1950823,439.27561,0,79,0,1213,85.64647,252,380,505,636,858,0.53408,-0.00748,0.00065,1.97462,0,0.0,0.09568,4181,4181,0.94145,1.0704,3672,0.94009,3064,0.78443,3035,0.77701,2978,0.76242,2932,0.75064,2835,0.72581,0.75013,,,,MMETSP0451,MMETSP0451
/mnt/scratch/ljcohen/mmetsp/MMETSP0892/trinity/MMETSP0892.Trinity.fixed.fasta,25448,201,10087,19716480,774.77523,0,6238,1,11296,78.16538,325,698,1164,1765,2978,0.39427,0.00849,0.00191,2.14242,0,0.0,0.14518,24612,24612,0.96715,1.0201,23362,0.96829,22016,0.9125,21952,0.90985,21772,0.90239,21666,0.898,21512,0.89162,0.88871,,,,MMETSP0892,MMETSP0892
/mnt/scratch/ljcohen/mmetsp/MMETSP0315/trinity/MMETSP0315.Trinity.fixed.fasta,25364,201,8705,19209911,757.36915,0,6110,0,9707,67.10132,324,683,1107,1678,2700,0.50077,0.02908,0.006,1.90579,0,0.0,0.15155,23169,23169,0.91346,1.30669,16398,0.92482,14966,0.84406,14527,0.8193,13740,0.77491,13281,0.74903,12718,0.71727,0.74491,,,,MMETSP0315,MMETSP0315
/mnt/scratch/ljcohen/mmetsp/MMETSP1130/trinity/MMETSP1130.Trinity.fixed.fasta,1288,201,5183,799433,620.6778,0,210,0,370,69.83587,269,515,882,1289,2342,0.56638,0.01079,0.00456,2.14485,0,0.0,0.12461,1220,1220,0.9472,0.08128,1065,0.07096,1008,0.06716,1006,0.06703,997,0.06643,983,0.06549,972,0.06476,0.06958,,,,MMETSP1130,MMETSP1130
/mnt/scratch/ljcohen/mmetsp/MMETSP1147/trinity/MMETSP1147.Trinity.fixed.fasta,2542,201,2507,742780,292.20299,0,4,0,34,79.88785,219,246,282,339,479,0.4968,0.00415,-0.00175,2.25574,0,0.0,0.06205,2250,2250,0.88513,1.06939,2037,0.96816,1265,0.60124,1265,0.60124,1255,0.59648,1244,0.59125,1221,0.58032,0.59703,,,,MMETSP1147,MMETSP1147
/mnt/scratch/ljcohen/mmetsp/MMETSP0312/trinity/MMETSP0312.Trinity.fixed.fasta,18679,201,15259,21406377,1146.01301,0,7106,13,8158,58.9907,455,1227,2010,3006,4797,0.50545,0.01785,0.00216,1.77535,0,0.0,0.20475,17928,17928,0.95979,1.16643,14480,0.94209,13617,0.88595,13497,0.87814,13229,0.8607,13066,0.8501,12765,0.83051,0.82155,,,,MMETSP0312,MMETSP0312
/mnt/scratch/ljcohen/mmetsp/MMETSP1400/trinity/MMETSP1400.Trinity.fixed.fasta,14968,201,16466,21594845,1442.73417,0,7721,24,11384,79.53611,715,1379,2125,3233,5412,0.63031,0.00725,0.00193,2.31349,0,0.0,0.21693,14598,14598,0.97528,1.01031,12904,0.89307,11474,0.7941,11381,0.78767,11178,0.77362,11085,0.76718,10931,0.75652,0.78874,,,,MMETSP1400,MMETSP1400
/mnt/scratch/ljcohen/mmetsp/MMETSP0806/trinity/MMETSP0806.Trinity.fixed.fasta,15581,201,17028,15752108,1010.98184,0,5584,9,9976,89.20758,452,978,1507,2234,3854,0.6812,0.0092,0.00741,2.46215,0,0.0,0.1585,15022,15022,0.96412,1.08729,12970,0.93877,11872,0.85929,11810,0.85481,11686,0.84583,11615,0.84069,11491,0.83172,0.84284,,,,MMETSP0806,MMETSP0806
/mnt/scratch/ljcohen/mmetsp/MMETSP1172/trinity/MMETSP1172.Trinity.fixed.fasta,13901,201,11177,14646350,1053.61844,0,5526,2,8145,72.13601,490,1045,1574,2213,3385,0.42191,0.01716,0.00436,1.99023,0,0.0,0.1888,13244,13244,0.95274,1.32361,9635,0.96292,9064,0.90586,8943,0.89376,8688,0.86828,8486,0.84809,8062,0.80572,0.86391,,,,MMETSP1172,MMETSP1172
/mnt/scratch/ljcohen/mmetsp/MMETSP0939/trinity/MMETSP0939.Trinity.fixed.fasta,8659,201,17218,12494189,1442.91362,0,4611,11,6596,80.38709,728,1430,2136,3079,4943,0.59351,-0.00455,-0.0048,2.79708,0,0.0,0.21851,8381,8381,0.96789,1.00952,7569,0.91171,6460,0.77813,6394,0.77018,6312,0.7603,6258,0.75379,6108,0.73573,0.7596,,,,MMETSP0939,MMETSP0939
/mnt/scratch/ljcohen/mmetsp/MMETSP0933/trinity/MMETSP0933.Trinity.fixed.fasta,9298,201,21306,16047181,1725.87449,0,5439,109,7048,73.18854,876,1718,2583,3806,8236,0.47745,0.00847,0.00971,2.52112,0,0.0,0.25599,8900,8900,0.9572,0.82691,8385,0.77906,6618,0.61488,6584,0.61173,6516,0.60541,6455,0.59974,6304,0.58571,0.68524,,,,MMETSP0933,MMETSP0933
/mnt/scratch/ljcohen/mmetsp/MMETSP1159/trinity/MMETSP1159.Trinity.fixed.fasta,10098,201,9758,10536556,1043.42999,0,4212,0,5953,69.32111,459,1127,1621,2172,3159,0.52436,0.00666,0.00592,1.92546,0,0.0,0.19226,9453,9453,0.93613,0.98788,9278,0.96959,8878,0.92779,8872,0.92716,8850,0.92486,8838,0.92361,8719,0.91117,0.94945,,,,MMETSP1159,MMETSP1159
/mnt/scratch/ljcohen/mmetsp/MMETSP0091/trinity/MMETSP0091.Trinity.fixed.fasta,25981,201,5278,17491685,673.24911,0,5465,0,11442,80.36516,300,611,944,1314,1985,0.42046,0.01851,0.01464,1.72472,0,0.0,0.13464,24246,24246,0.93322,1.12903,20117,0.93676,18567,0.86459,18418,0.85765,17877,0.83246,17503,0.81504,16927,0.78822,0.84114,,,,MMETSP0091,MMETSP0091
/mnt/scratch/ljcohen/mmetsp/MMETSP1082/trinity/MMETSP1082.Trinity.fixed.fasta,12957,201,16102,22023221,1699.71606,0,7435,50,9881,75.42786,853,1750,2634,3798,6102,0.6209,0.00483,-0.00074,2.2905,0,0.0,0.24665,12675,12675,0.97824,1.03571,11029,0.90121,9985,0.8159,9868,0.80634,9730,0.79506,9653,0.78877,9529,0.77864,0.78954,,,,MMETSP1082,MMETSP1082
/mnt/scratch/ljcohen/mmetsp/MMETSP1161/trinity/MMETSP1161.Trinity.fixed.fasta,13829,201,13953,12171140,880.11715,0,4008,3,6987,74.56631,365,830,1388,2113,3399,0.4676,0.01911,0.00559,1.7274,0,0.0,0.16514,13234,13234,0.95697,1.17562,10888,0.96722,10332,0.91783,10234,0.90912,9986,0.88709,9826,0.87288,9571,0.85023,0.86837,,,,MMETSP1161,MMETSP1161
/mnt/scratch/ljcohen/mmetsp/MMETSP0234/trinity/MMETSP0234.Trinity.fixed.fasta,9454,201,20191,10096146,1067.92321,0,3101,49,5066,70.96074,423,1042,1763,2996,7409,0.35892,0.00995,0.005,1.70317,0,0.0,0.17509,9397,9397,0.99397,1.01469,9102,0.98283,8948,0.9662,8936,0.96491,8910,0.9621,8900,0.96102,8866,0.95735,0.94235,,,,MMETSP0234,MMETSP0234
/mnt/scratch/ljcohen/mmetsp/MMETSP1456/trinity/MMETSP1456.Trinity.fixed.fasta,12219,201,11304,12086463,989.1532,0,4548,1,8023,84.5805,470,948,1420,1977,3128,0.61589,0.01464,0.01368,1.84013,0,0.0,0.17512,11637,11637,0.95237,1.13932,9608,0.94067,8791,0.86068,8707,0.85246,8515,0.83366,8363,0.81878,8062,0.78931,0.8405,,,,MMETSP1456,MMETSP1456
/mnt/scratch/ljcohen/mmetsp/MMETSP0957/trinity/MMETSP0957.Trinity.fixed.fasta,17377,201,6001,14442659,831.1365,0,5258,0,7737,68.38464,354,817,1261,1751,2674,0.41192,0.01096,0.0056,1.86503,0,0.0,0.16169,16896,16896,0.97232,1.09836,15080,0.9803,14677,0.95411,14629,0.95098,14408,0.93662,14210,0.92375,13885,0.90262,0.93764,,,,MMETSP0957,MMETSP0957
/mnt/scratch/ljcohen/mmetsp/MMETSP1312/trinity/MMETSP1312.Trinity.fixed.fasta,10749,201,10012,13221148,1229.98865,0,5075,1,7478,79.08532,614,1232,1808,2586,4102,0.61569,0.00838,0.00738,1.83637,0,0.0,0.20428,10372,10372,0.96493,1.07271,9036,0.93453,8274,0.85572,8214,0.84952,8109,0.83866,8053,0.83287,7937,0.82087,0.84571,,,,MMETSP1312,MMETSP1312
/mnt/scratch/ljcohen/mmetsp/MMETSP0850/trinity/MMETSP0850.Trinity.fixed.fasta,27718,201,8176,25071052,904.50437,0,8999,0,12932,72.50464,352,949,1514,2164,3295,0.49384,0.00738,0.00382,2.05825,0,0.0,0.16654,26386,26386,0.95194,1.02518,23723,0.92171,21571,0.8381,21420,0.83223,21120,0.82058,20940,0.81358,20580,0.7996,0.83403,,,,MMETSP0850,MMETSP0850
/mnt/scratch/ljcohen/mmetsp/MMETSP1452/trinity/MMETSP1452.Trinity.fixed.fasta,20669,201,6227,12745818,616.66351,0,3352,0,10276,95.38875,290,531,809,1165,1787,0.70179,0.01347,0.00354,2.1604,0,0.0,0.1099,19127,19127,0.9254,1.06724,16752,0.93472,14571,0.81302,14448,0.80616,13957,0.77876,13620,0.75996,13016,0.72626,0.79011,,,,MMETSP1452,MMETSP1452
/mnt/scratch/ljcohen/mmetsp/MMETSP0133/trinity/MMETSP0133.Trinity.fixed.fasta,15572,201,2571,5580738,358.38287,0,133,0,2084,86.28031,226,287,374,496,734,0.50304,0.00373,0.00309,1.81849,0,0.0,0.07833,13056,13056,0.83843,0.99285,12216,0.92897,11130,0.84639,11073,0.84205,10914,0.82996,10790,0.82053,10434,0.79346,0.83216,,,,MMETSP0133,MMETSP0133
/mnt/scratch/ljcohen/mmetsp/MMETSP1316/trinity/MMETSP1316.Trinity.fixed.fasta,17265,201,7049,13308482,770.83591,0,4301,0,9222,88.56201,340,704,1089,1594,2685,0.57678,0.00678,0.00207,2.38334,0,0.0,0.14416,16363,16363,0.94776,1.07312,14034,0.92038,12432,0.81532,12316,0.80771,11995,0.78666,11766,0.77164,11400,0.74764,0.77405,,,,MMETSP1316,MMETSP1316
/mnt/scratch/ljcohen/mmetsp/MMETSP0139/trinity/MMETSP0139.Trinity.fixed.fasta,28966,201,8646,30248392,1044.27232,0,11223,0,15201,75.33806,432,1120,1711,2382,3559,0.47131,0.0062,-0.00051,2.06841,0,0.0,0.18689,26953,26953,0.9305,0.97016,23682,0.85242,19535,0.70315,19278,0.6939,18748,0.67483,18435,0.66356,17887,0.64383,0.75504,,,,MMETSP0139,MMETSP0139
/mnt/scratch/ljcohen/mmetsp/MMETSP1460/trinity/MMETSP1460.Trinity.fixed.fasta,11309,201,16878,14611203,1291.99779,0,5082,36,7184,72.58347,571,1378,2117,3105,5106,0.47381,0.01096,0.01168,2.49135,0,0.0,0.20815,10870,10870,0.96118,0.97857,9649,0.86865,7775,0.69995,7695,0.69274,7556,0.68023,7477,0.67312,7301,0.65727,0.68829,,,,MMETSP1460,MMETSP1460
/mnt/scratch/ljcohen/mmetsp/MMETSP0198/trinity/MMETSP0198.Trinity.fixed.fasta,24096,201,14000,21513149,892.80997,0,7691,3,12976,82.0363,390,856,1340,1917,3082,0.51261,0.00864,0.00777,2.05905,0,0.0,0.17246,20425,20425,0.84765,1.07122,16147,0.84686,15060,0.78985,14901,0.78151,14484,0.75964,14140,0.7416,13498,0.70792,0.75773,,,,MMETSP0198,MMETSP0198
/mnt/scratch/ljcohen/mmetsp/MMETSP1353/trinity/MMETSP1353.Trinity.fixed.fasta,15676,201,15974,13392163,854.30996,0,4706,1,7848,78.63641,352,829,1352,1952,3054,0.58237,0.01867,0.00635,2.64828,0,0.0,0.15662,15276,15276,0.97448,1.06357,13888,0.96693,13326,0.9278,13291,0.92536,13163,0.91645,13065,0.90963,12861,0.89543,0.91424,,,,MMETSP1353,MMETSP1353
/mnt/scratch/ljcohen/mmetsp/MMETSP1095/trinity/MMETSP1095.Trinity.fixed.fasta,25346,201,10606,17166851,677.30021,0,4721,2,11744,88.602,306,575,907,1394,2498,0.30308,0.02578,0.01612,1.7211,0,0.0,0.12068,22955,22955,0.90567,0.9579,22114,0.9228,20291,0.84673,20220,0.84377,20000,0.83459,19829,0.82745,19350,0.80746,0.85722,,,,MMETSP1095,MMETSP1095
/mnt/scratch/ljcohen/mmetsp/MMETSP0229/trinity/MMETSP0229.Trinity.fixed.fasta,321,201,495,89287,278.15265,0,0,0,3,85.08741,224,244,270,310,416,0.54364,0.01636,0.00297,2.08072,0,0.0,0.05982,296,296,0.92212,0.26311,280,0.24889,161,0.14311,161,0.14311,161,0.14311,160,0.14222,156,0.13867,0.13531,,,,MMETSP0229,MMETSP0229
/mnt/scratch/ljcohen/mmetsp/MMETSP0417/trinity/MMETSP0417.Trinity.fixed.fasta,19033,201,13662,22148922,1163.71155,0,8143,2,12853,88.42915,543,1155,1756,2535,4120,0.56352,0.01097,0.00516,2.03955,0,0.0,0.19755,18193,18193,0.95587,1.00353,15707,0.8664,12692,0.70009,12544,0.69193,12249,0.67566,12036,0.66391,11509,0.63484,0.69423,,,,MMETSP0417,MMETSP0417
/mnt/scratch/ljcohen/mmetsp/MMETSP0937/trinity/MMETSP0937.Trinity.fixed.fasta,467,202,7072,570081,1220.73019,0,233,0,323,88.21483,590,1291,1817,2364,3492,0.56147,-0.00209,0.00635,2.77653,0,0.0,0.20649,439,439,0.94004,0.04787,438,0.04776,416,0.04537,416,0.04537,415,0.04526,415,0.04526,410,0.04471,0.04495,,,,MMETSP0937,MMETSP0937
/mnt/scratch/ljcohen/mmetsp/MMETSP0751/trinity/MMETSP0751.Trinity.fixed.fasta,28403,201,9329,28062644,988.0169,0,10630,0,15725,77.24445,458,966,1428,2016,3282,0.3787,0.0094,0.00579,1.70308,0,0.0,0.17697,26412,26412,0.9299,1.24397,19238,0.90609,16739,0.78839,16339,0.76955,15579,0.73375,15027,0.70775,14035,0.66103,0.7692,,,,MMETSP0751,MMETSP0751
/mnt/scratch/ljcohen/mmetsp/MMETSP1404/trinity/MMETSP1404.Trinity.fixed.fasta,16116,201,15293,20413828,1266.68081,0,7097,17,10932,79.25373,580,1265,1981,3020,5024,0.62626,0.007,0.00365,2.30535,0,0.0,0.19626,15767,15767,0.97834,1.00388,14290,0.90984,13048,0.83077,12961,0.82523,12799,0.81491,12710,0.80924,12560,0.79969,0.80803,,,,MMETSP1404,MMETSP1404
/mnt/scratch/ljcohen/mmetsp/MMETSP1473/trinity/MMETSP1473.Trinity.fixed.fasta,21325,201,14062,25089563,1176.53285,0,8621,8,10579,65.35802,462,1340,2082,2973,4624,0.59001,0.00331,-0.00046,1.96353,0,0.0,0.19787,16049,16049,0.75259,0.78749,15051,0.73852,14047,0.68925,13889,0.6815,13671,0.6708,13574,0.66605,13461,0.6605,0.66637,,,,MMETSP1473,MMETSP1473
/mnt/scratch/ljcohen/mmetsp/MMETSP0316/trinity/MMETSP0316.Trinity.fixed.fasta,19655,201,9882,16466020,837.75223,0,5606,0,9873,83.71872,349,799,1272,1845,3066,0.4923,0.0047,0.00013,1.98295,0,0.0,0.16095,19096,19096,0.97156,1.06711,17207,0.96155,16335,0.91282,16247,0.90791,16032,0.89589,15815,0.88377,15502,0.86628,0.89122,,,,MMETSP0316,MMETSP0316
/mnt/scratch/ljcohen/mmetsp/MMETSP0452/trinity/MMETSP0452.Trinity.fixed.fasta,19,201,286,4299,226.26316,0,0,0,0,91.90509,202,205,227,242,269,0.48616,-0.00287,0.03848,1.98019,0,0.0,0.05049,19,19,1.0,0.00161,19,0.00161,16,0.00136,16,0.00136,16,0.00136,16,0.00136,16,0.00136,0.0007,,,,MMETSP0452,MMETSP0452
/mnt/scratch/ljcohen/mmetsp/MMETSP0891/trinity/MMETSP0891.Trinity.fixed.fasta,22054,201,14571,27266101,1236.33359,0,10189,9,13043,73.4113,586,1286,1892,2719,4390,0.39309,0.00568,-0.00062,2.15546,0,0.0,0.20927,20974,20974,0.95103,1.05838,18485,0.93278,16369,0.82601,16260,0.82051,16054,0.81011,15934,0.80406,15663,0.79038,0.81907,,,,MMETSP0891,MMETSP0891
/mnt/scratch/ljcohen/mmetsp/MMETSP0802/trinity/MMETSP0802.Trinity.fixed.fasta,14068,201,19235,21552938,1532.05417,0,7841,31,10346,81.31631,791,1572,2296,3306,5290,0.60232,0.0007,-0.00102,2.41292,0,0.0,0.2364,13600,13600,0.96673,1.05255,11849,0.91703,10670,0.82579,10578,0.81867,10441,0.80806,10367,0.80234,10239,0.79243,0.81707,,,,MMETSP0802,MMETSP0802
/mnt/scratch/ljcohen/mmetsp/MMETSP1330/trinity/MMETSP1330.Trinity.fixed.fasta,16181,201,22626,14856109,918.12057,0,4691,7,8305,77.0392,358,883,1521,2437,4335,0.57181,0.01616,0.01203,2.01828,0,0.0,0.16354,15711,15711,0.97095,1.03977,14413,0.95387,13390,0.88617,13325,0.88187,13210,0.87426,13094,0.86658,12934,0.85599,0.84894,,,,MMETSP1330,MMETSP1330
