assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0133.trinity_out_2.2.0.Trinity.fasta,15572,201,2571,5580738,358.38287,0,133,0,2084,86.28031,226,287,374,496,734,0.5030399999999999,0.00373,0.00309,1.8184900000000002,0,0.0,0.07833,13056,13056,0.8384299999999999,0.99285,12216,0.9289700000000001,11130,0.84639,11073,0.84205,10914,0.82996,10790,0.82053,10434,0.79346,0.83216,,,,MMETSP0133,MMETSP0133
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1402.trinity_out_2.2.0.Trinity.fasta,15692,201,11749,14865995,947.36139,0,5061,1,9467,84.08789,412,898,1432,2178,3715,0.64504,0.008709999999999999,0.00852,2.61741,0,0.0,0.14751,15018,15018,0.95705,0.945,13628,0.85754,11144,0.70123,11015,0.69312,10731,0.67525,10573,0.6653,10317,0.6491899999999999,0.69719,,,,MMETSP1402,MMETSP1402
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1154.trinity_out_2.2.0.Trinity.fasta,52243,201,6643,36651421,701.55659,0,10897,0,27798,88.80211,328,621,936,1335,2137,0.68998,0.01065,0.00309,2.3569999999999998,0,0.0,0.12242,49271,49271,0.94311,1.0172,43612,0.9003700000000001,37152,0.767,36679,0.7572399999999999,35601,0.73498,34888,0.72026,33701,0.69576,0.74322,,,,MMETSP1154,MMETSP1154
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0091.trinity_out_2.2.0.Trinity.fasta,25981,201,5278,17491685,673.24911,0,5465,0,11442,80.36516,300,611,944,1314,1985,0.42046000000000006,0.01851,0.01464,1.72472,0,0.0,0.13464,24246,24246,0.93322,1.12903,20117,0.93676,18567,0.86459,18418,0.85765,17877,0.8324600000000001,17503,0.81504,16927,0.78822,0.84114,,,,MMETSP0091,MMETSP0091
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0043.trinity_out_2.2.0.Trinity.fasta,63330,201,17707,40777347,643.88674,0,10631,9,26667,89.85468,283,525,887,1406,2654,0.6089399999999999,0.02862,0.01737,1.8659400000000002,0,0.0,0.12150999999999999,61489,61489,0.97093,1.02819,57849,0.9673299999999999,55267,0.92415,55144,0.92209,54758,0.91564,54482,0.91102,53945,0.90205,0.90104,,,,MMETSP0043,MMETSP0043
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0368.trinity_out_2.2.0.Trinity.fasta,107051,201,6764,73352769,685.2133,0,23836,0,50614,91.89698,292,613,1020,1464,2195,0.61815,0.00587,0.0009199999999999999,2.12317,0,0.0,0.13042,102196,102196,0.95465,1.01205,95673,0.94745,89412,0.88545,88897,0.88035,87751,0.8690000000000001,86966,0.8612299999999999,85767,0.84935,0.8763700000000001,,,,MMETSP0368,MMETSP0368
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0941.trinity_out_2.2.0.Trinity.fasta,14102,201,15779,20170673,1430.3413,0,7496,21,10128,74.48765,725,1453,2134,3004,4730,0.5823699999999999,0.0034100000000000003,0.0022,2.08411,0,0.0,0.24204,13597,13597,0.96419,1.18834,10636,0.92956,9815,0.8578,9710,0.8486299999999999,9487,0.82914,9330,0.81542,9064,0.7921699999999999,0.82855,,,,MMETSP0941,MMETSP0941
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0993.trinity_out_2.2.0.Trinity.fasta,89404,201,8807,57118457,638.88033,0,15919,0,37970,85.89947,291,546,868,1274,2031,0.56972,0.01797,0.01377,2.10335,0,0.0,0.12519,79816,79816,0.89276,1.0667200000000001,65070,0.86964,53090,0.70953,51894,0.69355,48873,0.65317,47062,0.62897,44546,0.59534,0.66519,,,,MMETSP0993,MMETSP0993
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0314.trinity_out_2.2.0.Trinity.fasta,25394,201,7772,17399637,685.18693,0,4786,0,10343,81.68929,306,574,940,1488,2652,0.5997899999999999,0.0337,0.00112,2.14521,0,0.0,0.12866,23678,23678,0.93242,1.07476,20730,0.94095,19190,0.87105,19054,0.86487,18621,0.8452200000000001,18307,0.8309700000000001,17852,0.8103100000000001,0.8475,,,,MMETSP0314,MMETSP0314
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1128.trinity_out_2.2.0.Trinity.fasta,29099,201,14451,30762858,1057.17922,0,11229,8,14869,71.62187,442,1103,1686,2417,3952,0.55096,0.01407,0.00584,1.7954700000000001,0,0.0,0.18056,28093,28093,0.9654299999999999,0.95773,25606,0.8729399999999999,22055,0.75188,21882,0.7459899999999999,21540,0.73433,21309,0.72645,20856,0.71101,0.74879,,,,MMETSP1128,MMETSP1128
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0419.trinity_out_2.2.0.Trinity.fasta,43453,201,11831,35236886,810.91952,0,11990,2,18257,74.11898000000001,318,781,1328,1930,3103,0.57793,0.00992,0.0033799999999999998,1.9767599999999999,0,0.0,0.15073,41401,41401,0.95278,1.1146399999999999,34972,0.94155,32395,0.8721700000000001,31946,0.86008,31144,0.83849,30657,0.8253799999999999,29921,0.80556,0.8023399999999999,,,,MMETSP0419,MMETSP0419
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0288.trinity_out_2.2.0.Trinity.fasta,45732,201,9119,39984563,874.3235199999999,0,13682,0,20802,71.16577,359,838,1402,2060,3214,0.5909300000000001,0.010790000000000001,0.00125,1.85463,0,0.0,0.15773,43131,43131,0.9431299999999999,0.9581700000000001,38312,0.85111,32766,0.7279100000000001,32302,0.7176,31403,0.69763,30872,0.68583,30173,0.6703,0.70502,,,,MMETSP0288,MMETSP0288
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1066.trinity_out_2.2.0.Trinity.fasta,65714,201,14273,39730153,604.59191,0,10196,6,21782,81.09935,267,490,832,1313,2319,0.45819,0.02338,0.0068200000000000005,2.01763,0,0.0,0.12014000000000001,59916,59916,0.9117700000000001,1.0446,52914,0.9225200000000001,47910,0.8352799999999999,47443,0.82714,46087,0.8035,45111,0.7864800000000001,43877,0.7649699999999999,0.81392,,,,MMETSP1066,MMETSP1066
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0171.trinity_out_2.2.0.Trinity.fasta,50958,201,11610,38092387,747.5251599999999,0,12485,4,22475,80.56993,322,680,1096,1586,2597,0.51671,0.013369999999999998,0.00872,2.08751,0,0.0,0.14187,47197,47197,0.92619,1.08054,40615,0.92985,37259,0.8530200000000001,36886,0.8444799999999999,35889,0.82165,35228,0.80652,34243,0.78397,0.8385100000000001,,,,MMETSP0171,MMETSP0171
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1440.trinity_out_2.2.0.Trinity.fasta,77363,201,14086,40096700,518.29298,0,8484,1,24565,89.75804000000001,247,393,655,1060,1849,0.56318,0.00933,-0.00249,1.9232799999999999,0,0.0,0.10505,71094,71094,0.9189700000000001,1.05362,63768,0.94505,57440,0.8512700000000001,57026,0.8451299999999999,55434,0.8215399999999999,54319,0.80501,52648,0.78025,0.8122699999999999,,,,MMETSP1440,MMETSP1440
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1116.trinity_out_2.2.0.Trinity.fasta,68167,201,7349,42582301,624.6761799999999,0,12484,0,29949,89.49016,277,548,877,1252,1871,0.56967,0.007670000000000001,0.00375,1.96322,0,0.0,0.12678,67099,67099,0.9843299999999999,1.0179799999999999,64644,0.9807299999999999,63161,0.9582299999999999,63066,0.9567899999999999,62782,0.9524799999999999,62592,0.9496,62327,0.94558,0.95025,,,,MMETSP1116,MMETSP1116
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0903.trinity_out_2.2.0.Trinity.fasta,44530,201,7635,36989150,830.6568599999999,0,12524,0,21162,83.2752,344,789,1280,1896,3127,0.47818999999999995,0.01124,0.00458,1.83886,0,0.0,0.15767,42370,42370,0.95149,1.07691,37233,0.94635,34897,0.88697,34608,0.8796299999999999,33887,0.8613,33409,0.84915,32745,0.8322700000000001,0.86825,,,,MMETSP0903,MMETSP0903
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1058.trinity_out_2.2.0.Trinity.fasta,33378,201,16809,37751264,1131.02235,0,13951,23,19143,79.69621,502,1153,1732,2494,4212,0.4688,0.0081,0.00441,1.85657,0,0.0,0.20159000000000002,31698,31698,0.9496700000000001,1.1055,26830,0.9357200000000001,24745,0.86301,24533,0.85561,24096,0.8403700000000001,23796,0.82991,23326,0.81352,0.84988,,,,MMETSP1058,MMETSP1058
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0233.trinity_out_2.2.0.Trinity.fasta,9596,201,21000,9730469,1014.0130300000001,0,2949,39,5059,72.45224,404,960,1626,2749,6693,0.35959,0.01252,0.00519,1.69982,0,0.0,0.1693,9558,9558,0.9960399999999999,1.0042,9374,0.98487,9225,0.9692200000000001,9218,0.9684799999999999,9203,0.9669,9198,0.9663799999999999,9177,0.9641700000000001,0.9515100000000001,,,,MMETSP0233,MMETSP0233
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0118.trinity_out_2.2.0.Trinity.fasta,130753,201,7824,74851240,572.46289,0,18848,0,53832,94.06594,265,463,766,1160,1835,0.63877,0.00782,0.00295,2.22517,0,0.0,0.11018,125642,125642,0.96091,1.0041200000000001,118967,0.95078,112072,0.8956700000000001,111596,0.89187,110229,0.88094,109320,0.8736799999999999,108041,0.86346,0.8796799999999999,,,,MMETSP0118,MMETSP0118
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1324.trinity_out_2.2.0.Trinity.fasta,42429,201,14778,29634669,698.4531599999999,0,8432,7,17560,84.84004,292,592,1029,1645,3004,0.61674,0.01598,0.01589,2.1703799999999998,0,0.0,0.1296,40562,40562,0.956,1.03744,36494,0.9334,33084,0.8461799999999999,32889,0.84119,32464,0.8303200000000001,32195,0.82344,31704,0.81089,0.79869,,,,MMETSP1324,MMETSP1324
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1429.trinity_out_2.2.0.Trinity.fasta,23506,201,15754,15170717,645.39764,0,4435,2,10058,80.82361999999999,296,577,878,1224,1809,0.46651000000000004,0.01839,0.0126,1.80718,0,0.0,0.13216,22206,22206,0.9446899999999999,1.11661,19004,0.9556,17875,0.8988299999999999,17792,0.89465,17468,0.87836,17236,0.8667,16889,0.84925,0.8742,,,,MMETSP1429,MMETSP1429
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1141.trinity_out_2.2.0.Trinity.fasta,32338,201,11646,26640905,823.82661,0,8796,6,17240,85.15331,367,750,1173,1716,2999,0.5907899999999999,0.02089,0.018369999999999997,1.8440599999999998,0,0.0,0.14998,30816,30816,0.9529299999999999,0.9962799999999999,28534,0.9225,25610,0.8279700000000001,25429,0.8221200000000001,25021,0.80893,24756,0.8003600000000001,24276,0.78484,0.8315100000000001,,,,MMETSP1141,MMETSP1141
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0056.trinity_out_2.2.0.Trinity.fasta,129657,201,7948,77155809,595.0763099999999,0,20270,0,51535,90.38033,275,482,796,1228,1956,0.6490600000000001,0.00911,0.00299,2.10633,0,0.0,0.11377999999999999,123138,123138,0.9497200000000001,1.02318,113345,0.94181,104945,0.8720100000000001,104445,0.8678600000000001,102863,0.8547100000000001,101862,0.8464,100422,0.8344299999999999,0.8562200000000001,,,,MMETSP0056,MMETSP0056
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0954.trinity_out_2.2.0.Trinity.fasta,20518,201,6619,21159058,1031.24369,0,8044,0,10581,65.96401999999999,448,1074,1605,2257,3353,0.41316,0.0086,0.00442,1.86392,0,0.0,0.19169,19916,19916,0.9706600000000001,1.1530799999999999,16800,0.97267,16239,0.94019,16149,0.9349799999999999,15883,0.91958,15669,0.9071899999999999,15193,0.8796299999999999,0.91275,,,,MMETSP0954,MMETSP0954
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0470.trinity_out_2.2.0.Trinity.fasta,62116,201,12200,39943491,643.04674,0,11732,2,24748,90.44151,271,536,968,1494,2354,0.5877100000000001,0.01932,-0.0016300000000000002,1.92484,0,0.0,0.12613,60736,60736,0.97778,1.01793,58316,0.9773700000000001,56295,0.9435,56180,0.94157,55886,0.93665,55645,0.93261,55103,0.9235200000000001,0.93048,,,,MMETSP0470,MMETSP0470
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0789.trinity_out_2.2.0.Trinity.fasta,561,201,5388,462669,824.7219299999999,0,162,0,273,82.84303,348,812,1260,1714,3662,0.38397,0.00256,0.01345,1.57751,0,0.0,0.15263,538,538,0.9590000000000001,0.01866,440,0.01526,417,0.014469999999999998,414,0.01436,400,0.013880000000000002,392,0.0136,382,0.01325,0.01375,,,,MMETSP0789,MMETSP0789
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0986.trinity_out_2.2.0.Trinity.fasta,69530,201,20685,42853883,616.33659,0,10901,39,27240,89.83816,272,491,850,1362,2578,0.63066,0.019540000000000002,0.01499,2.05115,0,0.0,0.11433,65458,65458,0.9414399999999999,1.0005,62015,0.94788,55155,0.84303,54924,0.8395,54244,0.8291,53729,0.8212299999999999,52693,0.8054,0.82042,,,,MMETSP0986,MMETSP0986
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0126.trinity_out_2.2.0.Trinity.fasta,119699,201,11548,64773448,541.13608,0,14546,3,22736,63.263580000000005,250,411,704,1166,2100,0.50454,0.01202,0.01822,2.1564099999999997,0,0.0,0.10779000000000001,115157,115157,0.96205,1.04303,107096,0.9700200000000001,102808,0.9311799999999999,102342,0.92696,100668,0.9118,99565,0.90181,98028,0.88789,0.904,,,,MMETSP0126,MMETSP0126
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1417.trinity_out_2.2.0.Trinity.fasta,31856,201,13041,31617271,992.5060000000001,0,11581,1,18655,83.49911999999999,447,968,1454,2134,3491,0.46802,0.00762,0.00603,1.9345900000000003,0,0.0,0.18369000000000002,30427,30427,0.95514,1.20365,24033,0.95071,22494,0.8898299999999999,22254,0.88034,21653,0.85656,21203,0.8387600000000001,20366,0.80565,0.86298,,,,MMETSP1417,MMETSP1417
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0127.trinity_out_2.2.0.Trinity.fasta,83965,201,8987,42192140,502.49675,0,8021,0,26928,90.54863,246,387,612,959,1700,0.4601,0.01143,0.01268,1.9644700000000002,0,0.0,0.10400000000000001,77778,77778,0.9263100000000001,1.09208,67498,0.9477399999999999,62548,0.8782399999999999,61834,0.86821,59257,0.8320299999999999,57669,0.8097300000000001,55952,0.78562,0.82485,,,,MMETSP0127,MMETSP0127
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1416.trinity_out_2.2.0.Trinity.fasta,32717,201,9345,31700139,968.91949,0,11513,0,18908,83.9636,434,940,1421,2086,3417,0.46956000000000003,0.007670000000000001,0.004370000000000001,1.9347299999999998,0,0.0,0.18015,31213,31213,0.9540299999999999,1.20915,24502,0.9491700000000001,22895,0.88692,22625,0.87646,22006,0.8524799999999999,21517,0.83354,20632,0.7992600000000001,0.85511,,,,MMETSP1416,MMETSP1416
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1140.trinity_out_2.2.0.Trinity.fasta,30485,201,8412,21571213,707.60089,0,7024,0,12885,81.27579,293,638,1082,1566,2504,0.64359,0.00412,0.004229999999999999,2.1587099999999997,0,0.0,0.13179000000000002,29554,29554,0.96946,1.04939,27150,0.9640299999999999,25829,0.9171299999999999,25755,0.9145,25568,0.90786,25463,0.9041299999999999,25297,0.8982399999999999,0.8864200000000001,,,,MMETSP1140,MMETSP1140
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0057.trinity_out_2.2.0.Trinity.fasta,132248,201,9280,75941639,574.23658,0,18934,0,50529,91.1939,266,457,758,1195,1926,0.65864,0.00873,0.00428,2.12304,0,0.0,0.10908,126357,126357,0.95545,1.01163,118417,0.94806,110062,0.8811700000000001,109534,0.87695,108052,0.86508,107129,0.85769,105703,0.8462700000000001,0.86393,,,,MMETSP0057,MMETSP0057
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0955.trinity_out_2.2.0.Trinity.fasta,18613,201,5689,16785778,901.8308699999999,0,6431,0,8883,66.79496,382,923,1390,1914,2857,0.41228000000000004,0.01011,0.00573,1.8635700000000002,0,0.0,0.17306,18076,18076,0.97115,1.12525,15694,0.9769700000000001,15213,0.9470200000000001,15149,0.94304,14935,0.9297200000000001,14730,0.91696,14361,0.89399,0.92456,,,,MMETSP0955,MMETSP0955
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0471.trinity_out_2.2.0.Trinity.fasta,60232,201,14989,39729242,659.60357,0,11986,6,24912,91.48445,275,557,1010,1538,2443,0.59067,0.02222,-0.0036,1.91485,0,0.0,0.12828,58732,58732,0.9751,1.0163,56388,0.9757399999999999,54344,0.94037,54233,0.93845,53892,0.93255,53646,0.92829,53179,0.9202100000000001,0.93129,,,,MMETSP0471,MMETSP0471
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0987.trinity_out_2.2.0.Trinity.fasta,70994,201,22166,43754917,616.31852,0,11211,8,27827,89.58519,272,492,849,1361,2519,0.6301800000000001,0.01975,0.015380000000000001,2.04672,0,0.0,0.11485999999999999,67060,67060,0.9445899999999999,1.00394,63204,0.94621,55912,0.83704,55625,0.83275,54838,0.8209700000000001,54309,0.81305,53152,0.79572,0.81401,,,,MMETSP0987,MMETSP0987
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0119.trinity_out_2.2.0.Trinity.fasta,123721,201,12626,68347117,552.42939,0,15400,3,49936,89.06713,262,458,732,1020,1514,0.65117,0.0072900000000000005,0.0028,2.2886,0,0.0,0.1063,118034,118034,0.9540299999999999,1.0223200000000001,110008,0.9528,103173,0.89361,102753,0.88997,101441,0.8786,100588,0.8712200000000001,99332,0.86034,0.8805299999999999,,,,MMETSP0119,MMETSP0119
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0232.trinity_out_2.2.0.Trinity.fasta,342,201,6449,145262,424.74269000000004,0,20,0,62,85.7671,226,306,437,710,2037,0.39298,0.03032,0.0031899999999999997,1.5782200000000002,0,0.0,0.08542999999999999,341,341,0.99708,1.0,338,0.9912,332,0.9736100000000001,332,0.9736100000000001,332,0.9736100000000001,332,0.9736100000000001,332,0.9736100000000001,0.97049,,,,MMETSP0232,MMETSP0232
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1428.trinity_out_2.2.0.Trinity.fasta,33141,201,11451,25092164,757.1335799999999,0,7842,2,16343,87.50859,324,681,1090,1658,2831,0.45621000000000006,0.015059999999999999,0.00821,1.7791099999999997,0,0.0,0.14702,30737,30737,0.9274600000000001,1.19823,24199,0.9433600000000001,22276,0.86839,21977,0.85674,21101,0.8225899999999999,20515,0.79974,19684,0.76735,0.8208,,,,MMETSP1428,MMETSP1428
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1059.trinity_out_2.2.0.Trinity.fasta,22519,201,14976,26758307,1188.25467,0,9706,9,14440,80.95326999999999,554,1179,1793,2637,4455,0.47598999999999997,0.004520000000000001,-0.00114,1.73889,0,0.0,0.21020999999999998,21563,21563,0.95755,1.22894,16685,0.9509299999999999,15567,0.88721,15382,0.8766700000000001,14975,0.8534700000000001,14677,0.83649,14086,0.8028,0.84515,,,,MMETSP1059,MMETSP1059
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1117.trinity_out_2.2.0.Trinity.fasta,64980,201,8059,40420507,622.04535,0,11792,0,28338,89.0112,276,545,872,1246,1845,0.5697399999999999,0.007559999999999999,0.00293,1.9648400000000001,0,0.0,0.12633,64029,64029,0.98536,1.01861,61686,0.98134,60262,0.9586899999999999,60162,0.95709,59895,0.95285,59727,0.9501700000000001,59494,0.94647,0.94824,,,,MMETSP1117,MMETSP1117
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0902.trinity_out_2.2.0.Trinity.fasta,43953,201,6925,34924326,794.58344,0,11658,0,20399,82.78130999999999,334,742,1198,1766,2876,0.47836000000000006,0.01184,0.00645,1.83265,0,0.0,0.1527,41929,41929,0.95395,1.07381,37088,0.94983,34869,0.893,34571,0.8853700000000001,33915,0.8685700000000001,33468,0.8571200000000001,32796,0.83991,0.87305,,,,MMETSP0902,MMETSP0902
