FAD_binding_3 ,614
DAGAT ,613
CBS ,612
CSD ,611
DUF1295 ,611
Ras ,611
EXS ,611
BT1 ,611
LMBR1 ,611
SAP ,611
DEAD ,611
ECH_2 ,610
CIA30 ,610
ABC_membrane ,610
Abhydrolase_6 ,609
Myosin_head ,609
DNA_pol_A_exo1 ,609
name,counts_all_MMETSP
PFK ,609
HlyIII ,608
Abhydrolase_1 ,608
RINGv ,608
Patatin ,608
Response_reg ,608
Bestrophin ,607
Asp_Arg_Hydrox ,607
AAA_12 ,607
Rieske ,607
TB2_DP1_HVA22 ,606
Ribosomal_L4 ,606
RPE65 ,606
Glycos_transf_1 ,606
FSH1 ,606
SPC22 ,606
RCC1 ,605
Methyltransf_31 ,605
Sulfotransfer_1 ,605
2OG-FeII_Oxy_2 ,604
V-ATPase_G ,604
PITH ,604
Sec1 ,603
COPIIcoated_ERV ,602
DUF179 ,602
Helicase_C ,602
Bromodomain ,602
DUF1077 ,601
Sulfate_transp ,601
Glu_cyclase_2 ,600
DUF563 ,600
NAD_binding_8 ,600
MMR_HSR1 ,600
ADK ,600
Arf ,599
Motile_Sperm ,599
Rhodanese ,598
SPC25 ,598
RRF ,598
VWA_2 ,598
Ribosomal_L13 ,598
Peptidase_C97 ,598
FH2 ,597
Pep_deformylase ,597
MS_channel ,597
Methyltransf_21 ,597
GDA1_CD39 ,596
TTL ,596
zf-DNL ,596
UPF0172 ,596
PI3_PI4_kinase ,596
DNA_pol_A ,596
PA ,596
UbiA ,596
PMSR ,595
IF4E ,595
YIF1 ,595
Ctr ,594
Voltage_CLC ,594
Ufd2P_core ,594
ABC1 ,594
Glyco_hydro_47 ,593
ABM ,593
V-SNARE_C ,593
OTU ,593
Methyltransf_18 ,593
U-box ,592
DUF393 ,592
UMP1 ,592
DUF1336 ,591
UCR_14kD ,591
ECH_1 ,591
zf-CCCH ,590
S1 ,590
G-patch ,590
cobW ,590
Dymeclin ,589
E1-E2_ATPase ,589
TAP42 ,588
Peptidase_M14 ,588
SPX ,587
Guanylate_cyc ,587
Aminotran_5 ,587
F4P2K6_BATDJ ,587
Peptidase_C2 ,587
PHD ,586
DUF525 ,586
MAPEG ,586
Aha1_N ,586
RsfS ,586
Rubis-subs-bind ,586
PLAC8 ,586
Peptidase_M50 ,586
Acid_PPase ,586
Vps35 ,585
SQS_PSY ,585
DUF4782 ,585
Asp ,585
FBPase ,585
Cytochrom_B561 ,584
Ribosomal_L21p ,584
Peptidase_M3 ,583
Ribosomal_L22 ,583
Anoctamin ,583
Clathrin_lg_ch ,582
PRK ,582
Peptidase_M17 ,582
COPI_assoc ,582
NmrA ,582
Spermine_synth ,582
SOUL ,581
5_nucleotid ,581
Nucleotid_trans ,581
Methyltransf_23 ,581
Cation_efflux ,581
Solute_trans_a ,581
ENSPPYP00000014985 ,581
Sdh5 ,580
Peptidase_M76 ,580
DUF747 ,580
Aldose_epim ,579
60KD_IMP ,579
Cpn10 ,579
DLH ,578
Amidase ,578
FYVE ,578
Ebp2 ,578
PK ,578
Fumble ,577
ALAD ,577
Lung_7-TM_R ,577
DUF866 ,577
Glyco_transf_20 ,577
Ribosomal_L19 ,576
Tim44 ,576
Abhydrolase_2 ,576
GDPD ,576
MSP ,576
Kelch_1 ,576
SART-1 ,575
Snf7 ,575
LETM1 ,575
Sulfotransfer_3 ,575
EF-hand_8 ,575
SNF2_N ,574
Cys_Met_Meta_PP ,574
NAP ,574
Glutaredoxin ,574
Pho88 ,574
Exostosin ,574
BolA ,574
RNA_pol_Rpb8 ,574
Cyclin ,574
TBCC ,574
DUF676 ,574
UBA ,573
AATE017128-PA ,573
ERO1 ,573
Ribosomal_S17 ,573
Cwf_Cwc_15 ,573
UDPGP ,572
Abi ,572
UFD1 ,571
Rib_5-P_isom_A ,571
Peptidase_C48 ,571
UNC-50 ,571
Ribosomal_L36e ,571
TauD ,570
DUF1279 ,569
ENSP00000400824 ,569
adh_short_C2 ,569
SelR ,569
Peptidase_S28 ,569
ArsA_ATPase ,569
MIP ,568
PTPLA ,568
Kelch_4 ,568
CLP_protease ,568
DOT1 ,567
Aminotran_4 ,567
tRNA-synt_1b ,567
PEMT ,567
PNP_UDP_1 ,567
Ribosomal_S6 ,567
Peptidase_C54 ,566
DER1 ,566
SSU_rRNA_eukarya ,566
FUN14 ,566
LCM ,565
MtN3_slv ,565
SRP68 ,565
LSM ,565
VPS9 ,564
VIT1 ,564
peroxidase ,564
NifU ,564
Rtf2 ,563
DUF1499 ,563
Sybindin ,563
SAM_1 ,562
APH ,562
EF-hand_1 ,562
LSU_rRNA_eukarya ,562
Pterin_4a ,562
URO-D ,562
AOX ,562
UQ_con ,561
Beta_helix ,561
Tub ,560
AhpC-TSA ,560
SRP19 ,560
BCAS2 ,559
SBF_like ,559
Cofilin_ADF ,559
Methyltransf_4 ,559
PEX11 ,559
Polyketide_cyc ,558
EDAN000067-RA ,557
CRT-like ,557
Ribosomal_S18 ,557
BTB_2 ,557
Glycos_transf_2 ,557
Pyrid_oxidase_2 ,556
IU_nuc_hydro ,556
CTP_transf_1 ,556
PTPA ,556
Hydrolase_3 ,556
DUF726 ,556
His_Phos_2 ,556
Nop14 ,556
CobN-Mg_chel ,556
AhpC-TSA_2 ,556
ELMO_CED12 ,556
LUC7 ,556
F0XHS8_GROCL ,556
Sec7 ,555
ATP-grasp_4 ,555
RCC1_2 ,555
AA_permease_2 ,555
Sulfotransfer_2 ,555
HATPase_c ,554
MutS_V ,554
Fer2 ,554
Pentapeptide_4 ,554
TMEM18 ,554
Peptidase_S41 ,554
COG6 ,554
AFG1_ATPase ,554
Peptidase_S8 ,553
SUI1 ,553
Beta-lactamase ,553
GLTP ,552
Fasciclin ,552
UBX ,552
TerC ,551
Form_Nir_trans ,551
GcpE ,551
DUF1995 ,550
Cmc1 ,550
CDC73_C ,550
DUF1637 ,549
Ribosomal_L17 ,549
Lactonase ,549
Leo1 ,549
DUF1649 ,549
PALP ,549
ZZ ,549
ParA ,549
CitMHS ,549
SAM_decarbox ,548
Pex19 ,548
PAC-15728300,547
SRPRB ,547
PDZ ,547
AAA_11 ,547
Scramblase ,546
EDAN019233-RA ,546
Orn_Arg_deC_N ,546
PsbP ,545
DUF3228 ,545
MgtE ,545
DUF4336 ,545
PGI ,545
APG6 ,545
Isochorismatase ,544
Cytochrome_CBB3 ,544
Ribosomal_L23 ,544
Trypsin_2 ,544
OSCP ,544
TatD_DNase ,544
Frataxin_Cyay ,544
DUF2453 ,544
vATP-synt_E ,544
Transcrip_reg ,544
Spc97_Spc98 ,543
Cupin_4 ,543
Dynamin_N ,543
DIOX_N ,543
START ,543
Acetyltransf_7 ,542
AA_kinase ,542
WD40 ,542
PAP_fibrillin ,542
Glyco_transf_90 ,542
Heme_oxygenase ,542
Glucosamine_iso ,542
Q6CBU0_YARLI ,542
IPK ,542
Nucleoside_tran ,541
PspA_IM30 ,541
DUF2431 ,541
Glucokinase ,541
MRP-L47 ,541
Phytochelatin ,541
FAD_binding_4 ,541
Ferrochelatase ,541
Laminin_G_3 ,541
Chorismate_bind ,540
Ribosomal_S9 ,540
Paf1 ,540
LYTB ,540
DENN ,540
GYF ,540
IRK ,540
GRIP ,540
CobW_C ,539
ENSDARP00000109218 ,539
AD ,539
DTW ,538
PSII_BNR ,538
SURF1 ,537
RRM_6 ,537
HEAT_2 ,537
TPMT ,537
zf-C3HC4 ,537
bZIP_1 ,537
DUF2358 ,537
YGGT ,537
GFO_IDH_MocA ,536
Peptidase_M48 ,536
Utp14 ,536
CPSF_A ,536
WLM ,535
Carb_anhydrase ,535
BCIP ,534
DUF4033 ,534
Thioredoxin_8 ,534
Flavodoxin_1 ,534
SPC12 ,534
RWD ,533
VKOR ,533
La ,533
DnaJ-X ,532
DUF155 ,532
Alpha_kinase ,532
Fructosamin_kin ,532
ThylakoidFormat ,532
DUF760 ,531
GDI ,531
Biotin_lipoyl ,531
FtsJ ,531
SBF ,531
Amidohydro_2 ,531
LON_substr_bdg ,531
Pox_MCEL ,530
DUF647 ,530
TPR_16 ,530
RAP ,530
F-box-like ,530
PSII_Pbs27 ,530
Lipase_GDSL_2 ,530
Dus ,529
TGT ,529
Mem_trans ,529
Sel1 ,529
PRORP ,529
Methyltransf_5 ,529
YjgF_endoribonc ,528
MRP-L27 ,528
Mo25 ,528
F-actin_cap_A ,528
DCP1 ,528
ER_lumen_recept ,528
TBCA ,527
F4NRB2_BATDJ ,527
SnoaL_2 ,527
VPS13_C ,527
DUF2854 ,527
Ribonuc_L-PSP ,527
GlcNAc ,526
Glyoxalase_2 ,526
DUF547 ,526
Sin_N ,526
OPA3 ,526
CTP_transf_like ,525
EMP70 ,525
mTERF ,525
3Beta_HSD ,525
EDO40775 ,525
PDZ_2 ,525
ENSDNOP00000023418 ,525
GGACT ,525
DUF89 ,525
Nrap ,524
RNB ,524
Ribosomal_L28 ,524
D123 ,524
DAP3 ,524
DMRL_synthase ,524
ABC_membrane_2 ,523
DUF1168 ,523
Ist1 ,523
Sedlin_N ,523
Glycolytic ,523
ClpS ,523
DUF1298 ,522
Nop16 ,522
DUF788 ,522
Mqua10847 ,522
R3H ,522
DUF1517 ,522
SYS1 ,521
HA ,521
Nop53 ,521
Choline_kinase ,521
SWIB ,521
EF_TS ,521
EDAN000535-RA ,521
DUF1092 ,521
Glyco_hydro_18 ,521
tRNA-synt_His ,521
Rad60-SLD ,521
Gly_transf_sug ,520
Mg-por_mtran_C ,520
Complex1_LYR ,520
PrmA ,520
ATP11 ,520
Pantoate_ligase ,520
Peptidase_M16 ,519
Kelch_3 ,519
DegT_DnrJ_EryC1 ,519
TFIIS_M ,519
N2227 ,519
DUF1350 ,519
UPF0051 ,519
Nitroreductase ,518
Ribonuclease_T2 ,518
Maf ,518
DUF572 ,518
GST_C_2 ,518
Methyltransf_32 ,517
DUF4281 ,517
Hydrolase_like ,517
Methyltransf_PK ,517
Nic96 ,517
TspO_MBR ,516
GST_C ,516
2OG-FeII_Oxy ,516
TIM ,516
Sulfatase ,516
Glyco_transf_10 ,516
TIC20 ,515
Rab5ip ,515
Trypsin ,515
Cupin_3 ,515
O-FucT ,514
AIM24 ,514
DUF3119 ,514
CCAP010066-RA ,514
Glyco_transf_41 ,514
U7PS25_SPOS1 ,514
zf-RanBP ,514
cwf18 ,514
PAC-15727259,513
GpcrRhopsn4 ,513
CDC45 ,513
Ribosomal_L10 ,513
dsDNA_bind ,513
eIF-1a ,513
Vta1 ,512
Peptidase_M16_C ,512
Tfb4 ,512
DUF938 ,512
TLC ,511
IPP-2 ,511
SLC35F ,511
RNA_pol_Rpc4 ,511
IspD ,511
MFS_5 ,511
Methyltransf_24 ,511
HEM4 ,511
GNT-I ,511
BRO1 ,511
Mg_trans_NIPA ,510
FOCC010291-RA ,510
Ribosomal_L27 ,510
ADH_zinc_N ,509
HSF_DNA-bind ,509
fn3 ,509
RRN3 ,509
Fe_bilin_red ,508
SPRY ,508
HSP33 ,508
COG7 ,508
Myotub-related ,508
Tfb2 ,507
Hus1 ,507
PAPS_reduct ,507
Syntaxin-6_N ,507
Med26 ,506
SAM_2 ,506
Pantoate_transf ,506
RNA_pol_Rpb4 ,506
Nol1_Nop2_Fmu ,505
DUF3529 ,505
EDAN000435-RA ,505
Lycopene_cycl ,505
efThoc1 ,505
RBFA ,504
PDCD2_C ,504
GUN4 ,504
Maf1 ,503
MGDG_synth ,502
ArgJ ,502
PAS_9 ,502
AAA_16 ,501
PCIF1_WW ,501
zf-PARP ,501
DUF3493 ,501
HSP20 ,501
Noc2 ,501
TMEM189_B_dmain ,501
Aminotran_3 ,500
DUF92 ,500
W2 ,499
NPL4 ,498
Prefoldin_2 ,498
DUF1415 ,498
Ubiq_cyt_C_chap ,498
DUF1681 ,498
Ribosomal_S25 ,497
ADH_zinc_N_2 ,497
Methyltransf_22 ,496
Zeta_toxin ,496
Galactosyl_T ,496
TIP41 ,495
DUF218 ,495
PDT ,494
RRP7 ,494
DHDPS ,494
dCMP_cyt_deam_1 ,494
DUF4079 ,494
Bac_surface_Ag ,494
Prenyltransf ,494
Patched ,494
DUF3007 ,494
ACPS ,494
FMN_dh ,492
PqiA ,492
Glutaredoxin2_C ,492
MAM33 ,492
tRNA ,492
Trp_Tyr_perm ,492
DUF328 ,492
TMEM144 ,492
GSH_synth_ATP ,492
eIF3_subunit ,492
SAICAR_synt ,492
Alg6_Alg8 ,492
Rep_fac-A_3 ,492
Mon1 ,491
FBpp0247478 ,491
Glyco_transf_8 ,491
ENSACAP00000018842 ,491
UTP25 ,491
CorA ,490
Acyl_transf_3 ,490
DNA_methylase ,490
PsbU ,489
Px017328.1 ,489
PhzC-PhzF ,489
Rubredoxin ,489
Ribosomal_L9_N ,489
Mmp37 ,488
AAA_26 ,488
HMA ,488
ADP_ribosyl_GH ,488
Mog1 ,488
SGL ,488
MTHFR ,488
VDE ,488
Sad1_UNC ,487
PEPcase ,487
Ribosomal_L35p ,487
Peptidase_M16_M ,486
Bax1-I ,486
CreA ,486
SIR2 ,486
Utp11 ,485
Cnd2 ,485
DUF1768 ,485
U7PQ26_SPOS1 ,485
DUF493 ,485
Ku ,485
Mpp10 ,484
118756,484
NCA2 ,484
FimP ,484
Aldolase ,483
Dynein_heavy ,483
CLASP_N ,482
Methyltrans_RNA ,482
SAYSvFN ,482
PseudoU_synth_1 ,482
COX5B ,482
CAF1 ,482
Symplekin_C ,482
PhoD ,481
Trehalose_PPase ,481
5-FTHF_cyc-lig ,480
PBP_like_2 ,480
GST_C_3 ,480
UPF0061 ,480
LrgB ,479
Peptidase_M23 ,479
PARP ,479
SH2_2 ,479
RibD_C ,479
DSBA ,479
DUF1997 ,478
L8GC34_PSED2 ,478
Tyr-DNA_phospho ,478
Peptidase_C69 ,478
DAGK_cat ,478
Translin ,478
Ribosomal_L18e ,478
ENSSSCP00000025299 ,478
Glyco_transf_49 ,478
DAGK_acc ,477
DUF924 ,477
Histidinol_dh ,477
tRNA_U5-meth_tr ,477
Rotamase ,477
VWA ,477
Bac_DNA_binding ,476
AAR2 ,476
MAD ,476
DUF814 ,476
Glucan_synthase ,475
Tmemb_14 ,475
S9PPV8_SCHOY ,475
SF-assemblin ,475
PTS_2-RNA ,475
PTH2 ,475
Voldacs ,475
Nop52 ,475
Sec16_C ,474
Fer4_13 ,474
ENSOANP00000014212 ,474
DUF974 ,474
RNA_pol_I_A49 ,474
ETC_C1_NDUFA4 ,473
DUF2237 ,473
PGAP1 ,473
DUF1620 ,473
Ldh_2 ,473
PAS ,473
Mod_r ,473
DUF3464 ,472
PAF-AH_p_II ,472
FMO-like ,472
SIP1 ,472
APG9 ,472
Hydrolase_6 ,472
Sec20 ,472
Myb_DNA-bind_6 ,472
Armet ,472
ERGIC_N ,471
MRP-S28 ,471
Josephin ,471
Cons_hypoth95 ,471
Macro ,471
Smr ,471
DUF947 ,471
CN_hydrolase ,471
TRM13 ,471
RSN1_TM ,471
PTR2 ,471
DUF498 ,470
Cyclin_C ,470
HCO3_cotransp ,469
Ribosomal_L34 ,469
Elf1 ,469
ORC2 ,468
DUF2499 ,468
MOSC ,468
Glyco_trans_1_4 ,468
WGG ,468
Tcf25 ,468
DUF2451 ,468
DUF2838 ,467
ApbA_C ,467
Lysine_decarbox ,467
Branch ,467
DUF829 ,467
FPN1 ,467
UvrD_C ,466
OCD_Mu_crystall ,466
NTPase_I-T ,466
DUF4205 ,466
CRCB ,466
Nup84_Nup100 ,466
Glyco_transf_64 ,465
SufE ,465
Ocnus ,465
Rft-1 ,465
Neur_chan_LBD ,465
DUF3611 ,465
Hydrolase ,465
126940,464
RNA_pol_Rpc34 ,464
PAE ,464
HSP90 ,464
tRNA_int_endo ,464
Asparaginase ,463
RrnaAD ,463
Ubie_methyltran ,463
DUF2763 ,463
SRAP ,463
FOCC000464-RA ,463
Mitofilin ,463
tRNA_edit ,462
Bimp10639 ,462
DUF2246 ,462
DUF202 ,462
Methyltransf_3 ,462
Na_Ca_ex ,461
Es2 ,461
DUF2930 ,460
APG12 ,460
CLEC013733-RA ,460
PIH1 ,460
PGK ,460
DapB_C ,459
VMA21 ,459
DNA_photolyase ,459
Mtc ,459
S-methyl_trans ,459
CRE21106 ,459
Coprogen_oxidas ,458
DHBP_synthase ,458
YbaB_DNA_bd ,457
tRNA_bind ,457
SnoaL_3 ,457
Syntaxin ,457
RNase_Zc3h12a ,457
DUF3661 ,457
TylF ,456
Img2 ,456
CLEC010412-RA ,456
Ferric_reduct ,456
COesterase ,456
GST_N ,456
BSD ,455
Cofac_haem_bdg ,455
Chalcone_3 ,455
CLN3 ,455
OB_NTP_bind ,455
Mrot01925 ,455
RNase_PH ,455
ATP_bind_3 ,455
HSBP1 ,455
EF-hand_5 ,455
DUF543 ,454
Rieske_2 ,454
ALG3 ,454
UPF0020 ,454
PP-binding ,453
IGPS ,453
CCAP010174-RA ,453
LMF1 ,453
DUF1625 ,453
UDP-g_GGTase ,452
zf-CW ,452
RuBisCO_large ,452
Peptidase_S9 ,452
Ribosomal_S21 ,451
ORC5_C ,451
Methyltransf_28 ,451
STAS ,451
Evr1_Alr ,451
Gpi16 ,451
A5DD47_PICGU ,451
PTCB-BRCT ,451
CoaE ,450
Dynein_light ,450
EDAN000148-RA ,450
DUF3395 ,450
Peptidase_S9_N ,449
PIG-U ,449
DUF952 ,449
FAE1_CUT1_RppA ,448
PQ-loop ,448
Peptidase_C14 ,447
Rad60-SLD_2 ,447
A_deamin ,447
CASP_C ,447
bPH_2 ,447
F420_oxidored ,446
ANF_receptor ,446
Gln-synt_C ,446
RelA_SpoT ,446
LCAT ,445
NDUFA12 ,445
SURF6 ,445
UBA_4 ,445
Presenilin ,445
TraB ,445
mRNA_cap_enzyme ,444
Glyco_transf_92 ,444
Lipocalin_2 ,444
DUF4787 ,444
VPS28 ,444
DUF775 ,444
2OG-FeII_Oxy_4 ,444
Transglut_core2 ,444
Glyco_transf_25 ,444
Ribosomal_L1 ,443
F5_F8_type_C ,443
Med6 ,442
EDAN000219-RA ,442
DUF501 ,442
UPF0160 ,442
Chromo ,441
DUF1674 ,441
BGLTMP009236-PA ,441
E3_UbLigase_R4 ,441
APG5 ,441
DUF1325 ,441
SAC3_GANP ,441
HPP ,440
HNH ,440
ChaC ,440
ADH_N ,440
Med7 ,440
BCNT ,440
Myb_DNA-bind_7 ,440
ATP12 ,440
Y_phosphatase3 ,440
EcKinase ,440
Mqua00539 ,440
Nup96 ,440
RuvX ,440
5_nucleotid_C ,440
PRKCSH_1 ,440
I2GXK0_TETBL ,440
PRKCSH ,440
DUF2036 ,439
Complex1_LYR_1 ,439
HI0933_like ,439
GRIM-19 ,439
Pam16 ,439
SKI ,439
Rrp15p ,438
DAHP_synth_2 ,438
RmlD_sub_bind ,438
NatB_MDM20 ,438
zf-MIZ ,437
GTP_cyclohydro2 ,437
SNARE ,437
B9W949_CANDC ,437
CAP_GLY ,436
XRN_N ,436
CCAP009888-RA ,436
F4PBA4_BATDJ ,436
Peptidase_M8 ,436
S3DQA4_GLAL2 ,436
Sec62 ,436
zf-TRAF ,435
Vps54 ,435
TerD ,435
Mut7-C ,435
UPF0047 ,434
DUF3638 ,434
TPD ,434
Leu_Phe_trans ,434
CSN8_PSD8_EIF3K ,434
Sakowv30010252m ,434
DUF2360 ,433
F4P6V6_BATDJ ,433
DHHA2 ,433
Glyco_tranf_2_4 ,433
ABC2_membrane_3 ,433
FAD_binding_7 ,433
YccV-like ,433
TFIIF_beta ,433
Ceramidase ,433
Transglut_core ,433
Peptidase_C65 ,433
PHO4 ,433
FG-GAP_2 ,433
DnaJ_C ,433
Glyco_hydro_1 ,433
PC4 ,432
DUF2012 ,432
Vma12 ,432
Auto_anti-p27 ,431
HIG_1_N ,431
VCBS ,431
Cullin_binding ,430
Polyketide_cyc2 ,430
Nup54 ,430
Nop25 ,430
I2G747_USTH4 ,430
Mqua04496 ,430
CK_II_beta ,430
DUF842 ,430
RNA_pol_L_2 ,429
Ran_BP1 ,429
Rsm22 ,428
DJ-1_PfpI ,428
Dabb ,428
Cu-oxidase_2 ,428
LNS2 ,428
TIG ,428
CLEC010415-RA ,428
Mcl1_mid ,428
G8YG00_PICSO ,427
NARP1 ,427
GCC2_GCC3 ,427
ENTH ,427
ROK ,427
IPPT ,427
DUF1749 ,427
FOCC000557-RA ,427
Paf67 ,427
Prp18 ,426
EDAN000280-RA ,426
Pex16 ,426
Methyltrans_SAM ,426
Peptidase_M41 ,426
ATG22 ,426
ATP-synt_10 ,426
Alg14 ,426
Prenylcys_lyase ,426
GBP ,425
6PF2K ,425
DUF1777 ,425
IDH ,425
Pyridox_oxase_2 ,424
DUF3510 ,424
2_5_RNA_ligase2 ,424
Methyltransf_2 ,424
Peptidase_S51 ,424
zf-met2 ,424
Spindle_Spc25 ,424
DUF21 ,424
MCM_bind ,424
AMPK1_CBM ,424
PaO ,424
TENA_THI-4 ,423
CLEC013882-RA ,423
M9LRI4_PSEA3 ,423
PQQ_2 ,423
DUF1826 ,423
Chromate_transp ,423
HVSL ,423
Chitin_bind_3 ,423
SLBP_RNA_bind ,423
ApbA ,422
Ribul_P_3_epim ,422
DUF3591 ,422
M5BK97_THACB ,421
C5DZX3_ZYGRC ,421
B56 ,421
UPRTase ,421
Nramp ,421
Glyco_transf_34 ,421
RIB43A ,421
TH1 ,421
LotgiP168955 ,421
DNA_repr_REX1B ,420
GlutR_N ,420
ENSMODP00000006802 ,420
Profilin ,420
PAC4 ,420
Spb1_C ,420
Hpt ,420
ShK ,420
Guanylate_cyc_2 ,420
GCIP ,420
ENSCAFP00000011193 ,420
DUF2181 ,419
CBFD_NFYB_HMF ,419
TsaE ,419
Pex2_Pex12 ,419
GLE1 ,419
LmjF365940-deam ,419
FGGY_C ,419
ENSETEP00000003081 ,419
S9Q298_SCHOY ,419
Filamin ,418
Tho2 ,418
U9U245_RHIID ,418
Haem_degrading ,418
Fe-ADH ,417
UCR_hinge ,417
Xpo1 ,417
RNase_P_Rpp14 ,417
Arm ,417
Glyco_transf_15 ,416
Pribosyltran ,416
OABI004702-RA ,416
DOMON ,416
PLDc_2 ,416
Sdh_cyt ,415
ENSFALP00000001202 ,415
TRAPPC-Trs85 ,415
C5DNW6_ZYGRC ,414
NADH-u_ox-rdase ,414
MOSC_N ,414
Mnd1 ,414
Iso_dh ,414
PUL ,414
DUF410 ,414
EDO41765 ,413
SCP2 ,413
Vps52 ,413
TruD ,413
TAFII55_N ,412
Glyco_transf_22 ,412
Nse4_C ,412
PWWP ,412
BRCT ,411
DUF1230 ,411
Methyltransf_6 ,411
zf-CCHC ,411
4HBT ,410
PTPS ,410
DWNN ,410
EDO38137 ,410
Coq4 ,410
Chorein_N ,410
DUF1275 ,410
R9ART5_WALI9 ,410
GFA ,410
RRS1 ,410
Pentapeptide ,409
Glyco_hydro_81 ,409
ketoacyl-synt ,409
DUF819 ,409
CHORD ,409
PKD_channel ,409
Plus-3 ,409
Methyltransf_26 ,409
zf-rbx1 ,408
PPP4R2 ,408
NAD_binding_2 ,408
YCII ,408
Lactamase_B ,408
WWE ,408
Q6FSJ1_CANGA ,408
PC-Esterase ,408
DUF1365 ,408
Lactamase_B_2 ,408
LRR_4 ,408
UPF0066 ,408
MPC ,408
XendoU ,407
Aflo15219 ,407
HpcH_HpaI ,407
NAD_binding_4 ,407
NYN ,407
FeThRed_B ,407
Px015165.1 ,407
ARL2_Bind_BART ,406
ISN1 ,406
AAA_33 ,406
Gcd10p ,406
CCT ,406
CAP ,406
SHR-BD ,406
NTF2 ,406
Steroid_dh ,405
MIF4G ,405
Ribosomal_L20 ,405
Seipin ,405
IFT57 ,405
ThiS ,405
DUF3437 ,405
Enkurin ,405
A_deaminase ,405
SPU_023789-tr ,405
Ricin_B_lectin ,405
E3KW44_PUCGT ,405
J8Q802_SACAR ,404
Glyco_hydro_28 ,404
NAD_binding_6 ,404
TIM21 ,403
SPU_024976-tr ,403
ABC_ATPase ,403
Peptidase_S26 ,403
tRNA_Me_trans ,402
B12D ,402
EDO31005 ,402
PA28_beta ,402
Glycos_transf_3 ,402
FBpp0144413 ,402
Dynamitin ,402
DNA_pol_phi ,402
NnrU ,401
131458,401
TMP-TENI ,401
Rav1p_C ,401
PSII ,401
51580503.p ,401
Lig_chan ,401
Hlab09179 ,401
DUF4239 ,400
S3CWI7_GLAL2 ,400
AAA_5 ,400
Proteasom_PSMB ,399
DUSP ,399
Bgal_small_N ,399
Sakowv30013839m ,399
Octopine_DH ,398
AP2 ,398
RVT_2 ,398
Fip1 ,397
Transmemb_17 ,397
Carn_acyltransf ,397
SLX9 ,397
MAGE ,397
51578680.p ,396
Rotamase_3 ,396
HopJ ,396
Tic22 ,396
Apyrase ,396
Ins_P5_2-kin ,396
CLEC010596-RA ,396
ENSCINP00000015018 ,396
Bac_globin ,395
DUF1118 ,395
PB1 ,395
Nipped-B_C ,394
UPF0054 ,394
MIF ,394
N6-adenineMlase ,394
Ribosomal_S7e ,394
Nodulin-like ,394
zf-GRF ,393
DUF3082 ,393
ASIS000313-PA ,393
SGT1 ,393
