assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium/SRR1294425/trinity/Aplanochytrium_SRR1294425.Trinity.fixed.fasta,16064,201,6303,15764499,981.35576,0,6211,0,7900,64.89864,406,1070,1558,2129,3063,0.41225,0.01032,0.00612,1.86425,0,0.0,0.18458,11073,11073,0.68931,1.05941,9544,0.91313,4883,0.46718,4694,0.4491,4397,0.42069,4224,0.40413,4007,0.38337,0.46904,,,,MMETSP0955,SRR1294425
/mnt/scratch/ljcohen/mmetsp/Prorocentrum_minimum/SRR1296787/trinity/Prorocentrum_minimum_SRR1296787.Trinity.fixed.fasta,120348,201,7948,70688619,587.36846,0,18261,0,46876,90.50355,271,472,783,1219,1957,0.6497,0.00966,0.00402,2.10875,0,0.0,0.11265,85730,85730,0.71235,0.98613,69745,0.80226,35852,0.4124,32782,0.37708,28601,0.32899,26849,0.30884,24354,0.28014,0.41599,,,,MMETSP0056,SRR1296787
/mnt/scratch/ljcohen/mmetsp/Isochrysis_galbana/SRR1300331/trinity/Isochrysis_galbana_SRR1300331.Trinity.fixed.fasta,36672,201,15888,31004702,845.45981,0,10730,12,19194,82.24577,361,802,1252,1825,3067,0.6522,0.0113,0.00068,2.21771,0,0.0,0.14937,25792,25792,0.70332,0.94493,20529,0.75212,10738,0.39341,9563,0.35036,8240,0.30189,7564,0.27712,6570,0.2407,0.33122,,,,MMETSP0943,SRR1300331
/mnt/scratch/ljcohen/mmetsp/Gloeochaete_wittrockiana/SRR1296981/trinity/Gloeochaete_wittrockiana_SRR1296981.Trinity.fixed.fasta,44169,201,12552,37495326,848.90593,0,12588,3,17716,72.68069,338,814,1385,2038,3350,0.49058,0.02317,0.00302,1.77293,0,0.0,0.15954,31674,31674,0.71711,1.16577,22620,0.83254,11797,0.43419,10630,0.39124,9069,0.33379,8250,0.30364,7045,0.25929,0.44038,,,,MMETSP0308,SRR1296981
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300245/trinity/uncultured_eukaryote_SRR1300245.Trinity.fixed.fasta,31374,201,12798,25114043,800.4731,0,8370,3,17878,91.84359,353,742,1134,1641,2851,0.66907,0.00291,0.00169,2.56255,0,0.0,0.13468,23587,23587,0.7518,0.89845,19317,0.7358,9921,0.3779,8919,0.33973,7799,0.29707,7211,0.27467,6396,0.24363,0.32688,,,,MMETSP0975,SRR1300245
/mnt/scratch/ljcohen/mmetsp/Cryptomonas_curvata/SRR1300356/trinity/Cryptomonas_curvata_SRR1300356.Trinity.fixed.fasta,56405,201,18272,34967730,619.94025,0,7717,35,20805,85.10087,272,503,811,1313,3230,0.56093,0.01341,0.0052,2.12804,0,0.0,0.11843,33718,33718,0.59778,0.88582,28385,0.74572,14466,0.38004,13314,0.34978,11691,0.30714,10787,0.28339,9406,0.24711,0.30765,,,,MMETSP1050,SRR1300356
/mnt/scratch/ljcohen/mmetsp/Thalassionema_nitzschioides/SRR1328075/trinity/Thalassionema_nitzschioides_SRR1328075.Trinity.fixed.fasta,2228,201,1519,818331,367.29399,0,26,0,309,83.73323,227,294,382,516,789,0.44278,0.02304,0.00979,1.8831,0,0.0,0.08063,2092,2092,0.93896,0.18209,1928,0.16781,1004,0.08739,662,0.05762,269,0.02341,175,0.01523,99,0.00862,0.10168,,,,MMETSP0693,SRR1328075
/mnt/scratch/ljcohen/mmetsp/Polytomella_parva/SRR1296876/trinity/Polytomella_parva_SRR1296876.Trinity.fixed.fasta,36310,201,12995,26676070,734.67557,0,8153,5,16280,78.5271,331,633,1031,1549,2557,0.46645,0.0271,0.02392,1.98976,0,0.0,0.13867,28423,28423,0.78279,0.94347,21231,0.70474,10842,0.35989,8763,0.29088,6793,0.22549,5983,0.1986,4933,0.16375,0.26022,,,,MMETSP0052,SRR1296876
/mnt/scratch/ljcohen/mmetsp/Litonotus_pictus/SRR1296935/trinity/Litonotus_pictus_SRR1296935.Trinity.fixed.fasta,31388,201,19869,26064382,830.39321,0,7762,38,16045,95.97685,330,751,1306,2107,4390,0.35789,0.0163,0.0375,1.18772,0,0.0,0.14143,20205,20205,0.64372,0.89796,16919,0.75192,8864,0.39394,8254,0.36683,7245,0.32199,6853,0.30456,6359,0.28261,0.42914,,,,MMETSP0209,SRR1296935
/mnt/scratch/ljcohen/mmetsp/Gephyrocapsa_oceanica/SRR1300425/trinity/Gephyrocapsa_oceanica_SRR1300425.Trinity.fixed.fasta,44339,201,7570,30944193,697.90011,0,9226,0,23228,88.24766,325,616,932,1333,2148,0.6831,0.00996,0.0031,2.35338,0,0.0,0.1238,34229,34229,0.77198,1.09114,25817,0.82298,13638,0.43475,12193,0.38868,10329,0.32926,9581,0.30542,8348,0.26611,0.42284,,,,MMETSP1364,SRR1300425
/mnt/scratch/ljcohen/mmetsp/Pterosperma/SRR1300516/trinity/Pterosperma_SRR1300516.Trinity.fixed.fasta,43184,201,14735,25661940,594.24648,0,6375,6,12486,75.9777,261,459,823,1415,2504,0.5011,0.02256,0.01236,1.67629,0,0.0,0.11953,19007,19007,0.44014,1.09361,15543,0.8943,7854,0.4519,7203,0.41444,6447,0.37094,6173,0.35518,5814,0.33452,0.43967,,,,MMETSP1438,SRR1300516
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1296901/trinity/Oxyrrhis_marina_SRR1296901.Trinity.fixed.fasta,124778,201,15081,84353286,676.02691,0,24347,10,46707,87.77095,273,558,1076,1723,2983,0.59006,0.02008,-0.00368,1.91399,0,0.0,0.12773,52327,52327,0.41936,1.02417,43674,0.85481,21644,0.42363,20986,0.41075,19910,0.38969,19317,0.37808,18386,0.35986,0.43594,,,,MMETSP0469,SRR1296901
/mnt/scratch/ljcohen/mmetsp/Lankesteria_abbotti/SRR1300212/trinity/Lankesteria_abbotti_SRR1300212.Trinity.fixed.fasta,22654,201,7279,13166565,581.20266,0,3307,0,7515,81.34602,261,473,787,1226,2024,0.45365,0.03228,0.00414,1.78712,0,0.0,0.11406,13190,13190,0.58224,0.68384,7446,0.38604,3704,0.19204,3168,0.16425,2476,0.12837,2109,0.10934,1681,0.08715,0.22208,,,,MMETSP0372,SRR1300212
/mnt/scratch/ljcohen/mmetsp/Exanthemachrysis_gayraliae/SRR1300508/trinity/Exanthemachrysis_gayraliae_SRR1300508.Trinity.fixed.fasta,25807,201,8157,18759815,726.92738,0,6100,0,13253,84.84703,327,657,1024,1458,2271,0.70092,0.00395,0.0018,2.15297,0,0.0,0.1267,18805,18805,0.72868,1.0595,15585,0.87808,8123,0.45766,7582,0.42718,6833,0.38498,6550,0.36903,6107,0.34408,0.45822,,,,MMETSP1464,SRR1300508
/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296816/trinity/Aureoumbra_lagunensis_SRR1296816.Trinity.fixed.fasta,19817,201,13081,24769171,1249.89509,0,9332,6,12071,74.31366,600,1294,1880,2721,4446,0.39344,0.0054,0.00034,2.15734,0,0.0,0.21187,16318,16318,0.82343,0.97241,12976,0.77326,6793,0.4048,6313,0.3762,5647,0.33651,5335,0.31792,4818,0.28711,0.45085,,,,MMETSP0891,SRR1296816
/mnt/scratch/ljcohen/mmetsp/Prorocentrum_micans/SRR1300466/trinity/Prorocentrum_micans_SRR1300466.Trinity.fixed.fasta,7535,201,3393,2332496,309.55488,0,73,0,445,85.74458,213,245,296,379,671,0.50501,0.02873,0.03366,2.12706,0,0.0,0.06708,1377,1377,0.18275,0.51747,1268,0.47651,667,0.25066,659,0.24765,617,0.23187,556,0.20894,390,0.14656,0.25725,,,,MMETSP0251,SRR1300466
/mnt/scratch/ljcohen/mmetsp/Pinguiococcus_pyrenoidosus/SRR1300500/trinity/Pinguiococcus_pyrenoidosus_SRR1300500.Trinity.fixed.fasta,16990,201,28774,21508880,1265.97293,0,7559,38,11063,79.96448,580,1303,1990,2976,5150,0.60872,0.00238,0.00148,2.16973,0,0.0,0.20647,13546,13546,0.79729,1.10453,8839,0.72073,4733,0.38593,4195,0.34206,3540,0.28865,3295,0.26867,2880,0.23483,0.44171,,,,MMETSP1160,SRR1300500
/mnt/scratch/ljcohen/mmetsp/Akashiwo_sanguinea/SRR1294461/trinity/Akashiwo_sanguinea_SRR1294461.Trinity.fixed.fasta,758,201,2038,219856,290.04749,0,8,0,27,84.62812,208,233,272,332,648,0.49703,0.03321,0.03788,1.96148,0,0.0,0.06243,160,160,0.21108,0.42105,152,0.4,80,0.21053,78,0.20526,75,0.19737,62,0.16316,32,0.08421,0.22229,,,,MMETSP0223,SRR1294461
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300259/trinity/Skeletonema_marinoi_SRR1300259.Trinity.fixed.fasta,25322,201,11322,23083815,911.61105,0,8188,1,13127,82.92086,365,920,1460,2120,3401,0.45447,0.01093,0.0047,1.79148,0,0.0,0.17064,16963,16963,0.66989,0.78232,13632,0.6287,7095,0.32721,6354,0.29304,5509,0.25407,5079,0.23424,4458,0.2056,0.30158,,,,MMETSP1039,SRR1300259
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_delicatissima/SRR1300464/trinity/Pseudo-nitzschia_delicatissima_SRR1300464.Trinity.fixed.fasta,19355,201,6351,18249394,942.8775,0,7420,0,11169,80.56122,414,993,1408,1894,2766,0.47585,0.00699,0.01202,2.003,0,0.0,0.17987,13881,13881,0.71718,1.06238,11921,0.91237,6108,0.46747,5808,0.44451,5372,0.41114,5186,0.39691,4890,0.37425,0.46869,,,,MMETSP1432,SRR1300464
/mnt/scratch/ljcohen/mmetsp/Tetraselmis_striata/SRR1296732/trinity/Tetraselmis_striata_SRR1296732.Trinity.fixed.fasta,40538,201,11527,32222662,794.87547,0,10984,2,18102,79.26793,318,765,1273,1853,2955,0.63526,0.00884,0.00274,2.15045,0,0.0,0.14227,26700,26700,0.65864,1.0563,20007,0.79151,10501,0.41544,9565,0.37841,8283,0.32769,7685,0.30403,6873,0.27191,0.43604,,,,MMETSP0818,SRR1296732
/mnt/scratch/ljcohen/mmetsp/Dunaliella_tertiolecta/SRR1300297/trinity/Dunaliella_tertiolecta_SRR1300297.Trinity.fixed.fasta,30324,201,14286,24673523,813.6632,0,8366,4,12607,71.38587,329,775,1283,1884,3080,0.54769,0.01444,0.0064,1.78948,0,0.0,0.14879,18383,18383,0.60622,1.03119,13555,0.76036,7080,0.39715,6095,0.3419,5077,0.28479,4592,0.25759,3888,0.2181,0.3244,,,,MMETSP1126,SRR1300297
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296857/trinity/Heterosigma_akashiwo_SRR1296857.Trinity.fixed.fasta,24980,201,7763,14265304,571.06902,0,3098,0,7611,76.42744,278,473,708,1047,1759,0.53394,0.01361,0.00574,1.96698,0,0.0,0.11426,17040,17040,0.68215,0.83505,15234,0.74655,7844,0.3844,7358,0.36058,6584,0.32265,6103,0.29908,5358,0.26257,0.34387,,,,MMETSP0895,SRR1296857
/mnt/scratch/ljcohen/mmetsp/Geminigera/SRR1300315/trinity/Geminigera_SRR1300315.Trinity.fixed.fasta,90599,201,18794,50604839,558.55847,0,11181,10,25897,82.27441,254,421,728,1262,2467,0.52157,0.02254,0.01186,2.0668,0,0.0,0.10974,49939,49939,0.55121,0.81747,39593,0.64811,19806,0.32421,16919,0.27695,13442,0.22004,11503,0.1883,8764,0.14346,0.27277,,,,MMETSP1102,SRR1300315
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300409/trinity/Skeletonema_marinoi_SRR1300409.Trinity.fixed.fasta,25779,201,4170,18248807,707.89429,0,6158,0,11298,78.44965,298,672,1046,1479,2187,0.45312,0.02269,0.01132,1.77251,0,0.0,0.14137,20727,20727,0.80403,1.00121,16379,0.79118,8566,0.41378,7891,0.38117,6911,0.33383,6389,0.30862,5693,0.275,0.43237,,,,MMETSP0920,SRR1300409
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294431/trinity/Florenciella_SRR1294431.Trinity.fixed.fasta,7296,201,5873,3481159,477.13254,0,543,0,1907,86.60228,245,365,548,846,1619,0.60297,0.01234,0.01465,2.17845,0,0.0,0.09827,6536,6536,0.89583,0.26309,4756,0.19144,2194,0.08831,1137,0.04577,515,0.02073,335,0.01348,172,0.00692,0.12147,,,,MMETSP1325,SRR1294431
/mnt/scratch/ljcohen/mmetsp/Karlodinium_veneficum/SRR1300327/trinity/Karlodinium_veneficum_SRR1300327.Trinity.fixed.fasta,119074,201,10580,78433619,658.69643,0,22531,1,50443,91.70707,280,548,971,1512,2556,0.49709,0.01013,0.00309,2.13254,0,0.0,0.13161,62341,62341,0.52355,0.90471,50529,0.73329,26328,0.38208,23770,0.34496,20759,0.30126,19293,0.27999,17144,0.2488,0.3351,,,,MMETSP1017,SRR1300327
/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294397/trinity/Perkinsus_marinus_SRR1294397.Trinity.fixed.fasta,12288,201,2062,4874082,396.65381,0,195,0,2756,89.12601,235,323,433,575,826,0.48556,0.00379,0.00167,1.76003,0,0.0,0.08766,8567,8567,0.69718,0.6587,7195,0.55321,3673,0.28241,3070,0.23604,2042,0.157,1537,0.11818,831,0.06389,0.22644,,,,MMETSP0922,SRR1294397
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300267/trinity/Symbiodinium_sp._SRR1300267.Trinity.fixed.fasta,71235,201,9385,53518324,751.29254,0,17955,0,36359,91.90136,316,701,1121,1618,2485,0.57244,0.00906,0.00296,1.95927,0,0.0,0.14597,45131,45131,0.63355,0.94594,37567,0.7874,19595,0.41071,18131,0.38003,16444,0.34467,15628,0.32756,14453,0.30293,0.37351,,,,MMETSP1122,SRR1300267
/mnt/scratch/ljcohen/mmetsp/Micromonas_pusilla/SRR1300457/trinity/Micromonas_pusilla_SRR1300457.Trinity.fixed.fasta,14768,201,17279,18628009,1261.37656,0,6716,21,10547,81.10319,597,1221,1881,2834,4768,0.64127,0.00752,0.0031,2.31528,0,0.0,0.1946,12874,12874,0.87175,1.26117,8920,0.87382,4733,0.46366,4185,0.40997,3515,0.34434,3249,0.31828,2890,0.28311,0.44737,,,,MMETSP1403,SRR1300457
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_sp./SRR1296891/trinity/Chaetoceros_sp._SRR1296891.Trinity.fixed.fasta,14797,201,16621,23121548,1562.5835,0,8215,28,9974,71.61658,809,1598,2356,3517,5908,0.4115,0.00627,0.00354,1.67044,0,0.0,0.25194,12874,12874,0.87004,0.75832,10065,0.59286,5070,0.29864,4445,0.26182,3820,0.22501,3500,0.20616,2968,0.17482,0.2607,,,,MMETSP0200,SRR1296891
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1296717/trinity/Skeletonema_marinoi_SRR1296717.Trinity.fixed.fasta,24957,201,13411,29950865,1200.09877,0,10543,18,14704,79.07423,520,1259,1971,2907,4690,0.45422,0.01067,0.00735,1.79674,0,0.0,0.20903,19859,19859,0.79573,0.63391,15827,0.5052,7808,0.24923,6827,0.21792,5814,0.18558,5296,0.16905,4561,0.14559,0.22273,,,,MMETSP0320,SRR1296717
/mnt/scratch/ljcohen/mmetsp/Anophryoides_haemophila/SRR1294436/trinity/Anophryoides_haemophila_SRR1294436.Trinity.fixed.fasta,2921,201,5794,1401518,479.8076,0,197,0,31,34.9312,252,386,554,794,1326,0.3123,0.01372,0.03776,1.60919,0,0.0,0.09173,2721,2721,0.93153,0.17857,2413,0.15835,1078,0.07074,572,0.03754,292,0.01916,185,0.01214,72,0.00473,0.08543,,,,MMETSP1018,SRR1294436
/mnt/scratch/ljcohen/mmetsp/Karenia_brevis/SRR1296952/trinity/Karenia_brevis_SRR1296952.Trinity.fixed.fasta,146623,201,9452,92683208,632.11916,0,25456,0,60592,93.41376,271,514,912,1468,2467,0.53624,0.00701,0.00245,1.95578,0,0.0,0.12513,77048,77048,0.52548,0.97246,62639,0.7906,32411,0.40907,29641,0.37411,26207,0.33077,25118,0.31703,23927,0.30199,0.4311,,,,MMETSP0031,SRR1296952
/mnt/scratch/ljcohen/mmetsp/Minutocellus_polymorphus/SRR1300535/trinity/Minutocellus_polymorphus_SRR1300535.Trinity.fixed.fasta,17554,201,7384,10435896,594.50245,0,2585,0,6889,80.71434,279,514,785,1087,1690,0.51285,0.01052,0.00464,2.02823,0,0.0,0.12362,11694,11694,0.66617,1.00343,10273,0.8815,5169,0.44354,4934,0.42337,4493,0.38553,4312,0.37,4012,0.34426,0.44842,,,,MMETSP1434,SRR1300535
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1296996/trinity/uncultured_eukaryote_SRR1296996.Trinity.fixed.fasta,38031,201,24450,40995071,1077.93829,0,11014,116,13469,62.7297,363,1196,2367,3802,6631,0.44627,0.01283,0.0038,1.83559,0,0.0,0.18001,15387,15387,0.40459,0.99341,11467,0.74033,5781,0.37323,5484,0.35406,5043,0.32559,4839,0.31242,4429,0.28594,0.42169,,,,MMETSP0098,SRR1296996
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300529/trinity/uncultured_eukaryote_SRR1300529.Trinity.fixed.fasta,13646,201,6292,11311088,828.89403,0,4180,0,7032,79.22551,333,850,1309,1816,2704,0.60045,0.00922,0.00987,2.0408,0,0.0,0.15153,10171,10171,0.74535,0.98719,7540,0.73183,3984,0.38668,3683,0.35747,3232,0.3137,3045,0.29554,2546,0.24711,0.43385,,,,MMETSP1453,SRR1300529
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_pungens/SRR1300394/trinity/Pseudo-nitzschia_pungens_SRR1300394.Trinity.fixed.fasta,29948,201,15263,27824463,929.09253,0,9138,8,14124,77.26357,361,923,1573,2396,3974,0.49672,0.00496,0.0105,2.00811,0,0.0,0.16736,25453,25453,0.84991,1.26758,16326,0.81305,8781,0.4373,7546,0.3758,6173,0.30742,5563,0.27704,4716,0.23486,0.43446,,,,MMETSP1061,SRR1300394
/mnt/scratch/ljcohen/mmetsp/Chrysoculter_rhomboideus/SRR1300372/trinity/Chrysoculter_rhomboideus_SRR1300372.Trinity.fixed.fasta,25196,201,7030,16225485,643.97067,0,4600,0,10876,84.27134,288,576,884,1265,1982,0.64376,0.0043,0.00178,2.42997,0,0.0,0.12179,16474,16474,0.65383,1.00999,13790,0.84544,7140,0.43774,6697,0.41058,6134,0.37607,5891,0.36117,5463,0.33493,0.4496,,,,MMETSP1335,SRR1300372
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296916/trinity/Heterosigma_akashiwo_SRR1296916.Trinity.fixed.fasta,41475,201,10144,24538719,591.65085,0,6134,1,14145,78.78708,273,485,784,1181,1944,0.52439,0.01388,0.00726,1.9254,0,0.0,0.11731,27757,27757,0.66925,1.01089,23373,0.85123,11972,0.43601,11191,0.40757,9999,0.36416,9454,0.34431,8556,0.3116,0.4335,,,,MMETSP0296,SRR1296916
/mnt/scratch/ljcohen/mmetsp/Pseudokeronopsis/SRR1300460/trinity/Pseudokeronopsis_SRR1300460.Trinity.fixed.fasta,39234,201,11508,25826897,658.27846,0,7346,2,5303,43.27993,278,555,965,1502,2634,0.42469,0.02289,0.03576,1.67995,0,0.0,0.12752,22012,22012,0.56104,0.89992,18927,0.77379,9779,0.3998,9198,0.37604,8122,0.33205,7704,0.31496,7185,0.29374,0.42833,,,,MMETSP1396,SRR1300460
/mnt/scratch/ljcohen/mmetsp/Alexandrium_monilatum/SRR1296896/trinity/Alexandrium_monilatum_SRR1296896.Trinity.fixed.fasta,106213,201,7883,73106353,688.29948,0,23798,0,52765,94.60181,293,623,1016,1449,2176,0.66447,0.00689,0.00199,2.04318,0,0.0,0.12723,69936,69936,0.65845,0.85462,56625,0.69196,29100,0.3556,26208,0.32026,22970,0.28069,21227,0.25939,18666,0.2281,0.33405,,,,MMETSP0095,SRR1296896
