assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/scratch/ljcohen/mmetsp/MMETSP1002/MMETSP1002.Trinity.fixed.fasta,39986,201,5143,21268308,531.89386,0,4732,0,11066,76.59567,254,420,682,1044,1690,0.42808,0.0179,0.00762,1.77078,0,0.0,0.10975,8418,8418,0.21052,1.0991,5820,0.75989,3229,0.4216,3086,0.40292,2798,0.36532,2674,0.34913,2519,0.32889,0.43624,,,,MMETSP1002,SRR1294416
/mnt/scratch/ljcohen/mmetsp/MMETSP1002/MMETSP1002.Trinity.fixed.fasta,39986,201,5143,21268308,531.89386,0,4732,0,11066,76.59567,254,420,682,1044,1690,0.42808,0.0179,0.00762,1.77078,0,0.0,0.10975,8348,8348,0.20877,1.10277,5766,0.76169,3079,0.40674,2938,0.38811,2703,0.35707,2592,0.3424,2445,0.32299,0.4235,,,,MMETSP1002,SRR1294417
/mnt/scratch/ljcohen/mmetsp/MMETSP1002/MMETSP1002.Trinity.fixed.fasta,39986,201,5143,21268308,531.89386,0,4732,0,11066,76.59567,254,420,682,1044,1690,0.42808,0.0179,0.00762,1.77078,0,0.0,0.10975,8536,8536,0.21347,1.12538,5859,0.77245,3098,0.40844,2961,0.39038,2711,0.35742,2594,0.34199,2426,0.31984,0.42659,,,,MMETSP1002,SRR1294418
/mnt/scratch/ljcohen/mmetsp/MMETSP0398/MMETSP0398.Trinity.fixed.fasta,9506,201,3391,3981427,418.83305,0,261,0,2564,91.62212,239,335,467,639,944,0.53454,0.00557,0.00136,1.85291,0,0.0,0.09038,4260,4260,0.44814,0.90006,3717,0.78534,2209,0.46672,2158,0.45595,2009,0.42447,1914,0.40439,1665,0.35179,0.4548,,,,MMETSP0398,SRR1294391
/mnt/scratch/ljcohen/mmetsp/MMETSP0398/MMETSP0398.Trinity.fixed.fasta,9506,201,3391,3981427,418.83305,0,261,0,2564,91.62212,239,335,467,639,944,0.53454,0.00557,0.00136,1.85291,0,0.0,0.09038,6846,6846,0.72018,0.98974,5986,0.8654,4105,0.59347,3999,0.57814,3723,0.53824,3601,0.5206,3300,0.47709,0.56585,,,,MMETSP0398,SRR1294392
/mnt/scratch/ljcohen/mmetsp/MMETSP0196/MMETSP0196.Trinity.fixed.fasta,5894,201,2464,2304917,391.06159,0,198,0,1223,90.63606,226,298,419,618,1029,0.55105,0.00919,0.00454,1.88151,0,0.0,0.08495,900,900,0.1527,0.86705,795,0.7659,434,0.41811,419,0.40366,392,0.37765,371,0.35742,316,0.30443,0.41085,,,,MMETSP0196,SRR1294385
/mnt/scratch/ljcohen/mmetsp/MMETSP0196/MMETSP0196.Trinity.fixed.fasta,5894,201,2464,2304917,391.06159,0,198,0,1223,90.63606,226,298,419,618,1029,0.55105,0.00919,0.00454,1.88151,0,0.0,0.08495,2389,2389,0.40533,0.88744,2158,0.80163,1338,0.49703,1318,0.4896,1222,0.45394,1174,0.43611,1059,0.39339,0.48573,,,,MMETSP0196,SRR1294386
/mnt/scratch/ljcohen/mmetsp/MMETSP0196/MMETSP0196.Trinity.fixed.fasta,5894,201,2464,2304917,391.06159,0,198,0,1223,90.63606,226,298,419,618,1029,0.55105,0.00919,0.00454,1.88151,0,0.0,0.08495,2961,2961,0.50238,0.89537,2690,0.81343,1619,0.48957,1584,0.47898,1491,0.45086,1428,0.43181,1261,0.38131,0.4698,,,,MMETSP0196,SRR1294387
/mnt/scratch/ljcohen/mmetsp/MMETSP0008/MMETSP0008.Trinity.fixed.fasta,52198,201,18736,67626222,1295.57113,0,25678,113,34629,74.12928,654,1268,1832,2673,5122,0.59298,0.00825,0.00527,2.26072,0,0.0,0.21641,48161,48161,0.92266,0.94145,41907,0.8192,28405,0.55526,28002,0.54738,26956,0.52694,26339,0.51488,24802,0.48483,0.53913,,,,MMETSP0008,SRR1294411
/mnt/scratch/ljcohen/mmetsp/MMETSP0008/MMETSP0008.Trinity.fixed.fasta,52198,201,18736,67626222,1295.57113,0,25678,113,34629,74.12928,654,1268,1832,2673,5122,0.59298,0.00825,0.00527,2.26072,0,0.0,0.21641,38318,38318,0.73409,0.90177,26255,0.61788,15300,0.36007,15114,0.35569,14715,0.3463,14455,0.34018,13864,0.32627,0.45056,,,,MMETSP0008,SRR1294412
/mnt/scratch/ljcohen/mmetsp/MMETSP0693/MMETSP0693.Trinity.fixed.fasta,8336,201,1791,3182775,381.81082,0,161,0,1301,82.50338,229,301,407,555,871,0.43566,0.02164,0.01182,1.91079,0,0.0,0.08352,7609,7609,0.91279,0.90368,7314,0.86865,5543,0.65831,5479,0.65071,5127,0.60891,4847,0.57565,4415,0.52435,0.62497,,,,MMETSP0693,SRR1328074
/mnt/scratch/ljcohen/mmetsp/MMETSP0693/MMETSP0693.Trinity.fixed.fasta,8336,201,1791,3182775,381.81082,0,161,0,1301,82.50338,229,301,407,555,871,0.43566,0.02164,0.01182,1.91079,0,0.0,0.08352,2116,2116,0.25384,0.94973,1976,0.88689,1189,0.53366,1181,0.53007,1156,0.51885,1143,0.51302,1115,0.50045,0.54629,,,,MMETSP0693,SRR1328075
/mnt/scratch/ljcohen/mmetsp/MMETSP0223/MMETSP0223.Trinity.fixed.fasta,846,201,2043,241432,285.38061,0,7,0,28,85.12708,208,230,265,332,567,0.49363,0.0202,0.03714,1.97222,0,0.0,0.06147,666,666,0.78723,0.87863,655,0.86412,529,0.69789,528,0.69657,521,0.68734,514,0.6781,488,0.6438,0.68095,,,,MMETSP0223,SRR1294461
/mnt/scratch/ljcohen/mmetsp/MMETSP0223/MMETSP0223.Trinity.fixed.fasta,846,201,2043,241432,285.38061,0,7,0,28,85.12708,208,230,265,332,567,0.49363,0.0202,0.03714,1.97222,0,0.0,0.06147,91,91,0.10757,0.92857,86,0.87755,56,0.57143,56,0.57143,53,0.54082,52,0.53061,44,0.44898,0.55225,,,,MMETSP0223,SRR1294462
/mnt/scratch/ljcohen/mmetsp/MMETSP0223/MMETSP0223.Trinity.fixed.fasta,846,201,2043,241432,285.38061,0,7,0,28,85.12708,208,230,265,332,567,0.49363,0.0202,0.03714,1.97222,0,0.0,0.06147,101,101,0.11939,0.87826,97,0.84348,52,0.45217,52,0.45217,50,0.43478,48,0.41739,38,0.33043,0.43215,,,,MMETSP0223,SRR1294463
/mnt/scratch/ljcohen/mmetsp/MMETSP0223/MMETSP0223.Trinity.fixed.fasta,846,201,2043,241432,285.38061,0,7,0,28,85.12708,208,230,265,332,567,0.49363,0.0202,0.03714,1.97222,0,0.0,0.06147,90,90,0.10638,0.84906,88,0.83019,47,0.4434,47,0.4434,45,0.42453,45,0.42453,38,0.35849,0.43885,,,,MMETSP0223,SRR1294464
/mnt/scratch/ljcohen/mmetsp/MMETSP0115/MMETSP0115.Trinity.fixed.fasta,28484,201,16131,20168074,708.04922,0,5557,11,13250,93.28267,295,593,1044,1709,3307,0.70006,0.01147,0.00406,2.51516,0,0.0,0.11431,10893,10893,0.38243,0.65471,10363,0.62285,5898,0.35449,5827,0.35022,5623,0.33796,5493,0.33015,5203,0.31272,0.4226,,,,MMETSP0115,SRR1294380
/mnt/scratch/ljcohen/mmetsp/MMETSP0115/MMETSP0115.Trinity.fixed.fasta,28484,201,16131,20168074,708.04922,0,5557,11,13250,93.28267,295,593,1044,1709,3307,0.70006,0.01147,0.00406,2.51516,0,0.0,0.11431,11021,11021,0.38692,0.65395,10492,0.62256,5862,0.34783,5774,0.34261,5573,0.33068,5457,0.3238,5155,0.30588,0.41553,,,,MMETSP0115,SRR1294381
/mnt/scratch/ljcohen/mmetsp/MMETSP0115/MMETSP0115.Trinity.fixed.fasta,28484,201,16131,20168074,708.04922,0,5557,11,13250,93.28267,295,593,1044,1709,3307,0.70006,0.01147,0.00406,2.51516,0,0.0,0.11431,11264,11264,0.39545,0.6502,10728,0.61926,6049,0.34917,5970,0.34461,5776,0.33341,5635,0.32527,5292,0.30547,0.41074,,,,MMETSP0115,SRR1294382
/mnt/scratch/ljcohen/mmetsp/MMETSP0115/MMETSP0115.Trinity.fixed.fasta,28484,201,16131,20168074,708.04922,0,5557,11,13250,93.28267,295,593,1044,1709,3307,0.70006,0.01147,0.00406,2.51516,0,0.0,0.11431,11290,11290,0.39636,0.65106,10760,0.62049,6050,0.34888,5952,0.34323,5753,0.33176,5627,0.32449,5285,0.30477,0.40958,,,,MMETSP0115,SRR1294383
/mnt/scratch/ljcohen/mmetsp/MMETSP0092/MMETSP0092.Trinity.fixed.fasta,27826,201,4419,17205069,618.3091,0,4928,0,10530,77.46979,277,546,859,1213,1804,0.41921,0.01841,0.0141,1.7267,0,0.0,0.12526,25711,25711,0.92399,0.94679,23927,0.88109,19293,0.71045,19084,0.70275,18431,0.67871,18000,0.66284,17149,0.6315,0.68495,,,,MMETSP0092,SRR1294449
/mnt/scratch/ljcohen/mmetsp/MMETSP0092/MMETSP0092.Trinity.fixed.fasta,27826,201,4419,17205069,618.3091,0,4928,0,10530,77.46979,277,546,859,1213,1804,0.41921,0.01841,0.0141,1.7267,0,0.0,0.12526,8241,8241,0.29616,0.9806,6437,0.76594,3490,0.41528,3415,0.40635,3268,0.38886,3197,0.38041,3064,0.36459,0.44966,,,,MMETSP0092,SRR1294450
/mnt/scratch/ljcohen/mmetsp/MMETSP0092/MMETSP0092.Trinity.fixed.fasta,27826,201,4419,17205069,618.3091,0,4928,0,10530,77.46979,277,546,859,1213,1804,0.41921,0.01841,0.0141,1.7267,0,0.0,0.12526,8218,8218,0.29534,0.97636,6446,0.76583,3526,0.41891,3452,0.41012,3306,0.39278,3249,0.386,3130,0.37187,0.45068,,,,MMETSP0092,SRR1294451
/mnt/scratch/ljcohen/mmetsp/MMETSP0092/MMETSP0092.Trinity.fixed.fasta,27826,201,4419,17205069,618.3091,0,4928,0,10530,77.46979,277,546,859,1213,1804,0.41921,0.01841,0.0141,1.7267,0,0.0,0.12526,8464,8464,0.30418,0.998,6529,0.76984,3560,0.41976,3478,0.41009,3329,0.39252,3258,0.38415,3135,0.36965,0.44928,,,,MMETSP0092,SRR1294452
/mnt/scratch/ljcohen/mmetsp/MMETSP0092/MMETSP0092.Trinity.fixed.fasta,27826,201,4419,17205069,618.3091,0,4928,0,10530,77.46979,277,546,859,1213,1804,0.41921,0.01841,0.0141,1.7267,0,0.0,0.12526,8482,8482,0.30482,0.98422,6591,0.76479,3648,0.4233,3567,0.4139,3415,0.39626,3344,0.38803,3228,0.37456,0.45562,,,,MMETSP0092,SRR1294453
/mnt/scratch/ljcohen/mmetsp/MMETSP0923/MMETSP0923.Trinity.fixed.fasta,21611,201,2350,8693922,402.29152,0,324,0,4337,85.29466,243,335,434,565,818,0.48711,4e-05,0.00187,1.76197,0,0.0,0.0887,16452,16452,0.76128,0.95774,13168,0.76656,8713,0.50722,8174,0.47584,6978,0.40622,6370,0.37082,5282,0.30749,0.44991,,,,MMETSP0923,SRR1294398
/mnt/scratch/ljcohen/mmetsp/MMETSP0923/MMETSP0923.Trinity.fixed.fasta,21611,201,2350,8693922,402.29152,0,324,0,4337,85.29466,243,335,434,565,818,0.48711,4e-05,0.00187,1.76197,0,0.0,0.0887,13404,13404,0.62024,1.09986,9332,0.76573,5517,0.4527,4841,0.39723,3743,0.30713,3244,0.26619,2505,0.20555,0.3722,,,,MMETSP0923,SRR1294399
/mnt/scratch/ljcohen/mmetsp/MMETSP1018/MMETSP1018.Trinity.fixed.fasta,19976,201,6617,9540649,477.60558,0,1588,0,156,31.45396,242,375,575,860,1348,0.28237,0.03624,0.03877,1.57751,0,0.0,0.08836,18919,18919,0.94709,0.96496,18466,0.94185,16339,0.83337,16258,0.82924,16006,0.81638,15788,0.80526,15355,0.78318,0.80527,,,,MMETSP1018,SRR1294433
/mnt/scratch/ljcohen/mmetsp/MMETSP1018/MMETSP1018.Trinity.fixed.fasta,19976,201,6617,9540649,477.60558,0,1588,0,156,31.45396,242,375,575,860,1348,0.28237,0.03624,0.03877,1.57751,0,0.0,0.08836,2828,2828,0.14157,0.9455,2512,0.83985,1426,0.47676,1393,0.46573,1345,0.44968,1312,0.43865,1274,0.42594,0.49965,,,,MMETSP1018,SRR1294434
/mnt/scratch/ljcohen/mmetsp/MMETSP1018/MMETSP1018.Trinity.fixed.fasta,19976,201,6617,9540649,477.60558,0,1588,0,156,31.45396,242,375,575,860,1348,0.28237,0.03624,0.03877,1.57751,0,0.0,0.08836,2884,2884,0.14437,0.95182,2568,0.84752,1472,0.48581,1450,0.47855,1402,0.46271,1374,0.45347,1324,0.43696,0.51725,,,,MMETSP1018,SRR1294435
/mnt/scratch/ljcohen/mmetsp/MMETSP1018/MMETSP1018.Trinity.fixed.fasta,19976,201,6617,9540649,477.60558,0,1588,0,156,31.45396,242,375,575,860,1348,0.28237,0.03624,0.03877,1.57751,0,0.0,0.08836,2806,2806,0.14047,0.96063,2481,0.84937,1391,0.47621,1370,0.46902,1319,0.45156,1292,0.44231,1244,0.42588,0.50724,,,,MMETSP1018,SRR1294436
/mnt/scratch/ljcohen/mmetsp/MMETSP0399/MMETSP0399.Trinity.fixed.fasta,13227,201,1905,5813082,439.48605,0,396,0,4050,91.85377,249,366,494,660,950,0.53449,0.00663,0.00423,1.85882,0,0.0,0.09477,7278,7278,0.55024,0.94852,6327,0.82458,3823,0.49824,3705,0.48286,3473,0.45263,3332,0.43425,2996,0.39046,0.4795,,,,MMETSP0399,SRR1294393
/mnt/scratch/ljcohen/mmetsp/MMETSP0399/MMETSP0399.Trinity.fixed.fasta,13227,201,1905,5813082,439.48605,0,396,0,4050,91.85377,249,366,494,660,950,0.53449,0.00663,0.00423,1.85882,0,0.0,0.09477,9076,9076,0.68617,0.99824,7823,0.86043,4975,0.54718,4782,0.52596,4415,0.48559,4229,0.46513,3840,0.42235,0.51504,,,,MMETSP0399,SRR1294394
/mnt/scratch/ljcohen/mmetsp/MMETSP0197/MMETSP0197.Trinity.fixed.fasta,22920,201,2919,10357270,451.88787,0,1509,0,6496,89.8499,238,349,528,788,1243,0.55831,-0.00925,-0.00045,1.90347,0,0.0,0.09665,2988,2988,0.13037,1.36438,1812,0.8274,988,0.45114,894,0.40822,729,0.33288,667,0.30457,553,0.25251,0.3859,,,,MMETSP0197,SRR1294388
/mnt/scratch/ljcohen/mmetsp/MMETSP0197/MMETSP0197.Trinity.fixed.fasta,22920,201,2919,10357270,451.88787,0,1509,0,6496,89.8499,238,349,528,788,1243,0.55831,-0.00925,-0.00045,1.90347,0,0.0,0.09665,821,821,0.03582,1.33931,581,0.9478,467,0.76183,438,0.71452,399,0.6509,384,0.62643,362,0.59054,0.73168,,,,MMETSP0197,SRR1294389
/mnt/scratch/ljcohen/mmetsp/MMETSP0197/MMETSP0197.Trinity.fixed.fasta,22920,201,2919,10357270,451.88787,0,1509,0,6496,89.8499,238,349,528,788,1243,0.55831,-0.00925,-0.00045,1.90347,0,0.0,0.09665,20201,20201,0.88137,0.76752,17918,0.68078,14841,0.56387,14553,0.55293,13731,0.52169,12883,0.48948,10868,0.41292,0.55792,,,,MMETSP0197,SRR1294390
/mnt/scratch/ljcohen/mmetsp/MMETSP0922/MMETSP0922.Trinity.fixed.fasta,21846,201,2177,8974013,410.78518,0,306,0,4999,86.07958,245,345,450,581,815,0.487,-0.00127,0.00093,1.76383,0,0.0,0.09066,16838,16838,0.77076,0.93638,13799,0.76738,9233,0.51346,8744,0.48626,7652,0.42554,7005,0.38956,5901,0.32816,0.4685,,,,MMETSP0922,SRR1294396
/mnt/scratch/ljcohen/mmetsp/MMETSP0922/MMETSP0922.Trinity.fixed.fasta,21846,201,2177,8974013,410.78518,0,306,0,4999,86.07958,245,345,450,581,815,0.487,-0.00127,0.00093,1.76383,0,0.0,0.09066,13648,13648,0.62474,1.11068,9788,0.79655,5668,0.46126,5032,0.40951,3972,0.32324,3515,0.28605,2834,0.23063,0.38577,,,,MMETSP0922,SRR1294397
/mnt/scratch/ljcohen/mmetsp/MMETSP1019/MMETSP1019.Trinity.fixed.fasta,17758,201,3830,8014774,451.33315,0,797,0,107,32.55678,249,365,507,697,1122,0.27856,0.03797,0.0357,1.60081,0,0.0,0.08425,17095,17095,0.96266,0.96201,16646,0.93675,14621,0.82279,14545,0.81851,14206,0.79944,13945,0.78475,13475,0.7583,0.79286,,,,MMETSP1019,SRR1328076
/mnt/scratch/ljcohen/mmetsp/MMETSP1019/MMETSP1019.Trinity.fixed.fasta,17758,201,3830,8014774,451.33315,0,797,0,107,32.55678,249,365,507,697,1122,0.27856,0.03797,0.0357,1.60081,0,0.0,0.08425,4806,4806,0.27064,0.97209,4408,0.89159,2482,0.50202,2437,0.49292,2357,0.47674,2309,0.46703,2213,0.44761,0.50155,,,,MMETSP1019,SRR1328077
/mnt/scratch/ljcohen/mmetsp/MMETSP1346/MMETSP1346.Trinity.fixed.fasta,30967,201,6853,29277070,945.42804,0,11150,0,13917,62.44913,377,1025,1547,2132,3110,0.39826,0.0146,0.0083,1.97691,0,0.0,0.17599,29926,29926,0.96638,0.97213,28541,0.92714,25365,0.82397,25255,0.82039,24926,0.80971,24716,0.80288,24244,0.78755,0.79448,,,,MMETSP1346,SRR1294441
/mnt/scratch/ljcohen/mmetsp/MMETSP1346/MMETSP1346.Trinity.fixed.fasta,30967,201,6853,29277070,945.42804,0,11150,0,13917,62.44913,377,1025,1547,2132,3110,0.39826,0.0146,0.0083,1.97691,0,0.0,0.17599,10589,10589,0.34194,0.99915,7010,0.66145,3672,0.34648,3580,0.3378,3443,0.32487,3355,0.31657,3248,0.30647,0.4147,,,,MMETSP1346,SRR1294442
/mnt/scratch/ljcohen/mmetsp/MMETSP1346/MMETSP1346.Trinity.fixed.fasta,30967,201,6853,29277070,945.42804,0,11150,0,13917,62.44913,377,1025,1547,2132,3110,0.39826,0.0146,0.0083,1.97691,0,0.0,0.17599,10637,10637,0.34349,1.00558,7059,0.66733,3726,0.35224,3631,0.34326,3471,0.32813,3398,0.32123,3280,0.31008,0.41595,,,,MMETSP1346,SRR1294443
/mnt/scratch/ljcohen/mmetsp/MMETSP1346/MMETSP1346.Trinity.fixed.fasta,30967,201,6853,29277070,945.42804,0,11150,0,13917,62.44913,377,1025,1547,2132,3110,0.39826,0.0146,0.0083,1.97691,0,0.0,0.17599,10585,10585,0.34182,1.00265,7002,0.66326,3677,0.3483,3584,0.33949,3443,0.32613,3352,0.31751,3246,0.30747,0.4104,,,,MMETSP1346,SRR1294444
/mnt/scratch/ljcohen/mmetsp/MMETSP1325/MMETSP1325.Trinity.fixed.fasta,33766,201,6868,15821224,468.55488,0,2703,0,8540,87.05907,236,344,546,911,1735,0.60322,0.01287,0.01198,2.1877,0,0.0,0.09632,29298,29298,0.86768,0.93619,27411,0.87589,20895,0.66768,20601,0.65828,19616,0.62681,18916,0.60444,17790,0.56846,0.6185,,,,MMETSP1325,SRR1294428
/mnt/scratch/ljcohen/mmetsp/MMETSP1325/MMETSP1325.Trinity.fixed.fasta,33766,201,6868,15821224,468.55488,0,2703,0,8540,87.05907,236,344,546,911,1735,0.60322,0.01287,0.01198,2.1877,0,0.0,0.09632,7319,7319,0.21676,1.02665,5409,0.75873,3101,0.43498,3042,0.42671,2933,0.41142,2856,0.40062,2738,0.38407,0.45581,,,,MMETSP1325,SRR1294429
/mnt/scratch/ljcohen/mmetsp/MMETSP1325/MMETSP1325.Trinity.fixed.fasta,33766,201,6868,15821224,468.55488,0,2703,0,8540,87.05907,236,344,546,911,1735,0.60322,0.01287,0.01198,2.1877,0,0.0,0.09632,7360,7360,0.21797,1.01756,5482,0.75792,3183,0.44007,3126,0.43219,3004,0.41532,2942,0.40675,2792,0.38601,0.45604,,,,MMETSP1325,SRR1294430
/mnt/scratch/ljcohen/mmetsp/MMETSP1325/MMETSP1325.Trinity.fixed.fasta,33766,201,6868,15821224,468.55488,0,2703,0,8540,87.05907,236,344,546,911,1735,0.60322,0.01287,0.01198,2.1877,0,0.0,0.09632,7252,7252,0.21477,0.99397,5486,0.75192,3136,0.42982,3075,0.42146,2971,0.40721,2894,0.39666,2768,0.37939,0.45112,,,,MMETSP1325,SRR1294431
/mnt/scratch/ljcohen/mmetsp/MMETSP1325/MMETSP1325.Trinity.fixed.fasta,33766,201,6868,15821224,468.55488,0,2703,0,8540,87.05907,236,344,546,911,1735,0.60322,0.01287,0.01198,2.1877,0,0.0,0.09632,7284,7284,0.21572,1.00622,5474,0.75618,3042,0.42022,2983,0.41207,2857,0.39467,2793,0.38583,2680,0.37022,0.43952,,,,MMETSP1325,SRR1294432
