assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0726.trinity_out_2.2.0.Trinity.fasta,23679,201,13807,18977152,801.43384,0,5857,6,10876,85.6528,315,732,1301,2033,3533,0.50155,0.00448,0.00525,1.9463599999999999,0,0.0,0.14953,21647774,20640303,0.9534600000000001,19116187,0.8830600000000001,1524116,13978,418155,0.02203,5836,0.24645999999999998,453,0.01913,16692,0.7049300000000001,950,0.040119999999999996,0.41976,0.49166000000000004,0.44023999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1156.trinity_out_2.2.0.Trinity.fasta,51388,201,8190,36143835,703.3516599999999,0,10735,0,27601,88.76432,331,627,929,1333,2134,0.6894,0.011059999999999999,0.0028399999999999996,2.35535,0,0.0,0.12295,23364557,21348699,0.9137200000000001,18368899,0.7861899999999999,2979800,38251,1160112,0.0321,18335,0.3568,1951,0.03797,25469,0.49562,3070,0.059739999999999994,0.31571,0.44806,0.42713999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0758.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,14333,201,14416,17290748,1206.35931,0,6206,11,9631,87.43655,554,1199,1831,2717,4627,0.33692,0.01169,0.04627,1.69563,0,0.0,0.18373,26541059,25605388,0.96475,24047241,0.90604,1558147,9641,362891,0.02099,3535,0.24663000000000002,347,0.02421,5192,0.36224,1469,0.10249000000000001,0.46457,0.5362399999999999,0.33694
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0945.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,20895,201,9512,13572563,649.56033,0,3923,0,9191,90.21273000000001,286,549,913,1376,2203,0.45176000000000005,0.01685,0.01432,2.08868,0,0.0,0.12775,19974775,19011539,0.95178,18149626,0.9086299999999999,861913,8771,297259,0.0219,4192,0.20062,484,0.02316,15898,0.76085,428,0.02048,0.44869,0.62934,0.47428000000000003
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1450.trinity_out_2.2.0.Trinity.fasta,57982,201,6639,33247345,573.40804,0,7646,0,23664,90.2472,275,467,720,1096,1833,0.62588,0.01095,0.00201,2.5535799999999997,0,0.0,0.10595999999999998,24343782,20336633,0.83539,14183725,0.5826399999999999,6152908,39256,1580974,0.04755,28710,0.49515,3395,0.05855,30873,0.53246,4146,0.0715,0.14145,0.25883,0.38054
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1406.trinity_out_2.2.0.Trinity.fasta,32728,201,11297,30793055,940.8779900000001,0,11154,1,18474,83.26831,414,915,1389,2013,3286,0.46835,0.00855,0.00535,1.9341,0,0.0,0.17615999999999998,22776475,21004851,0.92222,17082450,0.75,3922401,23571,1096423,0.03561,13420,0.41005,1438,0.04394,17611,0.5381,1435,0.04385,0.31489,0.42251000000000005,0.35043
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0326.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,44293,201,3470,21245228,479.65204000000006,0,3117,0,10909,78.38054,252,387,572,807,1216,0.54408,0.009590000000000001,0.00456,1.88265,0,0.0,0.10061,24552601,20651252,0.8411,17196979,0.7004100000000001,3454273,16678,627275,0.02953,8902,0.20098,1480,0.03341,18530,0.41835,10153,0.22921999999999998,0.22956,0.29353,0.026260000000000002
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1094.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,87610,201,12832,53023609,605.22325,0,13207,4,30876,82.15387,272,490,814,1289,2286,0.5998600000000001,0.013890000000000001,0.006529999999999999,2.13685,0,0.0,0.1183,17804801,15058308,0.8457399999999999,12123689,0.68092,2934619,40823,1404833,0.026489999999999996,27019,0.3084,2010,0.022940000000000002,70765,0.8077300000000001,2533,0.02891,0.27751,0.37445,0.44198000000000004
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0416.trinity_out_2.2.0.Trinity.fasta,59619,201,16118,31538340,528.99814,0,6250,2,18172,79.2287,263,427,651,962,1550,0.51841,0.01839,0.01113,1.9081599999999999,0,0.0,0.10725,40556249,36058760,0.8891,30678996,0.75646,5379764,37364,1216986,0.03859,21054,0.35314,3105,0.052079999999999994,30495,0.5115,5094,0.08544,0.20488,0.35933000000000004,0.32921999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0744.trinity_out_2.2.0.Trinity.fasta,30737,201,8096,26189021,852.03569,0,9371,0,16017,76.73482,371,820,1259,1786,2774,0.46413000000000004,0.0061,0.00572,1.8227400000000002,0,0.0,0.165,45066914,43067703,0.9556399999999999,39608101,0.87887,3459602,19840,849790,0.03245,10411,0.33871,1331,0.0433,13437,0.43716000000000005,8121,0.26421,0.27828,0.33011,0.0291
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1176.trinity_out_2.2.0.Trinity.fasta,33319,201,8019,24371479,731.4589,0,7967,0,15059,82.67421999999999,309,671,1079,1565,2483,0.4861,0.00757,0.0035600000000000002,1.95239,0,0.0,0.14448,19339613,18013571,0.93143,16018074,0.82825,1995497,17443,628416,0.02578,9424,0.28284000000000004,930,0.02791,23075,0.69255,1411,0.04235,0.37075,0.4572,0.43551999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1173.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,33405,201,8736,26480549,792.7121400000001,0,9218,0,17117,88.22426999999999,333,757,1192,1704,2684,0.60741,0.01242,0.00928,1.8264599999999998,0,0.0,0.14902,22256636,20273287,0.91089,17570003,0.78943,2703284,17317,1483412,0.05602000000000001,12525,0.37494,2476,0.07412,18544,0.55513,1557,0.046610000000000006,0.29346,0.49367,0.43333
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0752.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,33789,201,11387,30504415,902.79129,0,11103,2,16951,77.09541,394,871,1341,1907,3036,0.37727,0.01121,0.006959999999999999,1.71973,0,0.0,0.16380999999999998,26590366,24644050,0.9268,21920164,0.82436,2723886,24010,826802,0.0271,12643,0.37418,1209,0.03578,12237,0.36216,3278,0.09701,0.33423,0.47366,0.35879
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0920.trinity_out_2.2.0.Trinity.fasta,33291,201,4016,20202826,606.85549,0,5290,0,13343,81.03215,282,524,807,1154,1782,0.45314,0.02302,0.01114,1.77266,0,0.0,0.12464000000000001,20294874,17954485,0.8846799999999999,15028672,0.74052,2925813,21022,849713,0.04206,13537,0.40663,2011,0.060410000000000005,14877,0.44688,5063,0.15208,0.20225,0.28747,0.13832
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0965.trinity_out_2.2.0.Trinity.fasta,26520,201,6260,18449854,695.69585,0,5899,0,12241,84.9302,302,618,1015,1465,2282,0.62273,0.00611,0.00337,2.30413,0,0.0,0.13146,18789842,10288275,0.5475399999999999,8801768,0.46843,1486507,13983,893889,0.04845,18420,0.69457,1345,0.05072,19264,0.7264,1946,0.07338,0.17432,0.22030999999999998,0.29866
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1127.trinity_out_2.2.0.Trinity.fasta,32282,201,15808,33488407,1037.3708900000001,0,11768,15,15478,70.42396,422,1082,1703,2490,4142,0.54981,0.01152,0.00447,1.7940599999999998,0,0.0,0.1762,32278583,30825902,0.955,28695177,0.88899,2130725,21804,1530637,0.04571,10638,0.32953000000000005,1508,0.04671,16160,0.50059,1545,0.04786,0.40517,0.52118,0.42758
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1035.trinity_out_2.2.0.Trinity.fasta,119621,201,8019,85149945,711.8310700000001,0,27627,0,61411,94.46696,303,647,1045,1511,2325,0.67577,0.00583,0.00295,2.10359,0,0.0,0.12627,40570365,36486914,0.89935,31334557,0.77235,5152357,64691,1707922,0.020059999999999998,29689,0.24819000000000002,2658,0.02222,65183,0.54491,5109,0.042710000000000005,0.35835,0.50152,0.51679
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0151.trinity_out_2.2.0.Trinity.fasta,45281,201,11466,28855840,637.2615400000001,0,7547,1,18535,90.50242,279,520,884,1424,2602,0.41641999999999996,0.0336,0.01556,1.44287,0,0.0,0.1175,23881764,22332514,0.9351299999999999,19878838,0.83239,2453676,30240,817290,0.028319999999999998,12816,0.28303,1125,0.02484,32916,0.72693,1407,0.03107,0.3349,0.50085,0.47553999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0258.trinity_out_2.2.0.Trinity.fasta,58916,201,13057,54227008,920.41225,0,19600,8,33304,92.35718,382,933,1441,2068,3352,0.54288,0.00713,-0.0,1.8887200000000002,0,0.0,0.16987,26021248,23999508,0.9223,21826163,0.83878,2173345,29606,673046,0.01241,10706,0.18172,803,0.013630000000000001,29944,0.50825,1740,0.02953,0.49346999999999996,0.62867,0.59102
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1421.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,32560,201,11502,30006701,921.5817300000001,0,10718,1,18282,84.34654,408,885,1355,1984,3216,0.46934,0.00924,0.006509999999999999,1.93242,0,0.0,0.17322,20035424,18599060,0.9283100000000001,15348001,0.7660399999999999,3251059,23190,962745,0.032080000000000004,13085,0.40187,1364,0.04189,17946,0.5511699999999999,1374,0.0422,0.33057,0.42956000000000005,0.35518
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1150.trinity_out_2.2.0.Trinity.fasta,51882,201,9251,34631521,667.50551,0,9719,0,26952,90.98491,318,583,873,1248,1980,0.69248,0.0108,0.00209,2.362,0,0.0,0.1176,22646440,20651254,0.9119,17675574,0.7805,2975680,37733,1141213,0.03295,18448,0.35558,2026,0.03905,28448,0.54832,2540,0.048960000000000004,0.30363,0.45048999999999995,0.34184000000000003
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1385.trinity_out_2.2.0.Trinity.fasta,60450,201,8969,38207482,632.05098,0,10360,0,27716,91.14871,291,535,843,1257,2030,0.45487,0.01491,0.0049299999999999995,2.45343,0,0.0,0.1245,21983371,18784596,0.85449,13696953,0.6230600000000001,5087643,47071,1453238,0.03804,27466,0.45436000000000004,3525,0.05831,31026,0.51325,2786,0.04609,0.16982,0.32547,0.41573000000000004
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0312.trinity_out_2.2.0.Trinity.fasta,18679,201,15259,21406377,1146.01301,0,7106,13,8158,58.9907,455,1227,2010,3006,4797,0.50545,0.01785,0.00216,1.77535,0,0.0,0.20475,16921034,16022230,0.9468799999999999,15019683,0.8876299999999999,1002547,10832,1713972,0.08007,7167,0.38369000000000003,1702,0.09112,9155,0.49012,1511,0.08089,0.3408,0.48863,0.43173999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1319.trinity_out_2.2.0.Trinity.fasta,32559,201,10430,22354711,686.5908400000001,0,6572,1,15690,90.13705,310,604,941,1373,2277,0.57787,0.01853,0.01817,1.8419400000000001,0,0.0,0.13230999999999998,21636131,14459857,0.66832,12738643,0.58877,1721214,14737,993653,0.04445,18530,0.56912,1552,0.04767,21697,0.6663899999999999,1573,0.048310000000000006,0.2512,0.34369,0.35406
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1352.trinity_out_2.2.0.Trinity.fasta,29115,201,15704,23862356,819.58976,0,7642,4,13676,84.66859000000001,323,765,1317,2027,3571,0.5283399999999999,0.00507,0.00604,2.2176099999999996,0,0.0,0.14822000000000002,21486729,19254050,0.8960899999999999,16166675,0.7524,3087375,19730,889229,0.03726,11923,0.40951,1238,0.04252,16826,0.57792,1674,0.0575,0.26461,0.41163,0.4206
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0139.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,28966,201,8646,30248392,1044.27232,0,11223,0,15201,75.33806,432,1120,1711,2382,3559,0.47131000000000006,0.0062,-0.0005099999999999999,2.0684099999999996,0,0.0,0.18689,30982477,29333992,0.9467899999999999,26982212,0.8708899999999999,2351780,19735,1089245,0.03601,9721,0.3356,1159,0.040010000000000004,12435,0.4293,2566,0.08859,0.36055,0.48649,0.40981999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1418.trinity_out_2.2.0.Trinity.fasta,32040,201,13198,32053374,1000.4174199999999,0,11798,3,18899,83.26698,451,977,1461,2118,3559,0.46801000000000004,0.006690000000000001,0.00659,1.93389,0,0.0,0.18489,20713694,19318401,0.9326399999999999,16255553,0.78477,3062848,23584,1048731,0.03272,13325,0.41589,1437,0.04485,15281,0.47694,1540,0.048060000000000005,0.3549,0.46215,0.43305
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1110.trinity_out_2.2.0.Trinity.fasta,138369,201,16865,96510885,697.48921,0,28350,17,64606,93.34995,295,600,1019,1576,2711,0.5875600000000001,0.008140000000000001,0.00394,1.95523,0,0.0,0.13312000000000002,28001076,24275251,0.8669399999999999,20542912,0.73365,3732339,75524,1486818,0.01541,31793,0.22976999999999997,2045,0.014780000000000001,101950,0.7368,2732,0.01974,0.35099,0.51003,0.5765100000000001
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0126.trinity_out_2.2.0.Trinity.fasta,119699,201,11548,64773448,541.13608,0,14546,3,22736,63.263580000000005,250,411,704,1166,2100,0.50454,0.01202,0.01822,2.1564099999999997,0,0.0,0.10779000000000001,40632026,35688830,0.87834,30989703,0.76269,4699127,59279,1351979,0.02087,29593,0.24723,2721,0.02273,95939,0.8015,2723,0.02275,0.27155,0.4176,0.47694
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1465.trinity_out_2.2.0.Trinity.fasta,18035,201,7164,10427087,578.15841,0,2418,0,7517,85.34401,280,487,741,1067,1680,0.60014,0.012029999999999999,0.01718,2.0794200000000003,0,0.0,0.11484000000000001,19393244,16231040,0.83694,12882565,0.66428,3348475,12108,516717,0.04956,7018,0.38913000000000003,1245,0.06903,3897,0.21608000000000002,2296,0.12730999999999998,0.14543,0.284,0.31651
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1052.trinity_out_2.2.0.Trinity.fasta,48484,201,23274,43874355,904.92441,0,15403,34,23619,75.07608,361,914,1425,2070,3794,0.46946000000000004,0.01248,0.011770000000000001,1.9459,0,0.0,0.16751,30025887,27869090,0.92817,25672269,0.855,2196821,29118,4431742,0.10101,17248,0.35575,2524,0.05206,31097,0.64139,2003,0.04131,0.38727,0.53108,0.46498999999999996
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0819.trinity_out_2.2.0.Trinity.fasta,48474,201,11562,34888971,719.74607,0,11170,1,20777,79.77407,305,645,1070,1575,2500,0.6332899999999999,0.00853,0.00014,2.1446,0,0.0,0.13292,20286334,18498356,0.91186,15886250,0.7831,2612106,33146,1303380,0.037360000000000004,18137,0.37416,1727,0.03563,28734,0.59277,2652,0.05471,0.31018,0.40676999999999996,0.39635
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1114.trinity_out_2.2.0.Trinity.fasta,55089,201,8772,37320340,677.4553900000001,0,10746,0,26492,92.65133,301,578,943,1433,2385,0.66366,-0.00172,0.00823,2.46026,0,0.0,0.12237999999999999,18959660,16942861,0.8936299999999999,13199024,0.69616,3743837,34674,1188014,0.031830000000000004,24822,0.45058000000000004,1877,0.034069999999999996,38568,0.7001,1371,0.02489,0.25215,0.39613000000000004,0.50763
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1390.trinity_out_2.2.0.Trinity.fasta,253,201,3763,289424,1143.96838,0,128,0,189,88.29054000000001,599,1133,1449,1916,2997,0.6002,-0.00834,-0.0041,2.4051400000000003,0,0.0,0.20257999999999998,21851281,259616,0.01188,234012,0.010709999999999999,25604,60,7324,0.02531,66,0.26087,13,0.051379999999999995,53,0.20949,15,0.059289999999999995,0.00566,0.007359999999999999,0.23815999999999998
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0252.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,4,204,682,1742,435.5,0,0,0,0,48.22044,204,580,682,682,682,0.52067,0.13560999999999998,-0.029939999999999998,2.38157,0,0.0,0.07922,30071013,5522854,0.18366,56973,0.0018899999999999998,5465881,4,68,0.03904,1,0.25,0,0.0,0,0.0,3,0.75,2e-05,0.0,0.0
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0983.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,50372,201,15238,37622977,746.90258,0,12139,4,22132,81.94606999999999,311,696,1109,1631,2750,0.62733,0.00974,0.00365,2.3965400000000003,0,0.0,0.13298,33163233,30404547,0.91681,26983839,0.81367,3420708,35473,1419986,0.037739999999999996,18788,0.37298000000000003,1913,0.03798,21570,0.42821000000000004,4453,0.0884,0.30341,0.48298,0.42128999999999994
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0105.trinity_out_2.2.0.Trinity.fasta,37731,201,10961,31177205,826.30211,0,10096,1,17987,85.50894,323,782,1364,2056,3580,0.59407,0.00678,0.0036,2.1078,0,0.0,0.15264,20664784,18427752,0.89175,15341286,0.74239,3086466,17010,1689215,0.05417999999999999,14141,0.37478,2019,0.05351,25517,0.67629,1494,0.0396,0.28318000000000004,0.40284000000000003,0.44752
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0898.trinity_out_2.2.0.Trinity.fasta.renamed.fasta,34041,201,12911,33240579,976.4865599999999,0,12044,3,19235,80.6504,431,950,1444,2114,3458,0.46557,0.00948,0.0071200000000000005,1.93271,0,0.0,0.18120999999999998,26173698,24666705,0.94242,22187352,0.8477,2479353,25211,1181900,0.03556,13177,0.38709,1628,0.04782,16440,0.48295,1930,0.0567,0.39529000000000003,0.50605,0.35538000000000003
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0995.trinity_out_2.2.0.Trinity.fasta,40537,201,13821,25715245,634.36478,0,6799,2,17815,89.38324,285,529,859,1318,2243,0.6809,0.01023,0.0035299999999999997,2.34234,0,0.0,0.11348,14125885,12881579,0.91191,11277814,0.79838,1603765,23103,576295,0.02241,9997,0.24661,888,0.02191,29574,0.72956,1503,0.03708,0.34765999999999997,0.47928000000000004,0.47713
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1320.trinity_out_2.2.0.Trinity.fasta,26882,201,27778,20090048,747.34201,0,5794,12,13337,91.91532,323,641,1058,1651,3289,0.58203,0.01732,0.01617,1.82617,0,0.0,0.13855,20696294,19019291,0.9189700000000001,15908337,0.76866,3110954,14373,674270,0.03356,9294,0.34573000000000004,893,0.03322,16579,0.61673,1012,0.03765,0.32553000000000004,0.45719,0.44519
