assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff,SampleName,Run
/mnt/scratch/ljcohen/mmetsp_assemblies/Chattonella_subsalsa_CCMP2191_SRR1300239_MMETSP0949.Trinity.fixed.fasta,35091,201,13173,27413153,781.20182,0,9278,6,15633,82.28301,310,741,1243,1827,2968,0.42624,0.01512,0.01076,1.56412,0,0.0,0.1467,34619,34619,0.98655,0.88651,34027,0.87135,32377,0.8291,32256,0.826,31931,0.81767,31744,0.81289,31224,0.79957,0.81875,,,,MMETSP0949,MMETSP0949
/mnt/scratch/ljcohen/mmetsp_assemblies/Blepharisma_japonicum_Stock-R1072_SRR1294460_MMETSP1395.Trinity.fixed.fasta,32254,201,11724,20034720,621.15459,0,5231,2,11580,77.39175,286,523,821,1223,2057,0.36178,0.02066,0.03188,1.83335,0,0.0,0.11885,31965,31965,0.99104,0.96805,31419,0.95151,30608,0.92695,30488,0.92332,30184,0.91411,30031,0.90948,29716,0.89994,0.90924,,,,MMETSP1395,MMETSP1395
/mnt/scratch/ljcohen/mmetsp_assemblies/Dactyliosolen_fragilissimus__SRR1296964_MMETSP0580.Trinity.fixed.fasta,20069,201,10232,21656854,1079.11974,0,8142,1,11093,78.26565,470,1115,1651,2384,4044,0.38725,0.01002,0.00785,1.65611,0,0.0,0.18778,19715,19715,0.98236,0.84451,18641,0.7985,17172,0.73558,16984,0.72752,16589,0.7106,16386,0.70191,15970,0.68409,0.75642,,,,MMETSP0580,MMETSP0580
/mnt/scratch/ljcohen/mmetsp_assemblies/Ditylum_brightwellii_GSO103_SRR1300309_MMETSP1005.Trinity.fixed.fasta,25864,224,6485,19001738,734.67901,0,6241,0,11066,75.90891,329,654,1025,1447,2214,0.4243,0.0198,0.00914,1.76916,0,0.0,0.14488,25377,25377,0.98117,0.91003,24450,0.87678,22697,0.81392,22550,0.80865,22197,0.79599,21962,0.78756,21728,0.77917,0.86014,,,,MMETSP1005,MMETSP1005
/mnt/scratch/ljcohen/mmetsp_assemblies/Chaetoceros_brevis_CCMP164_SRR1300510_MMETSP1435.Trinity.fixed.fasta,7364,201,3403,3402726,462.07577,0,287,0,1799,76.72401,250,389,548,716,1008,0.43182,0.02852,0.01491,1.77211,0,0.0,0.09898,7172,7172,0.97393,0.82837,7072,0.81682,6680,0.77154,6665,0.76981,6592,0.76138,6559,0.75757,6476,0.74798,0.77768,,,,MMETSP1435,MMETSP1435
/mnt/scratch/ljcohen/mmetsp_assemblies/Craspedostauros_australis_CCMP3328_SRR1300521_MMETSP1442.Trinity.fixed.fasta,22637,201,8681,17719671,782.77471,0,6336,0,10725,68.65487,335,764,1128,1567,2406,0.53639,0.0054,0.00534,2.09061,0,0.0,0.15176,22307,22307,0.98542,0.89174,21381,0.85473,20027,0.8006,19855,0.79372,19532,0.78081,19333,0.77286,18926,0.75659,0.78263,,,,MMETSP1442,MMETSP1442
/mnt/scratch/ljcohen/mmetsp_assemblies/Pseudo-nitzschia_delicatissima_B596_SRR1296721_MMETSP0327.Trinity.fixed.fasta,17703,201,14716,24864407,1404.5307,0,9269,11,11896,76.42246,712,1467,2126,3036,4796,0.47413,0.00332,0.00923,2.00359,0,0.0,0.24039,17495,17495,0.98825,0.76645,16676,0.73057,15396,0.67449,15279,0.66937,15032,0.65855,14905,0.65298,14683,0.64326,0.72419,,,,MMETSP0327,MMETSP0327
/mnt/scratch/ljcohen/mmetsp_assemblies/Aplanochytrium_stocchinoi_GSBS06_SRR1300414_MMETSP1349.Trinity.fixed.fasta,19149,201,6476,17444119,910.96762,0,7303,0,9060,59.97772,408,963,1351,1781,2451,0.39405,0.01251,0.00676,1.98001,0,0.0,0.17462,18979,18979,0.99112,0.89326,18428,0.86732,17651,0.83075,17569,0.82689,17413,0.81955,17295,0.814,17074,0.8036,0.82284,,,,MMETSP1349,MMETSP1349
/mnt/scratch/ljcohen/mmetsp_assemblies/Emiliania_huxleyi_379_SRR1300230_MMETSP0995.Trinity.fixed.fasta,39561,201,13590,24373967,616.11099,0,6209,1,16845,89.53368,279,507,825,1271,2188,0.68081,0.01033,0.00378,2.34398,0,0.0,0.11132,38893,38893,0.98311,0.95944,37287,0.91983,34228,0.84436,33849,0.83501,32987,0.81375,32549,0.80295,31360,0.77361,0.80297,,,,MMETSP0995,MMETSP0995
/mnt/scratch/ljcohen/mmetsp_assemblies/Thalassiosira_weissflogii_CCMP1010_SRR1296878_MMETSP0898_2.Trinity.fixed.fasta,26658,201,13072,31113054,1167.11884,0,11462,10,15816,79.19307,511,1219,1833,2660,4342,0.46511,0.00883,0.00762,1.93336,0,0.0,0.20638,26259,26259,0.98503,0.77139,25210,0.74058,23580,0.69269,23396,0.68729,22964,0.6746,22767,0.66881,22390,0.65774,0.72665,,,,MMETSP0898,MMETSP0898
/mnt/scratch/ljcohen/mmetsp_assemblies/Vannella_sp._CB-2014_DIVA3-518-3-11-1-6_SRR1296762_MMETSP0166_alt_Vannella_robusta.Trinity.fixed.fasta,23281,201,13905,18864903,810.31326,0,6512,6,12081,88.05281,345,760,1216,1746,2822,0.41432,0.007,0.0056,1.77641,0,0.0,0.15481,23036,23036,0.98948,0.8858,22530,0.86634,21581,0.82985,21513,0.82723,21332,0.82027,21222,0.81604,20993,0.80724,0.82715,,,,MMETSP0166,MMETSP0166
/mnt/scratch/ljcohen/mmetsp_assemblies/Oxyrrhis_marina_CCMP1795_SRR1300319_MMETSP0451_2.Trinity.fixed.fasta,3906,201,1774,1724268,441.44086,0,78,0,1100,86.19849,249,385,510,645,868,0.53341,-0.01118,-0.00128,1.97595,0,0.0,0.096,3811,3811,0.97568,0.85814,3668,0.82594,3054,0.68768,3040,0.68453,2985,0.67215,2952,0.66472,2685,0.60459,0.66117,,,,MMETSP0451,MMETSP0451
/mnt/scratch/ljcohen/mmetsp_assemblies/Aureoumbra_lagunensis_CCMP1510_SRR1296817_MMETSP0892.Trinity.fixed.fasta,24127,201,10087,18562076,769.3487,0,5826,1,10820,78.96828,323,695,1151,1750,2991,0.39451,0.00989,0.00255,2.14624,0,0.0,0.14468,23877,23877,0.98964,0.93827,23355,0.91775,22033,0.8658,21942,0.86223,21689,0.85229,21517,0.84553,21109,0.8295,0.83715,,,,MMETSP0892,MMETSP0892
/mnt/scratch/ljcohen/mmetsp_assemblies/Fragilariopsis_kerguelensis_L2-C3_SRR1296819_MMETSP0906.Trinity.fixed.fasta,51897,201,7710,36576645,704.79305,0,10696,0,16281,72.59111,275,599,1171,1906,3301,0.40523,0.01131,0.01141,1.85258,0,0.0,0.13077,49270,49270,0.94938,0.82365,45108,0.75407,36917,0.61715,35852,0.59934,33326,0.55711,32080,0.53628,29023,0.48518,0.61763,,,,MMETSP0906,MMETSP0906
/mnt/scratch/ljcohen/mmetsp_assemblies/Thalassiosira_oceanica_CCMP1005_SRR1300226_MMETSP0971.Trinity.fixed.fasta,29865,201,14866,33589963,1124.7267,0,11983,9,17292,80.95003,479,1178,1806,2681,4388,0.55879,0.00714,0.01038,2.04164,0,0.0,0.19683,29174,29174,0.97686,0.74089,27612,0.70122,24750,0.62854,24478,0.62163,23811,0.60469,23502,0.59685,22774,0.57836,0.67357,,,,MMETSP0971,MMETSP0971
/mnt/scratch/ljcohen/mmetsp_assemblies/Rhodosorus_marinus_UTEX-LB-2760_SRR1296985_MMETSP0315.Trinity.fixed.fasta,17731,201,11555,17338565,977.86729,0,5889,4,7441,64.00666,364,1045,1724,2568,4115,0.50088,0.03028,0.00634,1.90518,0,0.0,0.18167,17257,17257,0.97327,0.68037,16314,0.6432,14767,0.5822,14627,0.57668,14295,0.56359,14111,0.55634,13739,0.54167,0.58333,,,,MMETSP0315,MMETSP0315
/mnt/scratch/ljcohen/mmetsp_assemblies/uncultured_eukaryote_CCMP2175_SRR1300538_MMETSP1470.Trinity.fixed.fasta,37326,201,10742,25948474,695.18496,0,7683,3,17602,87.83396,298,606,999,1525,2577,0.53254,0.0184,0.01715,1.99981,0,0.0,0.1281,36564,36564,0.97959,0.87926,34780,0.83636,32029,0.77021,31681,0.76184,30847,0.74178,30415,0.73139,29579,0.71129,0.73233,,,,MMETSP1470,MMETSP1470
/mnt/scratch/ljcohen/mmetsp_assemblies/Thalassiosira_weissflogii_CCMP1010_SRR1300478_MMETSP1407.Trinity.fixed.fasta,28809,201,12323,29247067,1015.20591,0,10507,3,16181,81.40879,429,1033,1589,2344,3844,0.46704,0.00891,0.00814,1.93585,0,0.0,0.18534,28389,28389,0.98542,0.81204,27415,0.78418,25729,0.73596,25572,0.73146,25182,0.72031,24972,0.7143,24591,0.7034,0.75092,,,,MMETSP1407,MMETSP1407
/mnt/scratch/ljcohen/mmetsp_assemblies/Skeletonema_marinoi_FE60_SRR1300260_MMETSP1040.Trinity.fixed.fasta,23050,201,12727,20529952,890.67037,0,6854,4,11618,84.90862,351,871,1433,2194,3739,0.45669,0.01364,0.00889,1.7885,0,0.0,0.16551,22666,22666,0.98334,0.83982,21971,0.81407,20618,0.76394,20466,0.75831,20115,0.7453,19928,0.73837,19549,0.72433,0.75533,,,,MMETSP1040,MMETSP1040
/mnt/scratch/ljcohen/mmetsp_assemblies/Percolomonas_cosmopolitus_AE-1--ATCC-50343-_SRR1296756_MMETSP0758.Trinity.fixed.fasta,14002,201,13995,16292067,1163.55285,0,5810,11,9214,87.85068,523,1153,1771,2651,4494,0.33759,0.01146,0.04634,1.69864,0,0.0,0.17979,13721,13721,0.97993,0.9573,13016,0.90811,11833,0.82558,11697,0.81609,11429,0.79739,11256,0.78532,10858,0.75755,0.79937,,,,MMETSP0758,MMETSP0758
/mnt/scratch/ljcohen/mmetsp_assemblies/Isochrysis_sp._CCMP1324_SRR1300375_MMETSP1130.Trinity.fixed.fasta,15009,201,6477,8473896,564.58765,0,2102,0,3678,69.442,260,463,761,1114,1771,0.5643,0.01212,0.00231,2.15467,0,0.0,0.11709,1085,1085,0.07229,0.84239,1061,0.82376,1003,0.77873,1003,0.77873,988,0.76708,979,0.76009,965,0.74922,0.73236,,,,MMETSP1130,MMETSP1130
/mnt/scratch/ljcohen/mmetsp_assemblies/Lessardia_elongata_SPMC-104_SRR1300468_MMETSP1147.Trinity.fixed.fasta,2104,201,2507,583755,277.4501,0,2,0,37,82.66105,210,232,267,321,457,0.50082,0.02687,0.02027,2.19896,0,0.0,0.06016,2049,2049,0.97386,0.80606,2039,0.80212,1266,0.49803,1263,0.49685,1250,0.49174,1220,0.47994,662,0.26042,0.46932,,,,MMETSP1147,MMETSP1147
/mnt/scratch/ljcohen/mmetsp_assemblies/Compsopogon_caeruleus_SAG-36.94_SRR1296982_MMETSP0312_alt_Compsopogon_coeruleus.Trinity.fixed.fasta,15370,201,15884,19202169,1249.32785,0,6162,8,6736,57.39364,491,1441,2323,3383,5389,0.50528,0.01932,0.00305,1.77382,0,0.0,0.21694,15186,15186,0.98803,0.813,14407,0.77129,13575,0.72675,13516,0.72359,13323,0.71326,13225,0.70801,12962,0.69393,0.70417,,,,MMETSP0312,MMETSP0312
/mnt/scratch/ljcohen/mmetsp_assemblies/Micromonas_RCC451_SRR1300454_MMETSP1400.Trinity.fixed.fasta,14449,201,25140,19045548,1318.12222,0,6927,18,10765,81.50875,640,1254,1904,2869,4875,0.63926,0.00699,0.00193,2.31388,0,0.0,0.20265,14274,14274,0.98789,0.95363,12911,0.86257,11613,0.77586,11369,0.75955,10971,0.73296,10793,0.72107,10470,0.69949,0.71186,,,,MMETSP1400,MMETSP1400
/mnt/scratch/ljcohen/mmetsp_assemblies/Pavlova_CCMP459_SRR1300270_MMETSP1140.Trinity.fixed.fasta,28163,201,7378,19792038,702.76739,0,6391,0,11774,81.14803,288,631,1088,1581,2589,0.64416,0.00458,0.00564,2.159,0,0.0,0.13088,27906,27906,0.99087,0.9154,27134,0.89008,25842,0.8477,25735,0.84419,25482,0.83589,25328,0.83083,24952,0.8185,0.81291,,,,MMETSP1140,MMETSP1140
/mnt/scratch/ljcohen/mmetsp_assemblies/Pleurochrysis_carterae_CCMP645_SRR1300348_MMETSP1137.Trinity.fixed.fasta,33331,201,8744,21672150,650.21001,0,6811,0,11197,73.76461,271,551,1012,1487,2247,0.58551,0.00828,0.00353,2.37867,0,0.0,0.12698,32851,32851,0.9856,0.91309,32009,0.88968,30408,0.84518,30248,0.84074,29846,0.82956,29652,0.82417,29134,0.80977,0.8191,,,,MMETSP1137,MMETSP1137
/mnt/scratch/ljcohen/mmetsp_assemblies/Fibrocapsa_japonica_CCMP1661_SRR1300377_MMETSP1339.Trinity.fixed.fasta,21822,201,7438,13758451,630.48534,0,3922,0,8343,79.2797,286,549,866,1228,1894,0.4929,0.0195,0.01351,1.65609,0,0.0,0.12711,21450,21450,0.98295,0.87949,20988,0.86055,19690,0.80733,19599,0.8036,19322,0.79224,19165,0.78581,18778,0.76994,0.7981,,,,MMETSP1339,MMETSP1339
/mnt/scratch/ljcohen/mmetsp_assemblies/Prasinoderma_coloniale_CCMP1413_SRR1296862_MMETSP0806_2.Trinity.fixed.fasta,13816,201,17028,13843199,1001.96866,0,4857,10,8693,89.17277,442,973,1515,2270,3934,0.6818,0.00908,0.00617,2.46334,0,0.0,0.15686,13611,13611,0.98516,0.87356,12966,0.83217,11896,0.76349,11775,0.75573,11584,0.74347,11469,0.73609,11209,0.7194,0.74183,,,,MMETSP0806,MMETSP0806
/mnt/scratch/ljcohen/mmetsp_assemblies/Paramoeba_aestuarina_SoJaBio-B1-5-56-2_SRR1296885_MMETSP0161_2_alt_Neoparamoeba_aestuarina.Trinity.fixed.fasta,38308,201,8382,25556649,667.13608,0,7195,0,18388,89.70846,305,583,888,1308,2122,0.4365,0.03535,0.02148,1.45535,0,0.0,0.12691,37299,37299,0.97366,0.92105,35843,0.8851,32011,0.79047,31705,0.78292,30765,0.7597,30245,0.74686,28489,0.7035,0.75581,,,,MMETSP0161,MMETSP0161
/mnt/scratch/ljcohen/mmetsp_assemblies/Rhodosorus_marinus_CCMP-769_SRR1294402_MMETSP0011_2.Trinity.fixed.fasta,28040,201,18266,61632524,2198.02154,0,20191,64,18946,44.02487,1281,2279,3160,4191,6147,0.50231,0.01189,0.00266,1.91862,0,0.0,0.349,27551,27551,0.98256,0.60057,23009,0.50156,19909,0.43398,19473,0.42448,18354,0.40009,17593,0.3835,16264,0.35453,0.37274,,,,MMETSP0011,MMETSP0011
/mnt/scratch/ljcohen/mmetsp_assemblies/uncultured_eukaryote_CCMP2097_SRR1300328_MMETSP0976.Trinity.fixed.fasta,33265,201,12349,28367726,852.77998,0,9761,4,19421,89.6007,375,804,1226,1789,3090,0.66981,0.00231,0.00037,2.55162,0,0.0,0.14036,32572,32572,0.97917,0.93498,30283,0.86928,26849,0.7707,26349,0.75635,25426,0.72986,24927,0.71553,23820,0.68376,0.75778,,,,MMETSP0976,MMETSP0976
