Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1296786,22-Jul-15,26-Jul-15,27365859,5473171800,27365859,200,3313,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296786,SRX551193,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618902,SAMN02740274,simple,268821,Scrippsiella hangoei,MMETSP0359,,,,,,,no,,,,,NCGR,SRA166822,,public,A32B9266BCB5E15A2D7E2E1B2465C6E0,5A20B3334277D63F27362BD37794542A
SRR1296787,22-Jul-15,26-Jul-15,31424460,3142446000,31424460,100,1949,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296787,SRX551194,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618903,SAMN02740397,simple,39449,Prorocentrum minimum,MMETSP0056,,,,,,,no,,,,,NCGR,SRA166822,,public,A31C6D9E196149F75DD6D44A6816C18D,4613ECD073E4E0F49C31DA8E9326724D
SRR1296788,22-Jul-15,26-Jul-15,23462614,2346261400,23462614,100,1467,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296788,SRX551195,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618904,SAMN02740398,simple,39449,Prorocentrum minimum,MMETSP0057,,,,,,,no,,,,,NCGR,SRA166822,,public,9B9B70C8008B58771A100153E1A739CE,84EA3C3B43EA0D6986EEFF244DEDFCDB
SRR1296789,22-Jul-15,26-Jul-15,37107358,3710735800,37107358,100,2357,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296789,SRX551196,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618905,SAMN02740423,simple,72548,Prymnesium polylepis,MMETSP0143,,,,,,,no,,,,,NCGR,SRA166822,,public,9CBEEE58F23EFD9FB4175A4D1E03E151,D641FE63902B4617A838C935B1815F52
SRR1296790,22-Jul-15,26-Jul-15,14367015,1436701500,14367015,100,887,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296790,SRX551197,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618906,SAMN02740424,simple,72548,Prymnesium polylepis,MMETSP0145,,,,,,,no,,,,,NCGR,SRA166822,,public,4E133E671883D03EEEEFFFA1C169A17D,D459E7FDBBFB2C2BF12C44CD8A4DA79D
SRR1296791,22-Jul-15,26-Jul-15,18661217,1866121700,18661217,100,1159,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296791,SRX551198,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618907,SAMN02740425,simple,72548,Prymnesium polylepis,MMETSP0146,,,,,,,no,,,,,NCGR,SRA166822,,public,996FFF79A8A76ECCAA83A17CE66A266E,D3D625EE531B9795177F2DD57C5FE138
SRR1296792,22-Jul-15,26-Jul-15,19522742,1952274200,19522742,100,1204,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296792,SRX551199,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618908,SAMN02740426,simple,72548,Prymnesium polylepis,MMETSP0147,,,,,,,no,,,,,NCGR,SRA166822,,public,2A44F62D32FA0F12106BDA31CE3BCE93,02A533F745D19E67500AFDB115E6EEF1
SRR1296793,22-Jul-15,26-Jul-15,23109623,2310962300,23109623,100,1467,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296793,SRX551200,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618909,SAMN02740233,simple,268821,Scrippsiella hangoei,MMETSP0367,,,,,,,no,,,,,NCGR,SRA166822,,public,5FA661B4ACC6DCBC68231710B381FDB6,9E2EE93B1B72BEA3384A1600D950B013
SRR1296794,22-Jul-15,26-Jul-15,22831746,2283174600,22831746,100,1451,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296794,SRX551201,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618910,SAMN02740234,simple,268821,Scrippsiella hangoei,MMETSP0368,,,,,,,no,,,,,NCGR,SRA166822,,public,43ABD608DEF644D9BE82365E3EEC0001,9F28058DB8D4F7C2C90EF2B41E998F5F
SRR1296795,22-Jul-15,26-Jul-15,25313777,2531377700,25313777,100,1468,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296795,SRX551202,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618911,SAMN02740355,simple,267566,Skeletonema dohrnii,MMETSP0562,,,,,,,no,,,,,NCGR,SRA166822,,public,93652411C92A0683DEEA2FC4E7E4D819,E430E2F074581F894FDC6D216FA0EA60
SRR1296796,22-Jul-15,26-Jul-15,24488163,2448816300,24488163,100,1552,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296796,SRX551203,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618912,SAMN02740235,simple,268821,Scrippsiella hangoei,MMETSP0369,,,,,,,no,,,,,NCGR,SRA166822,,public,CFE2FD106C86F907113342619D6CEB33,835AA398E2F5C6E3FB44CEBD2C878A67
SRR1296797,22-Jul-15,26-Jul-15,17370776,1737077600,17370776,100,953,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296797,SRX551204,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618913,SAMN02740337,simple,2829,Heterosigma akashiwo,MMETSP0414,,,,,,,no,,,,,NCGR,SRA166822,,public,23D62BD4F3BDD7568199413297FB0ACE,7CFADE92B4D1CAFCC4D7780F879FD673
SRR1296798,22-Jul-15,26-Jul-15,17703099,1770309900,17703099,100,969,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296798,SRX551205,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618914,SAMN02740338,simple,2829,Heterosigma akashiwo,MMETSP0415,,,,,,,no,,,,,NCGR,SRA166822,,public,6050753A6F51E4253A3F091BA4436710,D82DDD3C137FDEC235F2D518B30EED9E
SRR1296799,22-Jul-15,26-Jul-15,40620574,4062057400,40620574,100,2557,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296799,SRX551206,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618916,SAMN02740339,simple,2829,Heterosigma akashiwo,MMETSP0416,,,,,,,no,,,,,NCGR,SRA166822,,public,764CED74A8852BCDE2FDCE428DF6AE3E,CC13D030A680CC4A6E077FF6A603E01D
SRR1296800,22-Jul-15,26-Jul-15,28887235,2888723500,28887235,100,1909,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296800,SRX551207,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618915,SAMN02740055,simple,216823,Skeletonema menzellii,MMETSP0603,,,,,,,no,,,,,NCGR,SRA166822,,public,42EFC0AC90AAB863F141A831C8A99FDF,68743108A194DBBDD0CB55AB0B57A01A
SRR1296801,22-Jul-15,26-Jul-15,30840898,3084089800,30840898,100,2033,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296801,SRX551208,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618917,SAMN02740056,simple,216823,Skeletonema menzellii,MMETSP0604,,,,,,,no,,,,,NCGR,SRA166822,,public,C5AA395A2C18EC8492FCC50D39637C05,DBF0D1B90797EEAB252D383135B52E82
SRR1296802,22-Jul-15,26-Jul-15,19621118,1962111800,19621118,100,1215,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296802,SRX551209,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618918,SAMN02740100,simple,73025,Eutreptiella gymnastica,MMETSP0809,,,,,,,no,,,,,NCGR,SRA166822,,public,09FD150ADB0CAABF506A3505DBCD0ADC,1DA42F4C7713EC3C137ECDE0BB6B7253
SRR1296803,22-Jul-15,26-Jul-15,21496063,2149606300,21496063,100,1328,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296803,SRX551210,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618919,SAMN02740024,simple,35679,Pelagococcus subviridis,MMETSP0885,,,,,,,no,,,,,NCGR,SRA166822,,public,18A49309A3CCBC745AF0E81E0B3F5B39,86C1AF4AD482765FD6CE3734A5F97CDC
SRR1296804,22-Jul-15,26-Jul-15,22150370,2215037000,22150370,100,1357,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296804,SRX551211,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618920,SAMN02739993,simple,265572,Extubocellulus spinifer,MMETSP0696,,,,,,,no,,,,,NCGR,SRA166822,,public,7B31AD8B28F999C2B1A89FE5E1AA8311,515BDA5D94CAB4090FD271CA85CCF64C
SRR1296805,22-Jul-15,26-Jul-15,32327902,3232790200,32327902,100,2275,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296805,SRX551212,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618921,SAMN02739994,simple,265572,Extubocellulus spinifer,MMETSP0697,,,,,,,no,,,,,NCGR,SRA166822,,public,CA91FE92437BD6AFFD8F25ED6D2C6BCB,9CBCCDC392305C3CAD3DA6977FB356E9
SRR1296806,22-Jul-15,26-Jul-15,25997649,2599764900,25997649,100,1590,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296806,SRX551213,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618922,SAMN02739995,simple,265572,Extubocellulus spinifer,MMETSP0698,,,,,,,no,,,,,NCGR,SRA166822,,public,59523676306B0AC7AEA2910EA47DBE10,95EB5F6E75F7D632B556C7CEE18D5A8A
SRR1296807,22-Jul-15,26-Jul-15,29807475,2980747500,29807475,100,1922,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296807,SRX551214,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618923,SAMN02739996,simple,265572,Extubocellulus spinifer,MMETSP0699,,,,,,,no,,,,,NCGR,SRA166822,,public,D1043E5BF0F2DC9D1E6793A3331F943B,2F8E5D493F84BECAB2D790BE9D63AEAC
SRR1296808,22-Jul-15,26-Jul-15,30373358,3037335800,30373358,100,1932,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296808,SRX551215,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618924,SAMN02739979,simple,33640,Asterionellopsis glacialis,MMETSP0706,,,,,,,no,,,,,NCGR,SRA166822,,public,8A71BB7A1AE64DA2BC083FE78C3F59A8,DC614D2D6F1A7FA4490A7C2DD191BE86
SRR1296809,22-Jul-15,26-Jul-15,29870500,2987050000,29870500,100,1897,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296809,SRX551216,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618925,SAMN02739981,simple,33640,Asterionellopsis glacialis,MMETSP0708,,,,,,,no,,,,,NCGR,SRA166822,,public,FBA7FE63C1831AA9BAEBD66394FF7469,8C6C8D3A5541CD6F8F697EB5989C93F4
SRR1296810,22-Jul-15,26-Jul-15,21628263,2162826300,21628263,100,1393,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296810,SRX551217,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618926,SAMN02740378,simple,89963,Heterocapsa rotundata,MMETSP0503,,,,,,,no,,,,,NCGR,SRA166822,,public,D969116EE764B166E5F1BC5230AF8EA6,072048BBE72ABECE480B1BBCBD1D4829
SRR1296811,22-Jul-15,26-Jul-15,36786580,3678658000,36786580,100,2228,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296811,SRX551218,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618927,SAMN02740417,simple,485356,Aristerostoma,MMETSP0125,,,,,,,no,,,,,NCGR,SRA166822,,public,DD67C09FD17751EEDF9E5B3B101198FC,6BD885E9104E7ECCFAF8F203144BF56D
SRR1296812,22-Jul-15,26-Jul-15,32463643,3246364300,32463643,100,2093,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296812,SRX551219,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618928,SAMN02740367,simple,182087,Favella ehrenbergii,MMETSP0123,,,,,,,no,,,,,NCGR,SRA166822,,public,FA0743AECBFF5A648A78293FCE0648B6,30E885F3A69127A2D2E4C1586CC4432F
SRR1296813,22-Jul-15,26-Jul-15,40789469,4078946900,40789469,100,2579,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296813,SRX551220,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618929,SAMN02740368,simple,141414,Strombidinopsis acuminata,MMETSP0126,,,,,,,no,,,,,NCGR,SRA166822,,public,314127C0B0D9A2C41B64502534E29BF5,203347003603908743AE98AEA8480180
SRR1296814,22-Jul-15,26-Jul-15,26940165,2694016500,26940165,100,1645,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296814,SRX551221,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618930,SAMN02740389,simple,641309,Lotharella sp. CCMP622,MMETSP0040_2,,,,,,,no,,,,,NCGR,SRA166822,,public,A34760EEB483989BBFA40D049BD3A064,A5B62BCAB535D6F698D9D65886EF0F62
SRR1296815,22-Jul-15,26-Jul-15,12478856,1247885600,12478856,100,694,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296815,SRX551222,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618931,SAMN02740103,simple,44058,Aureoumbra lagunensis,MMETSP0890,,,,,,,no,,,,,NCGR,SRA166822,,public,C40124B68C63132C935AFBA7FB407933,AAD86C45625D12F7B7FA2A1789D8C8E4
SRR1296816,22-Jul-15,26-Jul-15,29387073,2938707300,29387073,100,1639,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296816,SRX551223,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618932,SAMN02740104,simple,44058,Aureoumbra lagunensis,MMETSP0891,,,,,,,no,,,,,NCGR,SRA166822,,public,59C6784814427136A0AE0569CECDBC08,E30729B315247255E955EF164B8E7A88
SRR1296817,22-Jul-15,26-Jul-15,9064724,906472400,9064724,100,503,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296817,SRX551224,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618933,SAMN02740105,simple,44058,Aureoumbra lagunensis,MMETSP0892,,,,,,,no,,,,,NCGR,SRA166822,,public,F2C87563BC9A503A17D07944A9F4E858,D4DEB21FB915CC7ED291B54BF7C8D714
SRR1296818,22-Jul-15,26-Jul-15,13803499,1380349900,13803499,100,768,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296818,SRX551225,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618934,SAMN02740106,simple,44058,Aureoumbra lagunensis,MMETSP0893,,,,,,,no,,,,,NCGR,SRA166822,,public,B306626364CD8E8F77A238AC3C8EAFE7,CD7D97A2A90C5AF8DFD851260EB34F2E
SRR1296819,22-Jul-15,26-Jul-15,27898510,2789851000,27898510,100,1680,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296819,SRX551226,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618935,SAMN02740292,simple,186038,Fragilariopsis kerguelensis,MMETSP0906,,,,,,,no,,,,,NCGR,SRA166822,,public,0710845607C52FEAE301E8C03F1E4C33,3554FAF518C69746154C042212B7A1AB
SRR1296820,22-Jul-15,26-Jul-15,26493907,2649390700,26493907,100,1598,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296820,SRX551227,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618936,SAMN02740295,simple,186038,Fragilariopsis kerguelensis,MMETSP0909,,,,,,,no,,,,,NCGR,SRA166822,,public,F692381BB3FAFABB93F9EC3CF53591EB,6B234AB88DC9F04CE400CE7859818734
SRR1296821,22-Jul-15,26-Jul-15,27355598,2735559800,27355598,100,1682,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296821,SRX551228,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618937,SAMN02740195,simple,160265,Thalassiosira antarctica,MMETSP0904,,,,,,,no,,,,,NCGR,SRA166822,,public,F86366B477121B3C33FA59360046767B,792503CFA8047332FF8EAE7E66F479E2
SRR1296822,22-Jul-15,26-Jul-15,27188668,2718866800,27188668,100,1720,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296822,SRX551229,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618938,SAMN02740429,simple,38298,Rhodella maculata,MMETSP0167,,,,,,,no,,,,,NCGR,SRA166822,,public,44B1DB76E2B31F3E779D0F99DE143F25,5A98334178D3EE6EC683AF93BC06C182
SRR1296823,22-Jul-15,26-Jul-15,36032186,3603218600,36032186,100,2218,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296823,SRX551230,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618939,SAMN02740129,simple,223996,Protocruzia adherens,MMETSP0216,,,,,,,no,,,,,NCGR,SRA166822,,public,23BF5E24E7471CCB934639C9B756F8CA,971FF7F8405769E648D4FA59A931F74F
SRR1296824,22-Jul-15,26-Jul-15,25783233,2578323300,25783233,100,1555,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296824,SRX551231,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618940,SAMN02740519,simple,420281,Proboscia inermis,MMETSP0816,,,,,,,no,,,,,NCGR,SRA166822,,public,F0928B863A12B9CC69118F66F87FF894,651CD68877B6F29A768DA950F979A9DA
